14	1	-12.767876	7.107012	12.502452	-12.552024	7.176052	-11.441401
21	1	-11.339829	7.065224	11.306446	-18.864603	8.615706	-7.506676
23	1	-13.311235	6.578599	13.074830	-10.027937	7.632828	-9.262860
48	1	-17.856535	6.619256	13.526855	-13.999380	9.131431	-10.823675
65	1	-7.677292	7.423442	13.102108	-16.272634	9.518360	-9.774075
114	1	-8.414986	6.139999	12.003299	-17.296472	6.569538	-13.243997
124	1	-12.724958	8.693327	11.259817	-15.388329	6.688958	-13.349951
125	1	-16.702461	4.359864	12.001884	-12.517250	6.435413	-6.842866
144	1	-9.344034	5.654774	13.517637	-17.007880	9.409338	-11.446324
156	1	-12.672916	8.786685	12.252552	-16.924324	5.862445	-15.223392
160	1	-12.369005	5.977395	11.531444	-15.483031	8.135363	-10.807974
161	1	-14.975044	6.255553	12.449726	-15.536448	7.115502	-5.466869
183	1	-15.564778	8.622075	11.270953	-15.882506	7.136180	-7.311484
191	1	-12.297637	6.909370	12.540429	-12.378779	6.082821	-6.234600
195	1	-4.440092	6.252249	13.023245	-18.883021	8.386908	-9.384951
242	1	-18.178235	-9.024054	-1.693863	-11.855871	-11.980387	-10.187371
284	1	-14.175418	4.052144	10.586145	-12.453110	6.457169	-9.445430
308	1	-14.965891	6.738839	11.553332	-19.470069	5.918614	-9.432213
320	1	-10.988168	8.123648	12.401300	-17.820408	7.661863	-5.831054
329	1	-9.073849	8.154768	11.525207	-16.190836	6.441700	-7.843496
332	1	-12.378564	6.688874	12.713577	-11.206037	7.355511	-8.247946
370	1	-13.312518	9.162972	8.817209	-13.734559	6.751828	-10.407321
386	1	-15.489391	5.943276	13.437042	-16.861511	8.307639	-11.397228
404	1	-13.395593	7.290192	12.150037	-14.876933	8.792447	-12.735680
406	1	-7.879343	7.713446	11.711878	-14.273579	9.034052	-5.854144
408	1	-16.449170	8.846155	8.736921	-15.910937	5.887552	-10.122624
410	1	-8.356379	6.932671	14.192893	-13.827238	7.032705	-12.106732
438	1	-12.668062	7.254032	11.445387	-14.629317	9.301597	-13.109715
446	1	-13.741790	8.305667	12.610320	-14.994424	7.112782	-9.339681
475	1	-16.783501	9.657978	10.587997	-14.408653	6.314793	-9.515882
507	1	-14.077391	6.541911	13.615293	-18.553001	5.701715	-9.282859
508	1	-12.087731	8.879839	11.712891	-19.038697	7.777547	-9.301178
520	1	-10.652760	-11.571740	-1.292890	-10.257183	-16.378498	-2.722336
567	1	-13.119795	7.645948	13.237366	-18.246996	7.489329	-5.306398
572	1	-13.465532	9.195432	11.851140	-11.948423	6.059083	-16.245742
611	1	-11.606114	6.235888	11.135271	-11.967260	8.265077	-8.382796
627	1	-13.057967	6.764550	13.008202	-11.165030	4.965419	-8.058641
675	1	-12.576561	5.650188	12.313679	-13.885585	7.666532	-8.472784
678	1	-17.037009	6.729724	8.584962	-11.451627	9.508345	-12.074550
686	1	-14.036290	6.426456	10.871943	-11.067839	5.929068	-13.599597
688	1	-14.004827	6.192610	11.927553	-13.169067	7.727381	-9.456303
700	1	-12.830284	7.830073	13.817274	-15.189195	4.661811	-9.307377
703	1	-12.927485	7.453382	11.236363	-19.543286	5.114048	-6.339745
705	1	-12.739024	8.135569	11.190520	-12.783642	5.704075	-10.694403
710	1	-7.918931	6.901612	11.626865	-12.078642	8.114709	-9.615500
711	1	-16.092439	7.047955	12.482382	-12.849073	5.883881	-9.832477
748	1	-17.285788	-8.476962	5.413291	-12.771673	-10.154375	-8.467380
761	1	-6.863922	5.523572	11.982240	-14.343391	5.344888	-8.838030
766	1	-6.060382	7.486591	11.942656	-15.286797	8.010983	-10.866333
784	1	-9.542361	6.678742	10.777528	-14.390441	9.569256	-9.375937
789	1	-13.984844	6.048004	10.848190	-14.374042	7.968371	-13.759989
790	1	-7.585650	9.462310	10.019583	-16.535757	6.962176	-12.850165
820	1	-13.424021	6.282885	13.299776	-17.088810	9.609247	-8.093370
823	1	-13.146560	-12.976391	2.891463	-15.524969	-14.344019	-13.810363
835	1	-8.377278	2.594012	10.866399	-13.311731	7.398450	-14.874313
847	1	-13.709614	6.784554	12.511454	-13.071225	5.656048	-6.956553
861	1	-10.306479	6.340124	10.459371	-17.164359	7.456231	-12.006344
862	1	-17.914390	7.215478	13.265082	-18.330230	7.431232	-10.470773
876	1	-13.823674	4.923195	12.416575	-15.439577	8.555201	-13.601138
901	1	-11.141285	6.452339	8.886003	-19.054899	7.727024	-9.395108
906	1	-6.273700	7.650488	13.787191	-14.932767	5.483931	-9.742631
907	1	-14.080194	6.708605	11.615843	-16.885984	6.505218	-6.603932
920	1	-15.812153	5.537107	13.044788	-12.681572	8.246345	-12.331474
928	1	-11.330214	6.175389	8.044897	-15.672227	7.103875	-9.602262
930	1	-10.702612	7.096252	10.880087	-22.855778	7.653236	-12.540996
937	1	-9.574792	6.928820	12.190364	-17.342811	7.549827	-10.137568
942	1	-13.393988	7.997289	13.404174	-20.343603	5.661581	-8.783623
975	1	-13.514176	5.507085	10.860561	-17.009879	6.327324	-7.640674
981	1	-14.455022	4.344483	11.706904	-18.503737	8.616022	-11.174203
985	1	-11.694099	6.257022	13.176276	-19.276706	6.228038	-11.044241
1002	1	-15.353743	-12.810588	1.761943	-10.186486	-12.359116	-7.423929
1005	1	-10.770741	6.833441	11.636381	-18.729840	7.391695	-6.560338
1029	1	-10.406988	5.946986	11.607765	-14.712392	6.063841	-14.819744
1034	1	-11.804485	7.020279	12.453788	-15.332290	8.455677	-13.025883
