4	1	-11.284621	-1.134454	-3.819784	-10.147859	-12.431020	-12.253208
8	1	-15.263854	-13.228108	-7.823154	-6.961439	-10.832955	-10.035232
12	1	-10.334576	-6.554482	-9.419815	-10.489151	-7.047971	-10.539412
13	1	-13.556164	-8.653093	-11.431279	-11.801260	-10.833599	-10.291392
19	1	-15.844827	-2.295611	-7.628142	-8.888372	-10.560821	-12.575380
36	1	-15.702009	-10.160114	-10.961052	-11.770976	-8.167643	-6.896640
37	1	-14.980686	-11.179980	-10.718561	-11.447476	-10.607406	-13.210389
43	1	-18.048817	-4.882731	-9.710467	-14.590797	-11.894029	-8.013233
57	1	-10.364106	-11.660332	-8.095963	-10.059175	-13.363442	-7.834272
61	1	-9.108556	-8.001696	-6.296903	-11.510368	-12.108752	-9.374327
72	1	-8.347362	-12.843284	-8.485129	-8.768786	-8.422110	-1.160545
76	1	-13.609567	-13.436190	-11.025258	-9.206978	-11.524776	-11.358590
81	1	-17.830349	-13.954958	-8.259077	-11.888595	-8.369644	-3.934140
91	1	-13.985194	-11.678742	-8.573295	-8.628362	-8.486919	-4.266950
116	1	-13.858328	-6.044342	-9.336290	-12.471107	-13.293963	-5.648035
117	1	-8.913959	-8.302814	-9.607003	-7.997610	-7.146477	-9.424788
143	1	-12.158691	-12.847280	-6.628076	-14.796494	-9.450600	-10.557920
155	1	-12.781320	-10.977459	-10.361030	-8.658820	-12.307356	-11.333677
158	1	-11.948032	-4.331462	-8.743839	-6.987546	-4.370016	-8.928083
160	1	-11.611472	-9.325198	-8.814612	-11.913185	-11.400537	-8.760867
165	1	-11.786694	-7.127752	-11.861076	-10.457222	-10.651371	-7.521714
183	1	7.135812	-9.982323	-9.653334	7.194951	-6.675451	7.171524
188	1	-15.370120	-10.402763	-13.646051	-9.210067	-9.190742	-11.336325
189	1	-15.538605	-7.085471	-9.195894	-10.871340	-11.351771	-10.873799
193	1	-18.405590	-10.230715	-10.843183	-5.118357	-10.961442	-8.318142
206	1	-15.973680	-10.454685	-10.421880	-9.023234	-10.808188	-9.312624
215	1	-9.921714	-9.937536	-11.918151	-10.463408	-11.171301	-7.273963
224	1	-16.591546	-12.689701	-10.452074	-10.254052	-12.105052	-10.747921
228	1	9.505401	-19.177121	-9.058976	4.194488	-6.778296	9.733739
232	1	-8.160753	-7.895433	-11.109775	-10.212240	-8.303914	-16.031994
244	1	4.533392	-13.288385	-8.361094	7.091662	-11.057878	6.504283
247	1	-11.606381	-10.519312	-9.862143	-5.453043	-9.443504	-12.680242
259	1	-11.263105	-9.825171	-6.572540	-9.541360	-11.865519	-16.527514
261	1	-14.993638	-12.295555	-7.808484	-14.828603	-8.886050	-10.392176
267	1	-16.624990	-9.173731	-13.570576	-12.848551	-8.536709	-8.297252
295	1	-7.848048	-10.866189	-7.092382	-1.120384	-10.376301	-4.689754
313	1	-13.875059	-10.906822	-11.914539	-13.092348	-9.777148	-11.683125
334	1	-15.644669	-11.147185	-6.469746	-3.781935	-11.414491	-9.632730
353	1	-12.321785	-10.385693	-7.523550	-7.797670	-12.983150	-10.173972
362	1	-16.744615	-6.529064	-5.997675	-8.301472	-9.371744	-10.905931
384	1	-17.209476	-10.607646	-2.159074	-14.634440	-8.170181	-7.349046
385	1	-16.385418	-7.945565	-8.330266	-12.075095	-12.133966	-10.836999
387	1	-14.780355	-10.589400	-7.678154	-10.481546	-11.830927	-4.324768
390	1	-15.560981	-10.452262	-7.410174	-11.427329	-13.558288	-8.040007
430	1	-12.787354	-9.319613	-6.945148	-14.612367	-11.663587	-14.132895
455	1	-11.497626	-11.043661	-10.085736	-4.921506	-10.638972	-9.203221
458	1	-8.499326	-14.494288	-9.067335	-8.385900	-13.421534	-13.635802
459	1	-13.338856	-9.297091	-6.899443	-10.894543	-13.856444	-11.061695
