89	10	2.010600	-4.294172	8.663746	4.637264	2.395353	6.322835	-10.144575	4.763865	14.089156	-12.435177	6.039405	-6.570137	1.796799	-3.610631	8.609262	4.742681	2.709996	6.246098	4.061450	-14.556926	3.324032	8.540402	-8.307525	6.567644	4.624869	2.770328	12.852764	4.619662	5.832990	5.738777	-13.341207	-8.828121	3.324032	-7.719206	-8.253393	-6.570149	2.170274	-4.806584	8.801264	4.543671	2.211980	6.372684	4.713952	-2.678878	12.288938	3.993243	3.782820	6.580010	5.619656	2.241869	13.246014	4.515564	5.841810	6.059686	2.513023	-5.636948	9.274215	4.347187	2.017176	6.456464
188	10	-6.575314	3.351185	11.693534	-9.527534	7.689328	-9.987093	4.908834	-1.299516	8.877145	2.113771	7.451812	6.291323	3.874819	-2.759576	8.275965	2.117920	7.200344	6.300195	4.234498	-2.258328	8.489639	2.116738	7.383367	6.297532	5.137162	-0.981857	8.999843	2.112474	7.427362	6.288820	5.751460	-0.067717	9.268884	2.107301	7.291886	6.279749	3.426847	-8.118116	2.411038	7.372346	-4.260265	6.310929	5.361856	-0.670854	9.112323	2.110983	7.391679	6.286072	5.777571	0.535680	9.195428	2.102435	7.146891	6.272134	4.985021	-1.193034	8.918816	2.113358	7.445151	6.290515
281	10	0.042196	4.444913	12.484329	1.322714	5.909547	4.724757	-13.508965	5.495148	14.219766	-16.047233	6.009722	-7.081039	0.396620	4.873047	12.762400	1.285961	5.941366	4.665615	0.402837	-1.590584	11.935927	1.875435	5.199629	5.421906	2.026522	-3.804905	12.945347	2.217281	5.374658	6.654598	1.277190	-4.024254	12.486512	2.117452	5.221996	6.112360	-0.284462	2.841034	12.027655	1.393741	5.853070	4.807026	-0.361303	0.555809	11.779705	1.435029	5.815763	4.848496	2.214696	-3.345833	13.061462	2.226374	5.447071	6.751732	3.180614	1.411736	13.721377	1.897138	6.006617	6.466553
418	10	-10.311392	7.074542	12.010654	-15.447986	7.804995	-9.771350	2.172796	1.259325	11.982839	0.065924	7.799171	4.075272	4.250624	-9.061171	2.630378	4.751509	-4.045846	6.414288	2.255615	1.200872	11.983591	0.102074	7.799677	4.371964	2.092811	1.302798	11.982078	0.037074	7.798756	3.830106	2.343286	1.073733	11.984183	0.163448	7.800541	4.840239	1.581961	1.477948	11.976094	-0.089449	7.796395	2.773745	2.137296	1.279699	11.982505	0.052562	7.798981	3.962480	0.840259	0.134203	11.966106	-0.031165	7.793415	3.215022	2.342740	1.008096	11.983956	0.183167	7.800829	4.977552
540	10	-7.470182	5.823898	11.288617	-16.348129	6.119234	-10.680948	-10.747400	-9.311472	0.293724	-11.827494	-11.412442	-10.501175	3.326282	-15.624617	0.293384	5.933040	-11.412928	2.237183	5.314853	0.923299	10.625661	1.462294	5.698131	1.275056	5.241615	0.715686	10.766396	1.497391	5.749063	1.394015	5.203671	1.197254	10.345707	1.390547	5.503912	1.098984	2.464597	2.369155	7.888638	0.381804	0.312945	0.010003	2.214565	2.425459	7.952070	0.292328	0.199307	-0.053485	4.299294	1.796852	8.638846	1.094080	3.640156	0.623905	0.446285	-1.465316	9.175282	0.450897	0.514897	0.862623
653	10	-8.305167	-7.134280	4.359155	-15.884365	-4.062970	-7.579947	3.666677	-4.622111	10.302806	-8.455244	3.168471	3.197609	2.424913	-1.640646	10.314823	-11.138798	4.759392	-1.194976	3.095471	-10.911226	4.359155	-4.928365	-4.062970	3.197812	3.128653	0.269547	10.400827	-11.126402	6.349144	-1.195117	2.381656	-1.081830	10.313564	-11.148746	4.582679	-1.195073	3.147796	-1.579423	10.337125	-11.119724	5.769483	-1.194959	3.054570	-1.935599	10.330694	-11.119823	5.606696	-1.194933	2.579640	0.118566	10.315456	-11.150640	4.607699	-1.195206	2.505011	-0.150088	10.313392	-11.152913	4.462022	-1.195191
1262	10	6.279581	-13.276319	1.334604	7.198360	-9.948670	6.959701	7.042166	-0.893586	11.994141	4.858010	5.866923	6.956144	6.987367	-0.965747	11.946872	4.858014	5.840830	6.956143	7.986677	-0.503284	12.481855	4.857934	6.112476	6.956143	8.453232	-1.006041	12.825364	4.857844	6.136982	6.956143	7.822164	-0.508368	12.405613	4.857949	6.079618	6.956143	8.241896	-0.562238	12.613011	4.857904	6.155952	6.956143	7.501128	-0.585638	12.258543	4.857976	6.007554	6.956144	6.911538	-1.109030	11.861774	4.858019	5.791835	6.956143	8.304302	-0.598218	12.650632	4.857895	6.163964	6.956143
1743	10	-12.733629	4.935258	11.448032	-10.703110	7.393768	-9.708169	5.199882	-1.413751	8.553284	3.441827	7.381476	4.630544	5.432167	2.073662	11.266883	3.377151	7.393290	4.629680	-12.274176	-5.822174	0.458033	-7.118883	-10.396007	-9.708153	6.056655	-0.889809	10.135757	3.453340	7.392486	4.630620	7.194103	-10.148852	0.430245	7.073421	-11.547464	4.633356	4.266490	-0.594055	9.518046	3.388463	7.388925	4.629765	4.978426	-1.267381	8.647275	3.435064	7.382191	4.630482	5.999404	-1.028621	9.969077	3.453059	7.391986	4.630619	4.202100	-0.501870	9.633660	3.380361	7.389549	4.629592
1858	10	3.426639	-12.749767	1.586599	7.279223	-2.697641	6.563381	3.697044	0.420197	11.516110	3.192862	6.431787	6.384070	-3.418620	6.346319	12.003623	-13.490560	6.604813	-6.995606	3.701573	0.410953	11.517875	3.192863	6.432726	6.389077	-6.715353	-6.267111	1.650151	-9.305708	-2.664820	-7.170774	3.570928	0.151359	11.544271	3.192887	6.445154	6.489986	3.165763	-0.109246	11.530789	3.192906	6.434403	6.517494	2.832918	0.700855	11.429147	3.192835	6.381996	6.221625	1.715076	-0.140545	11.357042	3.192881	6.332089	6.293542	2.904243	-0.244677	11.509136	3.192914	6.420385	6.506272
2398	10	-9.407576	6.194335	12.119727	-14.131973	5.669228	-8.153147	-10.834856	-5.950907	2.761386	-8.639199	-12.393498	-8.164493	3.499342	-10.754219	2.761068	7.849893	-12.393656	6.615091	4.391022	-0.101281	10.704491	2.627302	3.573079	6.444743	3.215460	-2.181165	10.397196	2.665131	2.459779	6.615131	1.725415	-1.476660	9.982762	2.678790	1.581907	6.425241	3.545222	-1.841035	10.487817	2.655872	2.661659	6.618440	3.936448	0.538205	10.508198	2.612478	3.470803	6.296887	3.098879	0.814997	10.254837	2.594640	2.633796	6.220242	1.714915	-1.454824	9.979463	2.677741	1.574016	6.422219
2537	10	-10.368895	5.371761	11.357866	-8.689080	-1.360596	-12.008663	4.635894	-0.350464	10.621799	4.021647	-2.655108	5.424735	2.730780	-1.896653	10.408261	4.188119	-3.284634	5.570228	-10.368894	7.292904	12.526383	-8.689080	4.821975	-12.008663	3.696651	0.365790	10.874375	-0.520746	-2.344532	2.651790	3.701576	-1.175579	10.640995	4.119943	-2.899918	5.569225	4.575208	-0.438235	10.639989	4.033079	-2.665473	5.451339	2.822900	-1.098781	10.845159	-0.336783	-2.788764	3.085455	2.148827	-2.346089	10.163353	4.215845	-3.572348	5.514004	5.724963	0.266303	12.252723	4.539790	3.733999	5.654067
2616	10	-7.826648	5.508176	11.212148	-16.869180	7.964841	-8.801099	-9.620766	-10.473626	0.661118	-10.917097	-8.080360	-8.863427	2.865890	-0.911724	9.627315	1.483434	7.858099	6.222038	4.169256	-0.653800	10.298313	1.483439	7.919529	6.222251	3.042183	-1.100548	9.747696	1.483439	7.869088	6.222124	4.745040	0.050580	10.315076	1.483434	7.902286	6.222126	4.501897	-0.380593	10.384087	1.483438	7.916821	6.222227	3.277087	0.208858	9.691785	1.483424	7.868945	6.221902	2.826810	-0.748701	9.591519	1.483431	7.857676	6.221995	4.744185	0.056264	10.312013	1.483433	7.902016	6.222124
2650	10	3.991713	-1.489092	10.706713	3.637526	6.266175	6.719786	-9.450723	5.315334	13.158448	-13.422009	7.503817	-9.180468	4.074348	-1.278027	10.736000	3.637370	6.311531	6.719786	-11.369740	-2.119046	2.654973	-10.628900	-3.155853	-9.180468	2.912003	-3.070818	10.377463	3.445233	5.424478	6.719786	4.175581	0.606661	10.881872	3.357830	6.125342	6.719784	3.277772	-2.930660	10.484050	3.542540	5.736504	6.719786	3.846371	-1.839655	10.658162	3.630669	6.174863	6.719786	3.762985	-2.030813	10.631562	3.623366	6.117279	6.719786	3.211341	-6.693149	2.654064	6.188483	-6.159635	6.719787
2820	10	-0.635000	-1.842539	10.362774	3.756572	3.979728	0.997213	4.372519	-0.379675	11.949560	4.323189	6.865120	4.587562	2.854264	-4.213216	10.884265	4.760555	5.025781	4.882714	3.751091	-1.986099	11.611146	4.580184	6.351732	4.822868	-2.186694	-9.910377	2.381039	3.199109	-6.208323	-3.526448	3.621256	1.479918	11.978633	3.792478	6.682627	3.528561	-7.445839	4.414881	12.542164	-6.777964	6.980855	-11.020517	3.020393	-3.802251	11.035692	4.737492	5.255253	4.888009	3.659904	-16.202552	2.361914	8.776604	-6.218363	4.972046	-0.000854	-2.598257	9.994255	4.088049	3.648980	1.957059
3019	10	-14.054496	6.712246	9.219069	-10.823051	8.003283	-9.096192	-13.721893	-5.706503	1.393597	-6.968417	-3.321280	-9.095824	3.499631	0.708971	9.218869	1.467787	6.927680	6.061732	4.870998	-11.412442	1.393577	6.027704	-3.321285	6.499205	2.448003	0.183917	9.218104	1.305947	6.407801	5.741935	3.188533	0.855217	9.218716	0.891372	6.703278	5.747377	2.597696	0.605889	9.218401	0.658857	6.409264	5.515664	3.452026	0.801671	9.218838	1.299683	6.879961	5.977726	2.820818	0.078160	9.218384	1.719765	6.624002	6.009303	3.042976	0.826502	9.218649	0.747810	6.620501	5.656969
