28	6	-10.125870	6.798044	5.541870	-10.486380	0.753611	-5.966364	-12.868370	-9.497686	-0.504957	-6.527187	-10.437033	-5.966364	-12.478479	7.135788	7.353245	-12.948234	6.841849	-5.966364	4.054481	-12.219495	-0.647779	6.509165	-10.437054	8.021796	-2.632641	-9.497687	-0.504957	3.102972	-10.437033	1.970957	6.881236	4.052043	5.483866	2.572203	0.737834	8.021668
44	6	2.693686	-11.835664	-6.090818	8.453193	-12.077013	0.970260	4.723192	-12.440532	-6.090818	8.501779	-12.077013	6.786416	-3.090905	-10.070508	-6.090818	3.397423	-12.077013	-5.429677	2.105285	5.363822	6.922929	3.424234	5.847805	0.462719	4.307912	4.135226	6.922929	3.610906	5.847805	6.772970	-8.510959	6.487895	6.922929	-7.634665	5.847805	-7.473065
171	6	-10.839189	-7.215395	-9.758586	-5.459491	-10.436750	-9.111736	-5.512809	7.605543	2.487701	-5.464310	3.924638	-9.113748	5.637107	-12.499534	-9.758587	5.594414	-10.908793	5.863940	5.598298	-12.499279	-9.758587	5.245921	-10.908790	0.220768	10.924750	2.519926	2.432280	5.242493	3.705952	0.220598	10.963576	2.519926	2.432280	5.590947	3.705952	5.863804
190	6	3.607898	-11.973590	-3.541664	2.125111	-9.338745	0.030443	4.960762	0.670168	3.952917	-4.933770	6.493028	-6.329191	10.826608	0.669780	3.952833	7.106627	6.492169	6.628614	-0.984446	-6.368022	-3.504959	-10.492161	-9.338745	-10.412690	5.206476	-12.064441	-3.541712	7.813234	-9.338745	6.608736	9.141446	0.669780	3.952833	1.359870	6.492169	-0.097321
256	6	-2.383649	-9.620397	-4.173297	6.651134	-11.507638	5.375224	3.478045	-13.086027	-4.173297	8.531626	-11.507638	6.822893	-9.507100	5.364407	6.186566	-11.460557	6.817083	-2.899430	-13.238815	-9.620355	-4.173297	-6.232186	-11.507638	-2.904153	7.123169	1.851874	6.084758	3.196680	6.654948	6.927206	-4.334146	5.364407	6.186566	-4.092756	6.817083	3.292140
257	6	-13.122760	8.349981	5.322355	-11.922355	6.959477	-6.220906	-13.107628	-5.263395	-6.381667	-9.776717	-9.249336	-6.220906	3.967885	3.823723	5.322355	4.966998	6.938815	6.598558	2.244891	-6.626575	-6.967127	6.931214	-9.274353	6.032030	-1.130039	-5.265705	-6.385517	3.970392	-9.249429	5.357026	-1.156040	8.348056	5.322355	1.801357	6.959477	5.350362
360	6	-6.278500	-9.399123	-5.160065	-2.561639	-6.085017	4.987072	-2.332097	-9.399128	-5.160065	2.979474	-6.085017	5.521566	-10.653275	-9.399123	-5.160065	-6.350099	-6.085017	-1.608607	4.176713	-14.032265	-5.160065	8.131475	-6.085017	5.899523	-8.852075	7.141465	5.543991	-11.776130	7.031595	-1.651257	5.968330	2.347314	5.543584	2.742611	7.014064	5.899654
369	6	-0.229717	-8.402097	-0.228816	4.043328	-4.337157	4.765377	6.419479	2.584196	8.486684	2.352800	7.578724	9.626013	-9.462795	-8.211291	-0.228816	-10.277064	-4.337157	-5.769276	-7.792009	6.204711	8.499887	-14.788023	7.611911	-5.769276	4.019235	4.381716	8.499578	-4.388294	7.611129	4.754657	5.028241	-10.754194	-0.228816	6.754849	-4.337157	9.617068
490	6	4.018156	-12.242617	-3.961845	7.763551	-8.605343	7.383354	-14.762190	-5.789675	-3.961845	-10.010596	-8.594024	-5.864995	-14.759567	5.580861	8.157920	-13.348575	8.368773	-5.864993	1.458133	1.204702	6.616609	4.336785	6.355301	6.553395	1.679846	-1.682607	6.876549	4.437305	6.509518	6.672692	2.035524	-0.939124	7.249216	4.444025	6.621327	6.671245
593	6	3.611908	-15.444033	-3.719808	-2.432826	-9.657328	1.679024	6.958408	-15.607122	-3.719808	6.566886	-9.657328	6.606719	-5.708927	-10.567811	-3.719808	-9.538203	-9.657308	-6.676662	-5.320420	7.211857	6.618333	-14.249078	6.581143	-6.676662	7.236647	1.812867	6.579193	1.804538	6.467736	6.601426	3.931353	1.932084	6.594156	-7.351327	6.484549	1.611758
