618	10	-7.962109	7.901957	6.202946	-14.974355	7.195724	-14.869500	-2.342822	7.045972	0.766753	-13.263038	-1.238885	-12.755922	2.375113	-4.333241	-1.640871	0.703023	-5.450880	-2.560067	4.625255	-1.991821	0.308242	-0.568251	-5.348970	-4.171427	1.163392	-2.852891	-1.126334	1.113134	-5.451890	-1.921602	3.644867	-0.026258	0.154632	-0.285112	-4.867917	-3.098171	1.267514	-1.200331	0.033779	-0.190734	-5.448585	-2.702138	4.998853	-0.897265	0.294884	-0.418918	-5.003857	-3.672823	3.866686	-3.010377	0.059150	-0.608472	-5.427920	-4.473513	1.747016	-3.528563	-1.916154	1.410876	-5.451734	-2.002669
872	10	-10.900394	6.570672	8.178473	-10.427244	6.082515	-9.487982	5.135335	-17.203181	-0.875904	8.566313	-12.376945	6.959530	-10.907901	-10.900608	-0.875904	-6.637753	-12.376945	-9.487531	3.710748	1.496853	8.165398	4.683498	3.786270	6.614423	4.343387	-1.786039	8.175566	4.747002	3.769902	6.901856	3.324025	-2.423424	8.165563	4.747336	2.569071	6.784613	4.767770	0.987793	8.170966	4.712204	5.555845	6.807433	3.053351	-2.044695	8.163548	4.736646	2.274739	6.730664	4.939602	0.309078	8.173088	4.726158	5.430553	6.877342	4.357322	1.571333	8.168027	4.695244	5.111436	6.692806
1102	10	3.550638	-1.862396	4.326262	5.374824	4.855111	7.085280	-6.971668	-14.256598	-4.957223	-9.613604	-10.102076	-9.026097	4.189728	-19.203730	-4.957223	7.548410	-10.102076	7.096121	0.038337	-14.478912	-4.957223	1.162054	-10.102076	5.463461	1.999958	-2.070738	3.543531	6.057481	4.410781	6.979055	-4.893600	4.487606	7.509796	-14.366042	6.686180	-8.987707	2.746815	-1.875140	4.081433	5.505860	4.727251	7.048879	4.193266	-1.561718	4.266219	5.366138	5.335248	6.905226	1.856212	-1.999770	3.538137	5.929846	4.479626	6.947569	1.159901	-2.167456	3.321242	5.923203	3.975316	6.858912
1228	10	3.823566	-0.374523	6.790003	2.921804	6.615847	5.719109	-11.574779	-9.014941	-4.912989	-7.212830	-10.444370	-7.649412	4.785681	-13.821553	-5.499840	7.894663	-10.817396	5.720396	-3.920799	-9.014941	-4.912989	2.109039	-10.444370	0.888717	-12.154375	5.981689	6.955830	-12.128931	7.032522	-7.649412	3.996114	0.207383	6.807926	2.902967	6.692023	5.718794	3.778392	-0.483179	6.785320	2.924398	6.598286	5.719147	1.649565	-0.941211	6.491597	2.553239	5.817031	5.707432	2.748747	-2.023524	6.647056	2.912987	6.174302	5.718737	-0.709000	-9.014954	-4.912993	3.088934	-10.444373	3.351313
2469	10	-1.081842	-7.237029	-5.465192	3.055620	-12.222297	7.265656	2.004207	-8.697937	-5.465371	5.593990	-12.222327	7.330849	-1.628509	4.992732	7.532531	0.515877	4.286873	7.138690	3.035096	-0.700341	7.486999	4.214595	3.214204	7.330879	0.793429	3.481940	7.251443	1.619105	3.571058	7.318851	3.869131	1.463141	7.497946	3.916277	4.222468	7.330167	3.862350	0.392132	7.513487	4.107449	4.062924	7.330691	-9.924270	-7.236970	-5.465192	-1.393647	-12.222297	-1.493633	3.847116	2.082141	7.477766	3.727945	4.209654	7.329515	3.873745	0.939230	7.508482	4.025177	4.188918	7.330489
2576	10	4.089755	-0.329707	7.706382	2.004049	4.203575	7.882358	-15.040454	-7.682244	-3.350200	-6.390709	-11.211964	-8.146382	-12.917878	6.249888	9.126302	-11.584329	7.041127	-8.145117	3.174766	-1.286230	7.335098	2.079440	3.410206	7.869533	2.116642	-9.958864	-3.350200	6.638348	-11.211964	7.519196	3.869995	-0.611763	7.592795	2.014637	3.922522	7.885935	3.954267	-0.513779	7.633026	2.008848	4.014593	7.885575	2.518093	-1.740910	7.124169	2.155116	3.040132	7.828592	3.282420	-1.189103	7.370715	2.068238	3.476109	7.873817	4.033715	-0.411496	7.674089	2.005196	4.116418	7.884225
2940	10	-10.231999	4.244732	6.154859	-13.771483	8.073767	-7.160854	1.585371	-2.044749	4.400483	4.035373	6.787270	6.867826	2.014023	-2.950581	4.309691	4.094062	6.914059	7.200687	1.196403	-1.348070	4.872682	2.747808	6.716427	6.076078	1.376632	-1.661121	4.659060	3.559216	6.730945	6.539660	1.139908	-0.829274	5.083984	2.202880	6.768638	5.720470	2.437729	-2.838972	4.686455	3.888818	6.986027	7.288751	1.739877	-2.398209	4.264263	4.152210	6.838530	7.031718	2.046336	-2.987409	4.333529	4.078493	6.921148	7.212961	1.330259	-1.586414	4.714121	3.392844	6.722723	6.443775
3812	10	-8.736940	-9.132829	-4.028080	-6.236735	-7.405712	1.467683	6.535786	1.304131	4.157414	5.846338	6.780911	7.665024	3.335411	-14.849723	-4.056614	6.165284	-7.405937	8.247685	-1.896993	-1.259608	3.548079	2.558459	4.647974	7.459952	-12.277887	-9.132819	-4.028079	-6.279821	-7.405712	-3.933664	-0.202080	-2.576265	3.467780	5.125160	4.993996	7.756677	-6.123641	5.733189	4.257722	-6.692121	7.026753	1.467683	0.374209	-2.850984	3.504446	5.730782	5.182770	7.832105	-9.663498	5.733566	4.257723	-6.735210	7.026753	-3.933664	-0.659633	-2.256885	3.457582	4.546776	4.840651	7.691602
4745	10	-14.314767	-8.907830	-1.950231	-10.182306	-0.118386	-7.942590	-10.025827	6.673271	4.839012	-12.350822	8.451775	-7.942586	3.535479	-0.779183	-0.801109	6.960886	4.012821	4.043173	3.699324	-1.035347	-0.832030	6.990964	4.021353	4.107173	3.531462	-1.425841	-0.985551	7.025857	4.023713	4.175107	3.421453	-0.722968	-0.813330	6.952856	4.009966	4.027291	2.454764	-1.639729	-1.291397	7.041879	3.975793	4.118385	2.644335	-1.867263	-1.285663	7.057599	3.981551	4.156175	3.662281	-1.194926	-0.887443	7.006471	4.023780	4.139259	2.931480	-1.965018	-1.243654	7.062065	3.997111	4.195392
5230	10	-3.428705	-8.298852	-3.423915	2.528499	-9.270789	3.184260	-7.956397	6.306212	6.670770	-11.375457	8.155038	-0.276854	-9.579074	-8.298852	-3.423915	-6.172504	-9.270789	-0.277993	4.078571	-3.325408	2.661286	4.649234	6.043226	6.714138	4.568193	-0.303412	3.637026	5.057235	5.537426	6.701894	3.260243	-4.565803	2.042011	4.825201	5.532253	6.711859	3.072058	-4.180138	1.962361	4.956129	5.301829	6.710659	2.917316	-3.686262	1.927450	5.057105	5.156811	6.709494	2.009933	-1.057565	2.122171	5.188877	5.305276	6.697108	3.361894	-4.611385	2.100550	4.766314	5.645713	6.712387
5375	10	-11.376891	-12.076771	-5.922726	-6.956047	-4.289309	-9.123412	2.406514	-13.280034	-6.128494	6.001143	-4.289343	6.484688	-6.127399	5.786989	5.002045	-8.578359	8.835980	-9.292424	1.639884	-1.328289	4.825326	4.092480	8.302254	6.365141	1.099803	-0.987718	4.821730	3.826403	8.274410	6.279199	2.642330	-0.001746	4.875637	3.444708	8.336538	6.198210	1.135734	-0.583972	4.846338	3.393471	8.290348	6.076891	2.983863	-0.783024	4.884755	3.920642	8.368180	6.294880	3.103729	-0.606638	4.886474	3.851747	8.366099	6.280037	0.988583	-0.779332	4.833249	3.582693	8.277013	6.140714
6227	10	-2.768583	-2.356350	-1.706342	6.402372	-8.878839	3.476712	-8.865707	6.314739	7.216322	-9.255412	6.447801	-9.515077	-2.837016	-2.287149	-1.606407	6.196620	-8.811215	3.430133	4.737756	1.673158	7.193377	3.030113	6.447776	6.747321	-2.882152	-1.445273	-0.938243	5.931209	-7.908594	3.400810	-2.859773	-2.231814	-1.534954	6.094674	-8.752452	3.415498	3.230863	-2.324123	1.062630	7.744033	-6.955976	6.736411	-5.651317	4.113449	3.441433	-4.964938	-3.059152	-9.506134	5.115067	-0.525055	2.557827	7.212896	-5.508254	6.641425	5.461275	-0.376266	2.634797	7.098277	-5.533897	6.588769
6522	10	-13.247437	-7.181490	-6.876907	-8.857380	-7.816522	-9.866345	-10.238959	5.388226	4.965956	-11.643813	8.370299	-9.866341	-0.799609	-7.191230	-6.877475	2.532422	-7.816790	7.703797	3.644397	-1.798682	4.242149	3.872966	7.140421	7.797808	1.792972	-3.479334	2.144539	5.000222	6.329301	7.799013	5.602766	-0.053506	4.732133	3.507808	6.491999	7.795002	3.749373	-1.723417	4.296502	3.844295	7.147739	7.797725	1.308273	-3.509395	1.802693	4.959585	6.158003	7.799011	0.702287	-3.095638	1.704883	4.417961	5.945748	7.798667	2.337618	-3.127653	2.736547	4.740982	6.579342	7.798864
