4	5	-8.561466	7.876567	6.387180	-11.747632	9.046394	-11.327384	6.301021	2.274977	6.033941	4.460486	9.042536	7.364385	-1.483509	-8.995109	-4.660673	4.159360	-2.860162	5.144405	-13.100389	-8.849190	-4.656142	-8.906563	-2.860160	-11.329401	4.815446	-2.321476	3.725553	7.252729	4.233535	7.363614
27	5	-6.286825	7.304458	6.466601	-14.362745	7.163115	-6.836766	-8.935944	-4.534924	-6.426376	-11.385097	-4.816538	-6.836236	4.956250	0.271346	6.450932	-1.775506	7.162752	4.700490	4.224408	-10.853193	-6.429547	7.575091	-5.594057	5.598762	6.917077	0.236925	6.448959	4.614891	7.162711	5.566809
38	5	-11.407657	-12.095915	-3.098331	-11.582457	-8.204963	-8.287480	-8.530745	6.165158	9.088247	-16.756235	5.999643	-8.287480	3.682341	-16.363460	-3.098331	6.019936	-8.204987	7.637431	-4.722249	-12.230770	-3.098331	1.405843	-8.204967	0.943191	6.078659	1.073169	9.086523	0.903818	5.941250	7.437033
41	5	-7.035060	7.413770	9.053437	-12.138684	7.692407	-5.577777	5.850039	2.834244	9.052373	2.317096	7.690826	7.045172	-1.460296	-6.326641	2.714045	3.374573	-6.363935	5.009543	-8.904533	-6.326363	2.714045	-8.508458	-6.363935	-5.833854	4.135173	-9.947170	2.714040	5.866135	-6.364409	6.986004
49	5	-8.487376	6.250946	6.454801	-12.322218	6.450834	-10.453519	-11.552137	-6.602258	-0.494508	-9.943153	0.558232	-10.453482	5.988363	2.488240	6.454772	5.800246	6.418920	6.691867	-11.500105	-12.045891	-2.214749	-9.902837	-6.039458	-10.453479	2.717560	-8.063086	-0.565054	7.846495	0.523336	6.320071
51	5	-0.377689	-9.112611	-0.738461	4.053312	-3.819764	5.254227	8.386675	-2.492814	5.133199	5.980489	5.236320	9.306400	-2.774021	6.397466	5.914824	-4.118766	6.740052	4.442060	-4.989007	-9.091256	-0.738357	-4.288999	-3.812701	4.364151	6.097225	-14.276916	-0.744107	6.299016	-4.368650	9.306491
68	5	5.467816	-10.181484	-3.440381	6.546726	-12.334280	8.976609	-10.747273	7.779178	5.874151	-10.980504	5.722968	-8.685023	-11.812040	-4.593819	-3.438284	-8.777005	-12.334255	-8.685023	6.624018	2.156620	5.827919	4.378853	5.722655	8.976668	-10.744465	2.643264	5.758002	-10.895812	-0.900718	-8.685023
73	5	-5.501421	7.860513	8.490239	-13.355796	8.206977	-7.805853	4.589598	-11.680496	-3.181149	6.231595	-9.810647	6.858124	-7.975601	-7.831261	-3.181122	-8.421811	-9.630078	-8.139174	6.180777	2.949792	8.490148	-0.217702	7.954633	2.731447	-0.746923	-8.319096	-3.181144	3.310805	-9.683279	5.089931
80	5	-3.220754	-8.174560	-3.023318	0.978642	-7.663599	-6.251779	8.934195	-14.765646	-3.023318	7.427027	-7.663599	5.708236	-9.854613	7.867108	6.679269	-8.468634	7.053216	-11.820310	8.255275	1.250000	6.358939	2.954303	6.903189	5.708175	-2.067683	-8.177145	-3.023318	1.383192	-7.663599	0.259547
97	5	9.155148	-16.730482	-2.751144	7.250068	-12.012567	6.453271	-6.657261	-10.095160	-2.751144	-8.272566	-12.012567	-11.818447	8.879932	-16.730482	-2.751144	7.146965	-12.012567	0.410104	-1.482784	-10.095266	-2.751144	2.987759	-12.012567	-5.925104	-5.206249	6.399942	6.856453	-12.027705	7.080543	-11.818409
