2	4	-7.225133	3.702199	1.687112	-14.755262	-4.559299	-9.293147	-8.061610	3.705487	4.485477	-16.068491	0.000811	-9.417547	-9.473784	7.963278	6.680476	-20.276306	6.224286	-9.524745	-12.750352	-8.925659	-3.803888	-14.748714	-11.002070	-9.585381
6	4	4.347766	-18.081020	-6.029083	7.954781	-10.126355	5.896474	-1.294820	6.454451	5.695304	-13.542323	5.408549	-7.422410	-4.401937	-12.195250	-5.976506	-7.005349	-10.126353	-8.336801	7.381403	0.528208	5.433774	1.351797	5.338148	5.681282
7	4	-8.261065	-12.233571	-4.597675	-8.143850	-11.829910	-13.520366	5.288523	-17.425110	-4.597675	3.413349	-11.853265	-1.143107	5.426376	-17.504126	-4.597675	8.659370	-11.853301	5.080618	-6.179518	6.113835	6.366706	-12.353461	5.141378	-13.299488
12	4	5.381908	-17.274691	-1.356853	-5.584362	-8.374896	-3.688826	-3.218906	3.960935	9.045508	-16.499959	9.323626	-8.611495	9.283168	-17.274756	-1.356853	7.269277	-8.374896	7.780048	-0.913121	-13.670284	-1.348111	-8.560281	-8.370515	-8.316928
14	4	-15.029766	-10.016050	-5.235222	-13.115786	-6.899302	-5.737330	3.613959	-14.947979	-5.235222	4.085293	-6.899302	8.030919	-9.766388	4.109844	5.709417	-18.859537	8.473906	-5.737330	2.749064	0.418884	5.706951	-6.679295	7.928443	3.744516
17	4	-11.059417	4.065881	7.706912	-13.543614	7.526174	-9.110715	-10.835899	-12.570269	2.351210	-10.772969	-8.085080	-9.110715	4.532648	1.906445	7.704767	2.618722	7.411037	7.572798	5.255709	-14.642571	2.351181	5.432304	-8.085126	7.579489
19	4	-8.362593	6.632036	5.973714	-12.809044	6.948685	-7.824887	3.913637	-12.147109	-5.949975	7.566277	-11.737283	6.455011	-11.700289	-8.035616	-5.949975	-9.689937	-11.050674	-7.824881	7.251347	2.505267	5.968300	4.502073	6.820899	6.506526
21	4	-7.486690	8.508381	6.357499	-11.997179	8.107009	-8.245435	-8.465077	-8.849568	-2.431186	-7.988465	-7.299367	-8.245435	3.818295	-15.436628	-2.431186	6.713267	-7.299367	5.564725	4.869695	1.907583	6.198464	2.697941	8.095631	5.658837
25	4	6.010395	-16.388614	-6.130193	5.547932	-11.828615	6.591929	-7.702677	5.617880	6.537213	-16.052702	7.916688	-7.970874	-7.621410	-10.927960	-6.129978	-12.679360	-11.828615	-7.898717	4.000472	0.666216	6.459328	2.231332	7.178546	6.524614
26	4	-12.435060	-2.946768	-1.959602	-13.766154	3.330916	-12.079416	-14.123560	7.644098	4.922597	-17.996205	7.524004	-12.079417	4.107531	-12.073706	-7.284112	3.245264	-8.337827	5.737349	-12.435079	-8.457072	-7.284112	-13.766154	-8.337654	-12.079416
