60	7	-13.502507	-10.132085	-2.488312	-6.349338	-8.538858	-10.909728	-2.213875	-10.132158	-2.488312	4.074256	-8.538858	4.918803	3.810944	-14.778132	-2.488312	8.477078	-8.538858	6.475850	3.629365	-14.777644	-2.488312	5.766463	-8.538858	0.358583	-11.284362	8.014337	5.829525	-9.016185	6.751760	-10.909661	6.049724	3.367538	5.829430	5.827489	6.751759	6.476524	5.860885	3.367538	5.829430	3.121992	6.751759	0.359654
280	7	7.175968	2.738540	6.244143	4.146432	6.075023	5.518974	-8.550332	-3.926245	6.041074	-7.651484	-0.849577	4.133103	-6.998090	-10.016532	-4.736787	-4.810512	-7.421437	4.198659	-3.977527	8.312047	6.244160	-7.770089	6.075023	4.135049	4.173345	-13.963756	-4.912578	7.099123	-7.421437	5.533217	2.363656	-4.509573	5.849900	4.266655	-0.955214	5.462268	4.304185	-1.813757	6.235105	4.150184	5.953833	5.498957
457	7	3.809211	3.651181	6.137877	-2.940596	6.492828	3.722811	6.215763	-11.475886	-2.863314	6.202991	-10.686468	9.037096	-11.284513	-7.309365	-2.863314	-6.174609	-10.686468	-2.479082	-10.821390	5.686409	6.104897	-10.128181	0.235494	-2.479105	3.841499	1.849588	6.096809	-2.940437	0.171444	3.722819	7.157789	3.249240	6.137877	2.249197	6.492756	8.954114	-10.843164	7.419358	6.137877	-10.128305	6.492845	-2.479105
516	7	-14.419899	-6.840242	-4.102622	-9.003640	-12.603704	-7.805151	0.841939	-2.111753	7.714854	2.942950	4.540638	5.035523	-13.143517	3.812971	7.842850	-13.322567	6.282959	-7.805151	3.934148	-11.405648	-4.102628	8.668152	-12.607166	5.902472	-0.894717	-3.140028	7.027034	2.623559	3.993601	4.642795	2.072013	-1.003256	7.780150	2.770534	4.967065	4.760786	-1.455401	-2.835047	6.770186	2.509014	3.820638	4.473840
544	7	5.058577	-15.022134	0.414369	8.767393	-7.208617	9.137291	-3.486144	-8.598891	0.414370	6.301296	-7.208530	-1.696537	-2.553342	3.985877	8.743805	2.632025	0.274436	-1.692688	5.814541	0.923407	8.399554	4.506016	4.746162	9.139530	-8.609480	7.393945	8.795733	-2.394514	5.020788	-6.366285	-8.609442	4.027493	8.743926	-2.394514	0.274965	-6.366285	-2.553418	7.353201	8.795733	2.631928	5.020786	-1.692690
754	7	0.368356	-4.443103	-1.089930	2.468011	2.826548	6.852883	-16.963698	-9.633014	-6.242470	-6.078870	-3.095992	-5.019216	-16.930572	-4.441514	-1.089674	-6.078871	2.826550	-5.019122	-4.855077	-9.633014	-6.242470	1.711668	-3.095992	4.597337	-13.142840	6.034971	4.485023	-7.933452	7.767730	-4.967275	0.333830	-9.634390	-6.242470	2.441927	-3.095992	6.848962	-4.816486	-4.441514	-1.089674	1.711962	2.826550	4.626419
877	7	5.749645	-14.205443	-4.586958	0.578677	-9.975583	-1.300521	0.159659	-11.832380	-4.586958	-5.222620	-9.975583	-7.836136	6.902849	-14.748446	-4.586958	6.143767	-9.975583	5.589663	5.458928	4.198084	6.506099	0.516740	4.372637	4.638715	-6.864252	-11.620347	-4.586958	-6.995230	-9.975583	-10.647680	-1.702824	6.562890	6.506108	-12.346922	4.372645	-10.515457	-8.247483	6.624739	6.506108	-12.603338	4.372645	-10.928039
1052	7	-7.510999	-8.458927	-3.076634	-0.573814	-11.586498	-0.513205	2.908537	0.809911	6.705481	0.234673	5.588785	6.946771	-2.272261	-8.458942	-3.076634	5.469428	-11.586499	5.613720	3.856838	-14.577674	-3.083581	6.684835	-11.661983	7.102664	-7.643272	4.832814	6.705567	-5.652336	5.594020	3.043560	-2.848706	4.832811	6.705567	-1.202986	5.594020	4.627534	-13.758939	4.832814	6.705567	-11.959071	5.594020	-2.262959
1625	7	-0.633025	-8.839578	-3.927958	3.187287	-11.685681	-6.205754	3.187151	-1.462824	3.595571	3.109625	4.489822	-1.604572	2.562589	-12.459652	-5.887252	6.302120	-11.743706	3.930104	1.788712	-1.089496	3.437697	3.129844	3.740879	-2.375008	2.793389	-2.073696	3.562161	3.109091	4.248895	-1.642167	3.326081	-1.169581	3.601480	3.111305	4.567599	-1.614293	1.989169	-0.501912	3.456960	3.130955	3.885983	-2.455737
1665	7	-9.147889	7.654713	5.035978	-14.747276	6.211365	-11.235250	3.830735	-10.789997	-5.830948	6.198501	-10.919316	-0.547569	-7.952647	-1.416071	-5.785294	-12.451341	-5.052999	-11.235250	7.446815	-10.789997	-5.830948	6.762661	-10.919316	4.497135	7.438040	-1.985622	0.144650	6.762429	3.005510	4.497135	6.285170	1.172381	4.896725	4.769824	6.167939	4.497131	3.821831	-1.985622	0.144650	6.197736	3.005510	-0.547573
1868	7	-12.749953	-7.763051	-3.034408	-11.140870	-8.856983	-11.475592	-10.954498	8.725122	6.325352	-17.566930	7.470221	-11.475585	6.848111	-1.725731	1.544652	7.170212	2.242139	6.827583	-8.070973	3.435262	1.608457	-11.065358	-3.658467	-11.472660	-3.609435	-8.350247	-3.034408	2.552732	-8.856990	4.469637	4.295691	3.770125	6.325344	0.173491	7.470221	6.823823	2.138462	-11.870954	-3.034408	6.394640	-8.856991	6.827543
1871	7	-10.814860	1.579174	4.714206	-15.423987	-1.196776	-10.027065	-10.784962	8.290250	9.112606	-16.090804	4.865131	-10.027064	-9.234244	-6.712159	-1.174768	-9.703430	-9.082849	-10.026939	0.514902	-7.757218	-1.174768	5.062222	-9.083297	6.029300	0.918352	-7.528944	-1.174768	5.141079	-9.083246	5.957430	3.068278	-10.530777	-1.174768	5.238770	-9.083334	6.790890	2.868203	-10.630173	-1.174768	5.238695	-9.083336	6.784562
