22	1	-14.553328	-8.818906	-5.675289	-13.308175	-17.092466	-12.232701
65	1	-11.042370	6.217292	9.294726	-15.790129	8.594932	-11.796704
78	1	-16.555286	7.439906	9.179136	-16.606783	7.900033	-5.529708
81	1	-14.100406	-5.986223	-4.508281	-6.563660	-9.836854	-10.195244
175	1	-7.707683	-10.752760	-7.328866	-12.048669	-11.851444	-12.978241
290	1	-10.900606	8.814487	9.288807	-16.817245	7.176990	-12.248874
306	1	-13.039067	-9.949671	-9.678457	-12.529456	-9.117987	-12.682220
313	1	-13.177170	-8.334502	-4.516518	-12.477989	-17.307115	-9.045056
338	1	-15.915741	-9.326290	-5.025797	-11.003009	-15.032122	-9.671063
370	1	-15.168253	6.897635	6.499911	-13.440350	8.976687	-9.104551
378	1	-11.199518	-11.084540	-2.958927	-10.976503	-3.304178	-11.909825
417	1	-15.901902	-12.953856	-8.129742	-12.798622	-7.592146	-8.772144
420	1	-19.609050	-3.344385	-1.743328	-11.849935	-16.599516	-11.596913
428	1	-17.392203	-6.632038	-2.772737	-8.870112	-14.410654	-11.663776
473	1	-10.533705	-8.502365	-2.080988	-13.685007	-13.444328	-11.831537
679	1	3.453487	-9.850339	-3.250560	7.940000	-10.243051	4.867195
719	1	-13.961575	-8.741102	-5.452144	-7.146785	-11.336678	-12.853050
756	1	-13.599060	-14.214058	-4.271326	-8.971850	-14.016836	-13.286076
788	1	-17.730141	3.144891	6.586564	-9.321987	7.759696	-3.039943
796	1	-13.488750	-11.604343	-4.842370	-10.259758	-13.938280	-4.284786
907	1	-16.297207	9.412625	8.656984	-18.353558	7.204772	-8.209322
1016	1	-9.968998	8.482556	7.196413	-15.084698	7.128276	-13.166067
1091	1	3.269498	-12.990933	-5.824645	8.183076	-13.834227	7.609606
1098	1	-11.664431	-9.779311	-10.090973	-14.321858	-9.949809	-9.132390
1128	1	-9.686326	-8.582611	-5.619232	-12.172012	-13.113241	-9.716877
1351	1	-9.530460	6.600832	6.134587	-10.881702	8.003841	-10.638835
1359	1	-13.899111	4.622981	5.308658	-10.646295	7.815490	-9.554406
1430	1	-8.639050	-12.436724	-3.987851	-11.401402	-12.049901	-11.901458
1440	1	-16.941467	-13.231408	-5.803011	-8.852573	-3.265921	-10.636006
