3	7	-12.736254	-7.688011	-5.721891	-8.574129	-11.009044	-10.117224	-9.418444	7.017628	3.495243	-9.294679	6.090376	-10.183089	5.906580	-14.110220	-5.722711	6.990317	-11.009673	6.109934	3.400377	0.534613	3.370022	0.691453	4.471489	-0.460124	3.078575	-14.033762	-5.722711	1.314716	-11.009673	-0.285841	-0.104775	-7.723435	-5.721930	1.515429	-11.009074	5.799299	7.583810	0.505520	3.364745	6.365586	4.430803	6.105599
622	7	3.610078	1.619524	1.224842	6.604290	9.300761	-1.316029	-7.106083	4.885182	1.226449	-8.301430	9.479780	-12.745998	-3.113947	4.885041	1.226449	0.578863	9.479780	-6.459334	-12.577146	-4.056660	-8.028581	-9.449223	-2.585596	-12.746005	10.228842	1.618552	1.224837	8.457478	9.300194	5.279433	4.001090	-7.300410	-8.051659	8.427061	-2.585598	5.278435	4.399137	-4.677110	-4.007091	8.437816	3.819351	5.278997
813	7	4.626057	-13.240082	-8.698481	6.448298	-7.353280	5.187626	-12.187065	-9.844360	-8.698481	-11.995130	-7.353280	-4.164097	-1.601378	-9.848020	-8.698481	5.290152	-7.353280	4.646782	-7.605408	4.369957	1.560746	-13.074633	2.719764	-2.544289	-2.786184	4.369249	1.560746	-3.054417	2.719763	1.892191	-7.707970	1.606906	-0.000808	-12.145033	-1.933068	-2.612344	-2.816069	1.606004	-0.000951	-2.083087	-1.933299	2.546351
1105	7	-5.464853	-5.471358	-8.915308	1.734575	-5.985934	-1.678432	9.336336	-0.581839	3.491193	6.347342	4.227904	6.458237	-3.910637	3.193446	3.550757	-10.536193	4.842982	-5.056282	-3.252998	-0.317756	-2.142393	-10.044106	0.314620	-5.055738	4.580386	-9.255360	-9.026692	6.759867	-8.377436	6.436851	-9.062086	-5.471050	-8.915239	-10.044120	-5.985651	-5.056467	-0.718218	-0.581500	3.491234	1.367924	4.228171	-1.702687
3780	7	-9.128049	4.925005	1.539860	-4.163327	4.979716	-12.369862	-2.967855	0.113124	-8.222021	1.351396	-3.346724	-8.969986	-9.560919	0.117573	-8.207751	-4.010738	-3.344103	-12.253843	-2.528008	4.919081	1.539853	1.228071	4.979451	-8.969481	-14.009209	-7.008644	-11.115660	-4.011862	-7.934286	-12.254840	-7.409727	-7.008651	-11.115660	1.243948	-7.934288	-8.970207	4.792778	-11.515434	-11.115752	7.825590	-8.403177	3.425854
4343	7	4.012424	-4.331420	-8.288379	7.274128	0.531118	8.145243	-5.145549	4.263012	-2.979106	-7.182423	3.704943	-7.445002	-9.954300	-1.851870	-7.821067	-7.147516	0.555689	-7.447001	4.012409	-10.401919	-14.713784	7.275207	-5.191845	8.145240	-4.228073	-8.118355	-14.713784	1.773256	-5.191845	2.524937	-9.967173	-8.098588	-14.713784	-7.146020	-5.191845	-7.447001	-4.216289	-1.895389	-7.888179	1.772859	0.552218	2.525052
5863	7	-8.126690	2.624760	2.478345	-3.569071	5.690276	-12.524998	-7.313340	-2.477544	1.551954	1.911628	5.267041	-6.033256	-7.391957	-5.209860	-5.647586	1.912074	-4.898517	-6.033205	-2.192604	0.219122	2.317934	1.906431	5.526016	-6.028703	4.096332	-11.417991	-8.673164	6.560676	-6.765603	6.127260	-13.954845	-5.209751	-5.647501	-3.524159	-4.898213	-12.524851	-13.876197	-2.477177	1.552131	-3.526101	5.267071	-12.524858
5888	7	10.620297	2.860379	4.432899	7.149874	6.409233	7.896817	6.456733	-13.043734	-6.840448	8.248845	-10.610759	7.896783	-6.055567	-7.070301	-6.818742	-7.841733	-10.610759	-9.717365	3.597948	2.860388	4.432899	-4.778526	6.409233	-4.485901	-1.891627	8.810985	4.432899	-8.189810	6.409233	-9.717158	-1.009387	4.363646	-0.890989	-4.673566	-1.043082	-9.714982	-0.231569	0.513178	-0.890993	1.943751	-1.043299	-3.712958
5999	7	5.635425	3.101019	3.595543	-1.343563	4.693897	4.904081	-7.927129	-11.733681	-6.528290	-9.923996	-9.811455	-9.296133	6.169181	1.041142	0.688761	-1.289025	2.169486	4.939532	-3.258269	6.593025	3.596460	-9.975937	4.695919	-8.876631	-2.285125	5.076063	1.026162	-9.923985	2.188114	-8.080790	6.830181	-15.992140	-6.528290	5.146104	-9.811455	6.369028	11.296001	1.245745	3.448303	5.117817	4.372350	6.368679
6527	7	-8.227182	-6.001111	-7.164207	1.525335	-2.575318	-2.191260	-12.540702	7.128830	1.484417	-9.877669	4.607376	-4.955254	-16.215595	-6.001111	-7.164207	-9.659454	-2.575318	-4.955254	-4.671254	7.128830	1.484417	1.306198	4.607376	-2.194331	-12.249717	1.056393	-0.993726	-9.700759	0.599872	-4.955254	5.968575	5.654748	1.484416	6.416103	4.607374	9.241420	-4.276870	1.056393	-0.993726	1.483939	0.599872	-2.191648
6610	7	7.876403	1.491899	1.353556	8.382609	4.614768	8.161197	2.393302	-6.617431	-10.765312	7.986158	-5.433205	7.612598	-3.530773	-6.017300	-10.764870	7.281245	-5.427415	4.253700	-9.432142	-6.017300	-10.764870	2.220363	-5.427415	-0.967743	-12.663449	-6.017300	-10.764870	-3.461398	-5.427415	-4.848943	-7.153847	2.385521	1.444670	-3.462220	4.809892	-4.751526	-3.895014	2.385521	1.444670	3.983046	4.809892	-0.238107
