1126	10	-7.962125	2.371374	-0.968894	-7.492801	-0.416261	-9.465769	2.693378	-8.846374	-7.129498	7.782732	-5.639129	6.731448	-7.979692	4.144064	1.352638	-7.494366	5.964553	-9.466290	-0.828156	-3.581976	-6.160548	7.608445	-6.227576	5.107870	5.961451	-1.475592	-1.340474	7.214892	-4.992496	6.357865	0.732867	-5.965809	-7.266597	7.872401	-6.200963	5.898446	-0.281189	-4.238289	-6.915844	7.800356	-6.227583	5.418555	4.082708	-4.857523	-4.240542	7.580970	-5.002749	6.990942	-0.552824	-3.913203	-6.613893	7.724211	-6.229432	5.270642	5.186855	-2.981350	-2.121509	7.414099	-4.831359	6.883518
1938	10	-7.452962	2.235231	-5.499541	-10.009947	-4.387960	-8.808487	-7.411354	2.527201	-1.022110	-10.018894	2.096792	-8.806570	2.743013	-2.368662	-8.176474	6.292182	-5.990660	5.217987	2.708659	0.074296	-7.733090	4.043913	-5.206165	1.280766	1.549483	-3.538505	-9.046804	6.156983	-6.756950	4.636977	1.441500	-3.621874	-9.153642	6.071382	-6.844004	4.561325	2.526958	-2.574704	-8.308673	6.320036	-6.098340	5.137741	-1.457933	-3.237162	-9.721353	5.000858	-7.051037	3.232613	1.679784	-3.422659	-8.922566	6.235732	-6.650299	4.724017	3.102299	0.032331	-7.666450	4.042953	-5.172334	1.536859
2336	10	-11.186302	-11.515329	-7.791323	-3.879916	-8.261847	-4.504452	-2.362893	-11.600196	-7.792379	4.504318	-8.261858	5.756700	1.151504	-0.134813	0.563062	5.403505	4.046227	7.004775	-1.010315	-1.166611	-0.022721	4.859586	3.580380	6.929694	5.612977	-1.386663	0.894132	6.086793	4.620574	7.523016	5.936558	-0.545843	0.904907	5.915384	4.407842	7.327309	0.673625	-3.267770	-0.544112	6.246131	3.604102	7.666825	3.750809	0.007849	0.749637	5.686178	4.202581	7.125110	0.422304	-0.386085	0.398576	5.059331	3.915999	6.937017	-1.351308	-1.540128	-0.202256	4.984675	3.440275	7.012921
2756	10	6.882753	2.027367	3.452042	3.139311	6.639074	-1.452826	5.782036	0.409439	1.624672	2.993772	2.260732	-1.531574	5.243641	0.010349	1.555477	3.091672	2.259331	-1.478267	5.106750	1.467099	1.552840	1.652965	2.130890	-2.851648	2.960652	-3.124376	-1.872318	2.927940	-2.541717	-1.578878	4.481654	-0.513615	1.313140	3.136719	2.131870	-1.457970	3.340948	-1.995101	-0.229873	3.116393	-0.245044	-1.476863	3.848448	1.644227	1.523822	0.682558	2.109038	-4.165194	-2.000657	-0.742566	-3.243218	-0.231317	0.513562	-9.017945	5.860430	1.169904	1.593188	2.373684	2.170288	-2.036589
2854	10	-9.480511	-11.302864	-1.223068	-4.571526	-4.067600	-12.673143	5.216314	-11.701604	1.245117	8.380455	2.273866	4.084956	3.043171	-11.247213	1.245516	2.708591	2.273866	-1.883289	-0.259801	-11.304536	-1.223069	1.391650	-4.067600	-5.972058	5.216332	-16.712444	-1.224456	8.381466	-4.067600	4.084956	-9.480475	-6.233975	1.289958	-4.572643	2.273867	-12.673143	3.043198	-16.258602	-1.224444	2.709605	-4.067600	-1.883286	-0.259769	-6.235717	1.289905	1.390555	2.273867	-5.972636	-8.472253	3.364241	2.831193	-4.598940	4.126641	-12.673143	0.857027	3.282570	2.828819	2.005464	4.126583	-3.673649
3255	10	-10.989011	6.003810	4.580843	-13.304783	8.826331	-8.070504	-11.300061	-10.019534	-3.189450	-7.774890	-7.267506	-8.069862	4.953078	-16.527959	-3.189455	9.585777	-7.356701	6.961230	3.498149	0.801130	4.554741	2.870359	8.099799	5.641637	3.112497	0.969830	4.553619	2.777000	8.078002	5.084594	3.290967	0.232224	4.558531	3.151406	8.138588	6.462952	1.697313	-0.604922	4.560640	3.307368	8.071813	6.481386	0.319766	-0.603731	4.548552	2.968687	7.975060	5.175431	2.341899	-0.304123	4.561501	3.355464	8.117640	6.704320	3.299494	0.909635	4.554019	2.810780	8.086301	5.318169
3459	10	-5.571811	1.879075	-5.990877	-11.360345	-5.279345	-8.106707	-5.568207	2.075080	-5.801063	-11.359723	0.469101	-8.106707	-0.594243	-0.797312	-10.971888	2.814201	-11.356840	5.463889	4.903426	-0.294618	-8.872918	3.279400	-10.241885	6.347399	-1.165295	-1.261923	-11.256339	3.116018	-11.433080	5.769574	5.631679	-1.038532	-10.440904	4.710915	-10.790458	7.305417	4.579278	-1.410986	-11.049457	4.733932	-11.168153	7.332617	3.548072	-1.825392	-11.259039	4.638085	-11.358174	7.338636	4.489107	-1.443812	-11.078996	4.730202	-11.190775	7.333555	-1.123815	-1.153440	-11.226266	3.032311	-11.425729	5.686317
5780	10	-14.202367	2.731677	2.476568	-8.291008	7.700969	-10.965357	-15.531466	-7.104021	-7.176120	-8.183729	-3.716354	-10.965357	3.810320	-3.379259	-2.603769	5.812764	1.445737	7.252077	4.407455	-0.701539	-2.517495	4.662023	1.423919	7.236947	-1.607619	2.731676	2.476568	2.586094	7.700969	5.948711	1.382289	-2.959392	-3.462131	5.048463	0.552197	7.256298	2.827995	-5.339995	-2.855358	5.583507	1.075668	7.255906	2.050152	-4.651755	-3.274557	5.260466	0.645048	7.256775	1.645707	-0.374322	-2.726048	4.240518	1.334079	7.232030	2.954816	-5.088022	-2.798404	5.636551	1.151174	7.255538
5806	10	1.783043	-1.731383	-6.586913	2.491218	2.581535	-0.590867	4.897700	-10.920457	-10.158566	7.063301	-5.512952	5.783082	2.876904	-3.975607	-5.499315	3.046476	2.658316	-0.591635	2.082505	-3.800133	-6.571254	2.760562	2.556196	-0.587752	3.545534	-1.138566	-3.617489	2.791737	2.626180	-0.597393	3.301772	-0.218233	-3.458507	2.510246	2.606651	-0.596695	3.189868	-2.768868	-4.716222	3.009951	2.649047	-0.594656	2.936986	0.037067	-3.720803	2.409284	2.600856	-0.595875	2.502395	-4.869687	-6.181536	2.982314	2.607555	-0.588468	3.401432	-1.914985	-4.119448	2.927803	2.638839	-0.596431
6197	10	-9.504639	3.740756	3.992094	-11.670581	9.601739	-10.146658	-15.346982	-7.998939	-7.641852	-9.684785	-7.428977	-10.146658	-10.921600	-2.040881	-0.891185	-9.684961	8.906752	-10.146658	1.836173	-2.348682	-1.466510	7.279533	7.304220	4.277548	2.945814	-3.094704	-1.486942	7.321059	7.398989	6.707134	3.097131	-2.910811	-1.466909	7.312445	7.386573	6.345931	-0.641181	-2.337726	-1.578613	7.236327	7.205156	4.720302	3.060558	-2.970107	-1.472659	7.315416	7.391450	6.481619	0.951554	-3.878281	-1.677956	7.347524	7.314950	6.463214	3.114727	-2.866591	-1.463123	7.310101	7.382404	6.230406
