177	8	-10.168482	6.680337	8.413485	-10.810441	6.911297	-9.677245	4.605091	-6.111399	1.813666	8.208248	3.321541	0.928643	4.611119	-12.586498	-1.283416	8.208925	-6.872563	0.929798	4.066581	2.545923	8.408195	2.299029	6.889536	0.809522	6.011517	-13.469901	-1.283416	9.830250	-6.872563	6.700017	-9.794887	-8.112865	-1.283393	-4.971596	-6.872212	-9.675730	-4.089744	-8.205313	-1.283396	1.729021	-6.872254	-3.115916	6.006908	-7.008895	1.813307	9.830205	3.317421	6.699651
373	8	6.319966	0.258973	0.909675	12.167990	-8.235649	7.070371	-2.185488	3.617121	2.475835	6.045740	-8.177023	-0.864471	-5.655463	3.671749	5.733047	1.146773	-3.253724	-3.439448	-10.692295	3.677068	5.733244	-3.290354	-3.253712	-9.517958	-13.281196	6.493076	7.780488	-4.503674	2.964179	-9.535258	-2.093061	-7.524100	-3.801202	10.916696	-14.231243	3.608360	-1.954756	6.424438	7.780436	5.787629	2.964179	3.715468	-7.830803	-7.462542	-3.801140	5.170425	-14.231147	-3.242115
1146	8	-9.608614	-12.673019	-3.504756	-3.336815	-4.979509	-11.280551	-9.610703	-12.395758	-3.260559	-3.336829	0.253727	-11.280560	9.020227	-16.446596	-3.264815	11.510875	0.253708	4.636025	-10.277877	6.654769	7.474386	-8.314719	9.295164	-13.082682	9.022299	-16.723831	-3.508260	11.510891	-4.979521	4.636025	-3.439967	-12.395817	-3.260559	2.964414	0.253727	-7.748469	8.751397	2.588185	7.229957	6.869918	9.291976	4.615821	-3.437874	-12.673078	-3.504756	2.964799	-4.979509	-7.748382
1366	8	2.466793	-15.708526	-0.188801	11.274917	0.305565	6.062199	-13.222489	6.894660	6.814355	-6.929960	8.897217	-12.365248	-10.321948	-10.632044	-3.631294	2.841070	-6.444595	-5.866784	-10.367836	-9.198571	-0.188186	2.840550	0.306269	-5.866784	-0.066531	-1.696568	2.040872	6.526559	8.224745	-5.663213	-15.848515	-10.632044	-3.631294	-1.322887	-6.444595	-11.886155	2.513719	-17.140733	-3.631305	11.298561	-6.444603	6.066540	-15.894397	-9.198571	-0.188186	-1.322905	0.306269	-11.886181
1462	8	-10.862654	6.280097	4.942613	-9.923566	7.741764	-10.524689	1.134998	-5.040180	-0.361649	2.730335	2.571252	-2.764923	10.121152	-0.279434	3.332424	8.696192	5.310011	5.104039	7.226019	-11.951415	-1.335178	9.142719	2.571251	5.104000	-10.182551	-9.704085	-3.514512	-5.409595	-2.247444	-10.524689	1.108763	-9.720347	-3.515124	2.688614	-2.247444	-2.804421	7.226017	-16.141848	-3.569492	9.142720	-2.247444	5.104000	-10.155133	-5.005546	-0.344711	-5.409615	2.571252	-10.524689
1691	8	-11.929532	-7.043381	-4.599008	-4.026483	-7.906461	-6.184757	4.000199	-11.346326	-5.076479	11.620484	-8.187268	8.904009	-11.149400	6.623842	6.781203	-6.744871	6.781457	-6.184866	-1.440669	6.620238	6.781174	3.176203	6.781438	0.292229	-0.297103	6.260492	6.777816	3.748101	6.779248	4.013495	4.787328	2.320990	6.575397	9.017403	6.644375	8.905502	-2.221173	-7.043521	-4.599049	5.863950	-7.906487	0.292248	-1.117907	-7.057124	-4.603039	6.158796	-7.908980	4.012849
1974	8	7.019281	-9.546034	-8.298063	11.407193	-6.568754	3.197964	-9.443780	-3.811430	-8.298018	-4.357628	-3.758643	-9.312903	-4.230481	-3.811430	-8.298018	1.961115	-3.758643	-5.530288	6.807169	2.701483	2.852327	4.614853	3.855169	-1.031991	-0.994694	0.560928	-2.558463	5.595540	-1.437034	-5.181879	-6.433682	0.562557	-2.554712	-4.166186	-1.436666	-9.183979	-5.029218	7.975203	2.855952	-4.712749	3.947566	-9.540225	11.453317	2.701483	2.852327	10.056291	3.855169	3.196999
2304	8	-7.127654	-3.078113	4.590978	-8.054953	-4.338925	-12.137017	-5.939720	7.879611	9.284297	-11.272408	4.719963	-12.137017	3.371150	6.399332	9.284297	0.262505	4.710292	-0.952740	5.523362	-10.379507	-0.515151	5.942772	-14.287137	-0.094590	-4.474218	-8.903306	-0.514958	-4.882232	-14.113611	-12.137017	3.548481	-5.073446	4.087493	4.393902	-5.958381	-0.180928	6.228661	6.399283	9.284297	6.837303	4.710292	5.284564	5.794337	-5.073491	4.087429	10.119750	-5.958423	5.284445
2719	8	-10.603640	5.481823	7.191502	-14.421823	5.641168	-6.828074	5.627996	-14.931056	-5.419486	10.589751	-9.026248	7.320117	-10.901297	-8.388452	-5.419482	-7.962041	-9.011201	-6.831188	-0.434732	-8.389083	-5.419482	3.913767	-9.011208	5.160050	3.104406	-1.469870	5.314735	6.530263	4.035129	7.076051	2.779123	-0.827389	5.027205	6.889407	3.972979	7.049747	2.858656	-1.127110	5.075998	6.790467	3.965512	7.058996	4.379058	0.105872	5.837322	6.858785	4.377957	7.044637
2778	8	-2.455160	-11.170076	-1.636428	7.965536	-4.652270	3.702548	5.018786	0.840190	6.202074	7.102650	5.914062	6.268884	-11.099458	6.674216	6.584424	-11.605955	6.370787	-8.242767	-12.786004	-11.170074	-1.636428	-5.982413	-4.652270	-8.243482	4.891325	1.332320	5.984722	7.595183	5.567014	6.149170	4.190461	-17.093565	-1.636428	11.700321	-4.652270	6.265264	4.917686	0.433970	6.156607	6.858958	6.038863	6.309232	4.427973	1.695092	5.576301	8.075209	5.038246	5.992377
