688	9	-1.643307	-11.573096	-2.601915	6.264585	-8.440666	7.097166	1.729194	-0.304946	7.809128	2.894809	5.335819	11.847357	-14.013690	-11.573094	-2.601915	-7.453556	-8.440666	-3.233015	0.360409	-0.006263	7.717502	2.840756	4.678343	11.420447	-11.998490	2.703959	8.093290	-11.518387	6.669941	-3.233015	1.474237	-0.273414	7.785701	2.889409	5.146955	11.770537	0.948003	-0.162214	7.745949	2.872129	4.833156	11.607046	3.022165	0.134863	7.923377	2.897373	6.336128	11.978088	3.587709	0.610349	7.951378	2.880849	6.590301	11.749243
948	9	-6.495970	-4.452359	1.786905	-6.615827	-11.534712	-1.783556	2.675928	-9.239951	1.750090	5.768322	-11.590985	11.097928	3.205608	-1.666821	6.017345	0.571992	4.273286	11.028017	5.065295	0.105809	6.065176	0.473430	4.247264	10.985955	4.840515	0.201939	6.022564	0.449565	4.142406	10.984580	5.214818	-0.042751	6.111979	0.502313	4.373441	10.989708	4.969228	0.154142	6.045117	0.462005	4.197202	10.985120	4.714939	-0.702968	6.152571	0.565845	4.626568	11.010049	4.045883	-1.140653	6.105733	0.579706	4.587481	11.020225
1022	9	-15.783560	-9.605194	-0.306122	-9.605301	-0.345898	-2.087316	-5.129045	-9.605194	-0.306122	2.988379	-0.345898	6.922728	-8.576116	-9.606206	-3.876821	-3.127591	-7.730202	4.225770	-15.781092	-9.606206	-3.876821	-9.558639	-7.730202	-2.086984	-7.924490	6.162446	5.456691	-4.555201	5.415094	3.782986	-14.159242	6.162446	5.456691	-11.090614	5.415094	-2.093554	-3.550708	6.162446	5.456691	2.508406	5.415094	7.164434	-5.120126	-9.606206	-3.876821	3.040738	-7.730202	6.932010	-8.616512	-9.605194	-0.306122	-3.179806	-0.345898	4.204770
1283	9	5.945060	2.146913	8.378214	3.252245	6.810739	10.460118	-3.937572	5.831805	7.632359	-4.586657	0.182265	3.620367	-4.393617	6.253970	8.378526	-4.593432	6.810743	3.620367	-11.928827	-8.013883	-3.365299	-7.293052	-9.835192	-2.601336	-11.300361	6.278988	8.378526	-11.002942	6.810743	-2.601336	5.426906	-11.779001	-3.365556	6.970433	-9.835280	10.460053	6.309202	1.493320	7.631135	3.257152	0.182235	10.460133	-10.846569	5.866009	7.632360	-10.998136	0.182265	-2.601336	-1.957413	-8.145150	-3.365361	0.807132	-9.835213	8.595837
1833	9	3.798404	7.958477	5.929237	-5.226072	6.866214	8.442198	4.020747	4.396239	5.762623	-5.221981	0.750137	8.446887	8.604821	-5.442648	0.963450	3.939858	-6.247950	12.610022	7.711355	-5.441765	0.963450	-2.694069	-6.247589	10.603549	8.121124	4.200819	5.760242	1.159569	0.736178	12.586155	7.912482	7.734761	5.929237	1.159526	6.864876	12.586154	-1.203983	8.872980	5.929237	-13.876936	6.869965	-2.625242	0.538486	-4.349405	0.963610	-10.627678	-5.707145	-2.613492	-0.598513	5.436139	5.771163	-13.842618	0.801301	-2.625147
1890	9	2.750938	3.659181	7.180907	-1.106733	5.866379	4.886478	-9.799429	-9.089148	-2.738832	-10.272716	-8.927130	-6.690073	4.876312	-15.189957	-2.738832	6.903039	-8.927130	9.389515	-10.348361	5.073774	8.256887	-16.688446	6.746879	-6.690073	3.738541	0.572165	7.788297	-0.843390	6.456357	5.889270	3.551345	1.778020	7.656213	-0.948698	6.416843	5.445467	3.081165	-1.307986	7.362554	-0.721023	5.736981	6.429046	2.347938	3.904387	6.926989	-1.116497	5.467243	4.959059	3.421463	-0.374481	7.616063	-0.768767	6.177753	6.217369
2052	9	0.474728	0.654850	2.173810	-9.301523	-4.189839	2.946654	4.265042	-15.007178	-3.428826	3.233484	-14.115856	9.152363	2.624390	0.333186	2.220770	-4.200172	-4.127890	2.959957	-6.636916	2.307270	2.378631	-15.339730	-3.837585	-8.871731	-11.404120	-9.273445	-2.973391	-14.183304	-13.792650	-8.885044	1.952274	0.144485	2.199996	-5.128485	-4.381150	2.954104	1.449214	0.157081	2.186075	-6.286121	-4.487046	2.950285	2.290398	0.203548	2.210233	-4.552894	-4.263610	2.957925	1.211536	1.031239	2.208456	-8.794306	-3.966705	2.947453
2799	9	-9.479725	-7.581702	0.284972	-11.433671	-8.641576	-5.053904	5.384039	-14.037910	0.244314	6.013841	-8.655464	12.367480	-8.857313	5.964129	8.635916	-15.269836	8.213419	-5.039639	2.807097	-3.157479	6.417787	2.481281	4.851497	12.049889	2.857083	-3.300815	6.427676	2.477260	4.898018	12.063678	2.929441	-3.493433	6.444604	2.469483	5.001962	12.081755	4.235601	-1.362992	6.680247	2.412232	6.918962	12.058749	2.961357	-3.572791	6.452778	2.465578	5.057110	12.089035	2.879662	-3.362779	6.432675	2.475036	4.926583	12.069556
4426	9	4.737924	1.672255	6.323056	3.568558	6.566135	13.586386	-4.507434	-7.259467	-1.280908	1.254063	-11.618160	7.266788	-7.715082	5.166247	5.644724	-5.536592	0.837592	4.351798	-10.274333	-7.259467	-1.280908	-2.473415	-11.618160	4.497011	-8.112566	6.015646	6.544750	-6.704484	6.576818	4.349440	2.827525	0.642240	4.587560	5.973833	-0.027531	13.568111	-14.449540	-7.259467	-1.280908	-7.719775	-11.618160	-1.895394	-11.744380	5.166247	5.644724	-10.772881	0.837592	-1.895529	-12.141568	6.015646	6.544750	-11.940594	6.576818	-1.895533
5443	9	-9.368536	5.110376	5.421739	-13.836631	-3.517924	-1.789286	1.667884	0.157249	4.112531	-4.529199	-6.819156	9.454493	3.508092	-10.259246	-0.739278	5.543714	-16.137107	11.309972	-11.944815	-3.489126	-0.369271	-8.276441	-16.065755	-1.789286	-4.102492	8.830922	5.882723	-12.188764	2.999172	2.951578	-3.849103	5.110177	5.421739	-11.900000	-3.517924	3.651086	-3.110297	-3.491085	-0.370153	0.963671	-16.065970	7.321974	-9.620503	8.831039	5.882723	-13.872210	2.999172	-1.789286	2.461958	3.476007	5.860899	-6.609211	2.993691	9.454490
