3	2	-12.888736	-8.399437	-6.554357	-15.986745	-8.917137	-9.384753	-12.749093	5.417220	5.472547	-21.760108	6.539610	-9.384753
4	2	-11.257510	-13.893552	-4.400822	-17.048623	-7.443728	-11.897468	-10.368769	4.618175	6.956336	-19.951530	6.478386	-11.892349
5	2	-13.058856	5.616285	6.841813	-22.679223	7.233896	-7.440182	-13.639737	-2.959347	-1.667624	-16.273401	-5.977295	-7.440182
7	2	-7.262784	-7.542069	-6.447664	-18.676740	-6.366687	-9.455462	-5.792794	6.571289	3.598561	-18.704706	4.944556	-9.214095
8	2	-7.623802	5.108424	9.009936	-25.374105	7.092139	-11.875932	-8.398608	-12.751325	-2.960322	-19.150941	-8.494438	-11.875932
15	2	-12.942593	-13.160796	-8.000389	-18.436752	-11.204133	-7.864290	-9.062699	2.536607	3.549153	-18.454882	2.908775	-7.864290
17	2	-16.470162	-10.361512	-5.013438	-17.042840	-10.577139	-3.961434	-16.827536	5.645457	5.545990	-19.028028	6.170993	-3.961434
18	2	-13.450427	-8.405348	-4.709346	-13.393859	-13.575443	-8.418951	-13.618577	8.067372	6.997829	-16.363977	4.352169	-8.418951
20	2	-11.307756	-10.383240	-4.786351	-18.008930	-8.374352	-9.264562	-12.960293	5.631976	7.544158	-24.574829	8.264397	-9.294853
24	2	-10.876092	-9.549871	-8.775713	-12.689259	-13.640747	-9.394553	4.712162	-15.543168	-8.775713	2.874916	-13.649173	7.650518
27	2	-6.122667	7.227227	7.624200	-18.536816	4.196166	-11.699507	-6.179418	-9.562804	-1.700233	-14.725115	-13.239591	-11.699507
32	2	-15.526948	-14.394529	-4.355995	-14.570178	-0.768239	-9.208218	-12.399410	4.290211	6.248083	-20.165360	4.049874	-9.205011
33	2	-14.170463	-10.040538	-1.144299	-16.512298	-7.976504	-14.534884	-13.224967	4.759463	7.724559	-22.272358	5.490233	-14.534884
34	2	-15.872407	-7.770510	-6.814431	-17.143731	-8.929722	-11.872627	-9.367592	1.723727	1.418008	-17.416513	3.761419	-11.872627
36	2	-16.379026	-10.000214	-5.007412	-16.842210	-8.283701	-5.287832	-14.482838	6.125707	5.980457	-17.592607	5.868310	-5.287832
44	2	-11.390913	5.248797	6.286931	-20.320797	5.904359	-9.048568	-13.309812	-11.569145	-2.440006	-14.316958	-8.111750	-9.048568
48	2	-13.026348	-10.158543	-2.213454	-16.650290	-7.600122	-16.542338	-11.672208	5.495261	7.798435	-17.903600	6.431732	-16.544920
51	2	-12.286890	-12.747498	-1.696570	-16.165434	-7.291239	-1.519211	-11.453404	4.903755	6.654945	-22.445788	7.195808	-1.519211
52	2	-14.334582	-10.952489	-6.252789	-12.009459	-12.390379	-8.993501	-12.294625	3.679792	5.110754	-16.697281	5.672496	-8.993501
53	2	-11.272948	5.670616	8.836774	-20.328061	7.351923	-10.364383	-12.505836	-5.948588	-1.959223	-14.775772	-7.390744	-10.364383
58	2	-11.464541	4.979654	9.059530	-23.126196	6.686693	-14.064104	-9.716512	-9.583297	1.524384	-17.478470	-8.625589	-14.064104
60	2	-11.361132	-4.581195	-2.987901	-17.744369	-10.923998	-5.670448	-14.913774	7.941613	6.591846	-21.361907	6.998715	-5.670448
61	2	-5.700526	-4.568261	-6.884561	-13.881876	-11.709763	-7.004874	-6.092780	6.116085	5.816295	-16.964512	4.631954	-7.130986
