2657	9	-11.374716	-12.095976	-5.687321	-8.981662	-7.156179	-8.510663	-10.130828	4.317601	6.836990	-14.120284	7.142311	-8.510682	2.523698	0.476602	6.835579	3.223265	6.877766	5.768015	3.093945	0.214659	6.836457	3.268961	6.965906	6.609799	2.583223	0.176573	6.835860	3.255036	6.820951	6.244174	3.007589	0.184318	6.836388	3.269325	6.938808	6.584301	3.218942	0.272804	6.836534	3.266835	7.003430	6.628988	3.037542	0.193970	6.836413	3.269297	6.948278	6.594324	2.802383	0.144683	6.836175	3.266495	6.874434	6.476248
2811	9	-3.543434	-9.658644	3.598587	4.721846	-4.802787	3.653081	-12.245241	-9.658556	3.598587	-5.696064	-4.802787	-6.270509	-9.111647	2.423133	8.093658	-11.455882	6.021890	-6.272032	3.733564	0.869615	8.093599	1.744425	5.931061	6.809793	1.347383	-0.424193	8.093549	1.963564	4.368172	7.370970	0.664716	0.963806	8.093566	1.807089	5.478711	6.934843	0.640625	0.791402	8.093561	1.837406	5.325457	7.010702	0.860836	0.178974	8.093549	1.911667	4.730804	7.202609	3.821190	0.010051	8.093616	1.906029	5.850553	7.309875
4171	9	7.801375	-14.187237	3.090015	6.179335	3.321586	7.253454	-9.664240	-7.890928	3.151793	-12.582547	3.403153	0.061235	8.056046	-22.513353	0.417658	8.666332	-7.796712	7.253454	-9.729377	-7.890928	3.151793	-12.596523	3.403153	-5.915986	-9.482791	-16.312875	0.417659	-9.823710	-7.796712	-5.915914	-9.417619	-16.312875	0.417659	-9.808908	-7.796712	0.061435	-12.784649	1.491393	8.560485	-14.922564	9.233050	0.061235	-12.849786	1.491393	8.560485	-14.936428	9.233050	-5.915986	-4.508003	-7.890928	3.151793	-3.491426	3.403153	3.842791
4891	9	-9.569532	2.944554	8.980854	-9.219143	7.161042	-8.151822	-10.578897	-9.649429	0.978222	-6.798330	-8.409624	-8.151822	3.950783	-15.418690	0.978222	8.071041	-8.409624	3.540814	2.273425	-1.131990	5.207463	5.532382	4.306038	2.848215	2.531886	-0.846795	5.233901	5.507996	4.327158	2.873023	2.739347	-0.900149	5.262182	5.498965	4.344505	2.943696	2.962923	-1.199884	5.275656	5.502547	4.347702	3.058999	2.580922	-2.817330	5.228420	5.573631	4.306092	3.239452	2.788114	-2.576859	5.240128	5.559892	4.312190	3.267940
