19	5	7.543021	-6.435619	3.010592	5.719423	4.115949	5.166949	-3.886204	-4.464664	3.011184	-11.147732	5.345990	-1.946970	5.637620	-15.417944	-3.362103	7.091756	-6.026935	5.165055	-7.213848	-13.447907	-3.362103	-10.836584	-5.944960	-1.947018	-7.350151	2.468713	7.884494	-14.502142	7.563451	-1.947022
100	5	6.310271	-16.495091	-5.075382	6.844071	-4.187521	5.918731	5.749114	-9.860682	0.539937	6.770483	1.331879	5.918730	0.479945	-7.976175	0.540582	3.635462	1.331885	-5.344428	-8.198548	-7.904932	0.540655	-3.791726	1.331886	-11.361479	-7.505011	-14.540174	-5.075382	-3.716871	-4.187521	-11.361478
177	5	-12.995376	-13.472767	-5.382727	-7.846982	-9.643323	-10.948184	-0.628308	-13.795242	-5.382727	3.162193	-9.644297	3.982627	5.826981	-17.587095	-5.382727	7.742452	-9.647908	6.873109	-14.329583	3.814139	6.160567	-11.357299	6.705103	-10.949491	3.815414	1.091299	5.575872	4.665922	5.981806	6.590017
234	5	5.935458	-25.558160	-2.525405	9.172819	-9.339541	5.853768	-10.761895	-18.919876	-2.525405	-8.258651	-9.339541	-3.176800	-13.088443	-9.261902	4.034871	-8.966251	0.160580	-3.176800	3.608704	-15.098935	4.034871	8.465187	0.160580	5.853293	-2.258141	-9.261902	4.034871	2.428298	0.160580	5.512058
297	5	-11.007194	-11.884183	-0.161544	-13.724827	-0.126971	-12.967457	-11.007194	-13.919289	-1.681985	-13.724824	-6.394743	-12.967457	-11.002310	1.526368	6.641246	-19.083214	5.026242	-12.967458	4.537305	-16.809173	-0.181119	3.071941	-0.134040	5.983909	4.537305	-18.787731	-1.685954	3.071944	-6.396360	5.983909
299	5	-15.521631	-8.842833	3.075682	-6.388785	3.577453	-12.995441	-10.959127	-16.047066	-2.549393	-5.283228	-8.628802	-12.995441	3.653097	-20.678558	-2.549393	6.760991	-8.628802	-0.438674	5.561975	-20.976209	-2.549393	7.985903	-8.628802	5.929497	-14.562796	1.540169	6.037659	-7.839635	7.420223	-12.995441
302	5	-11.268700	2.618688	7.790170	-13.236012	8.249708	-2.738097	5.558164	-8.193168	1.695679	6.640438	1.963582	5.658285	-3.405304	-11.918675	-2.503646	0.920756	-6.318806	-1.911290	5.558492	-14.874553	-2.503646	6.644427	-6.318806	5.658285	-9.493890	-11.897580	-2.503646	-7.094208	-6.318806	-2.738097
307	5	5.360665	-16.689368	-0.714340	7.276267	-13.552470	6.600711	-9.823787	-10.344748	-0.714340	-9.469675	-13.552470	-6.140824	-1.244884	-10.345536	-0.714340	6.723520	-13.552470	4.589700	-10.153671	2.045167	8.276691	-12.939223	4.578099	-6.140824	-1.607823	2.044658	8.276690	2.243643	4.578072	4.331612
365	5	-7.685965	-14.841631	-4.956887	0.729860	-8.368122	-1.735534	-1.686003	-15.823421	-4.956887	4.574291	-8.368122	5.079886	-8.192572	-14.841448	-4.956887	-8.106853	-8.368122	-7.947413	-1.486144	0.781978	6.268452	-0.081698	8.799733	5.065872	-6.728794	2.620930	7.225504	-14.214735	9.416048	-7.940096
405	5	-15.438993	-11.154055	-3.318606	-11.707435	-10.026654	-11.096492	-14.172004	-0.364000	2.882816	-12.076412	-4.968876	-11.096492	-15.300435	2.123511	7.506846	-12.955562	5.908339	-11.096492	1.581064	-11.860040	-3.318606	6.691309	-10.026661	5.600902	1.321262	-1.011919	2.862056	6.272331	-6.020977	5.272931
503	5	-12.744767	-12.681856	-4.350110	-10.814299	-2.979934	-11.909176	5.197630	-11.161913	0.721682	4.647958	5.136652	6.929848	-11.882907	-5.940762	1.770679	-10.989254	5.817159	-11.902011	1.787937	-6.091053	1.694373	-1.583993	5.766619	5.832758	5.166502	-17.799983	-4.365245	4.733945	-2.980957	6.928513
506	5	-8.209759	-3.219785	3.221891	-11.019672	3.018374	-12.499525	-7.581677	-12.966994	-3.809919	-10.597521	-7.326717	-12.474056	5.990955	-8.673311	1.874579	6.957517	2.025198	4.848822	-8.795177	0.521722	5.470544	-11.963140	6.136486	-12.515548	6.098981	-17.244036	-3.812600	7.138636	-7.327088	4.858116
553	5	-10.599711	-13.709763	-5.182717	-13.476036	-6.938986	-11.183050	-10.599714	-8.556147	0.308443	-13.549770	2.222791	-11.183050	-9.639481	0.748635	7.246290	-16.623042	5.726338	-11.183050	6.289551	-20.088856	-5.182717	3.415000	-6.938986	5.159200	6.289547	-14.935284	0.308295	3.341287	2.222712	5.159200
562	5	-13.062222	-16.744909	-5.730638	-7.255341	-8.279422	-7.778355	5.187729	-22.171706	-5.730638	8.310576	-8.279422	7.136113	-2.349320	-16.748202	-5.730638	4.323890	-8.279422	2.791443	-3.051040	1.312819	4.713780	3.226392	7.902820	2.791079	-13.700835	1.314222	4.714290	-8.340662	7.903501	-7.778355
588	5	-11.666660	4.086611	7.345083	-17.694020	9.305395	-11.803067	5.265336	-14.223382	0.786056	5.099209	5.722876	6.119554	-12.935957	-8.323079	0.788814	-13.004419	5.726534	-11.803067	-12.868798	-13.758541	-4.752025	-12.606255	-0.140270	-11.803067	5.405509	-19.727283	-4.752027	5.510437	-0.140270	6.119557
593	5	-7.504297	-3.890432	3.777529	-16.163725	5.065224	-7.427691	4.841558	-18.264732	-2.220257	7.922879	-7.815120	6.741252	-5.108545	-13.609266	-2.220257	-9.786706	-7.815120	-7.426608	3.252875	-8.862491	3.567011	2.067228	3.054230	6.210201	-3.720774	2.034399	8.192845	-14.742835	8.361701	-7.420056
598	5	-9.770692	-15.282378	-3.476550	-9.007506	-3.830126	-11.667491	-9.789771	-5.694391	2.504721	-9.007696	5.136824	-11.667491	-10.671906	1.263054	5.434880	-13.375600	8.708708	-11.667493	6.724936	-10.365676	2.504721	4.809903	5.136824	6.847048	6.744138	-19.953273	-3.476550	4.810111	-3.830126	6.847152
614	5	4.935394	-8.907568	1.149735	6.070753	5.485652	4.336847	-9.576993	-11.380145	-4.500846	-3.365194	-5.124159	-8.172622	5.640332	-15.119838	-4.523623	6.071227	-5.125987	4.336863	-10.601153	-5.600597	1.955795	-3.365208	5.513016	-8.172632	-11.294800	3.641780	7.236839	-9.391184	6.048462	-10.863442
630	5	-18.237171	-3.599712	5.735141	-12.239851	3.645471	-7.525693	-14.891858	-14.164034	1.733022	-7.136251	-8.551305	-6.426257	-14.482173	1.197856	7.832869	-12.241291	5.520211	-7.525743	3.380920	-17.850585	1.733022	7.456083	-8.551305	8.657279	-2.457946	-14.164243	1.733022	6.194175	-8.551305	3.460053
631	5	-15.036989	-3.967604	5.389579	-15.519564	6.721101	-7.736877	5.145105	-13.853086	-3.314051	7.303915	-6.064091	6.348153	-13.217429	-10.134293	-3.232110	-11.674396	-6.064077	-7.736877	-12.322129	2.632037	8.038717	-15.956265	7.365995	-7.736877	-8.778206	1.209344	1.514802	-11.551729	-0.732838	-7.736877
642	5	-6.887209	-7.206305	2.674736	-9.831266	2.613381	-9.528130	-6.815338	-11.487765	-2.363565	-9.395453	-9.804689	-9.528130	-5.447707	4.088590	5.880841	-15.980349	7.194822	-9.528130	7.002381	-15.114733	-2.386285	4.440173	-9.804699	6.497462	6.968628	-10.828499	2.305169	4.334273	2.609216	6.497460
667	5	-12.451864	-11.154403	0.972492	-9.835076	0.589062	-8.512212	-12.451735	-15.546742	-2.730871	-9.830611	-6.961249	-8.512212	2.914892	-14.704207	0.874624	5.538059	0.570861	5.989340	-10.844282	1.368721	7.254058	-15.141628	7.199793	-8.512212	2.914992	-18.958266	-2.735493	5.541466	-6.961407	5.989423
