509	8	3.236907	-14.658340	0.137774	8.829244	-5.631111	-0.298234	3.514760	3.854593	6.469443	3.375931	6.631289	-0.258589	-6.071715	8.719397	6.469451	-13.238453	6.631290	-10.429612	7.897684	-15.603583	0.137774	9.835997	-5.631111	6.493344	8.140763	3.479925	6.469413	4.362783	6.631286	6.494925	-5.076361	3.296337	5.264698	-10.975308	0.292195	-10.147246	-6.246188	-10.364111	0.137774	-7.768133	-5.631111	-10.466155	-0.756580	-10.364115	0.137774	6.717209	-5.631111	-1.950684
1163	8	-7.652442	8.792335	8.707333	-18.150411	4.409032	-4.812224	9.561689	-11.432410	-2.508203	6.594069	-11.433042	6.461157	-8.518323	-8.360405	-2.508179	-11.799621	-11.433035	-4.895043	4.181185	3.227490	8.496048	-6.311742	-1.483725	3.486502	7.361266	3.185578	8.496025	0.195433	-1.483752	5.065543	-7.650620	6.223288	8.496236	-18.150409	-1.483548	-4.811999	4.184814	5.802953	8.707333	-6.311627	4.409032	3.486834	7.365306	5.761552	8.707333	0.195435	4.409032	5.065578
2093	8	-5.502948	6.429210	6.468831	-13.339960	7.012949	-6.435554	10.008197	-13.451299	-4.846671	6.931026	-6.107477	6.445990	6.111150	2.248528	6.454353	1.986077	6.947759	1.319074	11.925860	2.248525	6.454353	1.997045	6.947759	6.444580	3.888806	-13.444976	-4.846671	6.912371	-6.107464	1.065701	8.049251	2.248525	6.454353	-3.880108	6.947759	4.066982	-7.688079	-9.274671	-4.846671	-8.619177	-6.059240	-6.436532	-4.794991	-3.066945	1.745462	-8.157284	3.362838	-6.433836
2147	8	4.128449	1.774692	8.664965	-6.529091	7.959550	-5.132355	-1.343967	-1.180374	3.241346	-6.833128	7.851303	-11.574574	-4.434462	-8.144064	-3.924412	-7.579130	-7.981052	-11.579270	10.960690	1.774691	8.664965	4.269331	7.959550	5.695825	8.961263	-14.400074	-3.924412	8.563161	-8.190580	5.695972	8.566486	-6.720036	2.206415	8.445492	2.621741	5.695972	-2.437614	7.925099	8.669136	-10.750338	7.959663	-11.579054	2.063815	-14.399650	-3.924412	-2.989456	-8.190580	-6.617532
2251	8	8.719124	-12.078613	-1.367582	7.447614	-13.639646	6.753121	-1.763919	4.304290	4.093028	2.329567	-1.413937	1.565639	-7.325733	6.987829	5.675871	-9.387742	4.687781	-7.352399	-2.037347	-10.327721	-1.367582	3.749026	-13.509429	1.584314	8.680925	5.236932	5.675871	2.456354	4.687780	6.745419	9.008102	2.553043	4.092947	5.875679	-1.413963	6.753115	-7.310015	-10.327717	-1.367582	-4.278266	-13.509428	-7.346908	-7.000257	4.304302	4.093028	-5.965863	-1.413937	-7.352234
2924	8	-7.418345	-10.530818	-3.917225	-11.424082	-12.379339	-12.864391	8.592003	-15.928586	-3.917225	5.984363	-12.436899	6.064790	4.647928	3.337391	2.011963	-5.548513	-0.998362	-6.664642	-1.900653	7.270986	4.664418	-12.385103	6.439861	-10.407141	8.447000	-3.280860	3.632122	5.423805	2.696813	6.062922	13.570139	0.845623	4.649045	5.019102	5.610655	6.081667	3.732469	5.536797	4.664106	-6.351622	6.409232	-6.853499	-0.952532	5.717381	2.024282	-11.600055	-0.815150	-9.639986
3133	8	4.169334	-14.661067	1.229206	-4.835720	-9.655204	-0.809661	6.519010	2.858374	6.841983	-8.841009	7.397596	-0.797013	8.118661	-14.661527	1.229206	4.276278	-9.655204	0.055231	9.282187	-14.661527	1.229206	5.745605	-9.655204	6.545304	-3.261419	-8.693348	1.229206	-9.884436	-9.655204	-4.819377	8.625158	2.858374	6.841983	-4.082175	7.397596	5.697732	-0.799412	8.818300	6.841983	-11.060310	7.398602	-4.746200	11.687459	2.858374	6.841983	1.677546	7.397596	6.457934
4253	8	-8.309564	6.543912	7.944996	-14.941513	6.471639	-11.965786	-9.018504	-11.257941	1.345184	-10.874526	-11.073162	-11.965284	7.121158	-13.430404	1.345184	-0.100113	-11.096072	-0.604620	12.176055	2.097574	4.049593	-0.751395	-1.656433	-0.700169	7.534553	-13.430404	1.345184	4.673554	-11.096072	6.072050	12.781703	2.097574	4.049593	4.036543	-1.656433	6.071916	-3.654658	4.592843	4.050511	-11.512057	-1.476116	-11.898097	8.241141	4.367448	7.944996	0.605749	6.433918	6.045778
4987	8	11.887017	0.209457	6.673540	0.814673	7.336259	5.248983	-2.580036	6.620013	7.309323	-16.365086	7.414282	-10.557893	1.766859	6.058411	7.309323	-13.258531	7.414282	-7.581969	8.537714	-8.662465	1.690890	6.767482	4.960363	5.629096	2.352697	-3.435440	1.690922	-6.693889	4.960406	-7.318015	9.305785	-15.521369	-1.718543	6.777924	-2.106259	5.634629	4.228713	-5.455436	1.690890	-0.260402	4.960363	-1.841550	-5.753683	-10.705805	-1.718543	-11.241127	-2.106259	-11.982229
5258	8	2.833390	3.121363	7.916547	-4.660206	7.827435	-5.366625	2.450348	-8.377673	-4.453378	-3.282476	-5.671150	-5.571024	-8.921270	-5.555680	-4.453371	-8.590498	-5.220971	-11.609550	7.905211	-9.966794	-4.453378	3.982173	-5.731069	5.392642	10.021402	2.466572	7.911087	2.612306	7.685915	5.379771	7.635645	-4.205478	1.272462	3.843650	3.621006	5.392337	-6.810344	6.877694	7.917610	-9.938955	8.091831	-11.608828	2.264630	-1.732277	1.546938	-3.456433	5.336172	-5.700587
