7	5	-3.500749	7.519403	4.221001	-16.951764	11.058037	-8.237551	2.925422	-12.413674	-5.707052	-3.413489	-1.901023	4.634355	-7.763010	-7.209196	-5.685611	-14.123060	-1.863770	-8.497273	3.144988	-2.117676	-0.449559	-8.798999	5.371763	-4.746697	6.372571	-13.630738	-5.707065	2.770953	-1.901045	7.354094
14	5	8.922488	-5.770983	2.370734	7.610646	5.292366	5.567196	-10.647008	7.865488	6.496092	-11.964263	11.674955	-13.773685	-9.495992	-7.956339	-1.152324	-9.357478	-3.027981	-13.565918	8.095962	2.535604	6.485003	5.018580	11.674488	5.536622	9.238618	-13.302732	-1.152325	7.621986	-3.027982	5.567244
26	5	-4.021459	7.624373	5.878342	-13.516200	11.554907	-11.305171	6.714158	4.985313	5.878342	3.157565	11.554119	5.760744	5.177708	-5.360460	-0.309273	6.652390	4.364857	5.751469	-5.562490	-7.602617	-5.012932	-10.017386	-1.609331	-10.871504	5.177709	-10.242321	-5.012935	6.655882	-1.609877	5.751470
31	5	-1.124010	7.585950	5.456388	-10.768992	13.305271	-12.286963	11.062850	2.646133	5.442974	6.406335	13.304138	4.646448	5.275147	-9.402748	-0.401295	7.985963	7.199501	4.612407	4.852894	3.302861	5.450984	-5.901166	13.304817	-7.089620	-6.840465	-4.847860	-0.158568	-9.189917	7.300397	-12.698013
34	5	4.256770	-7.124798	-0.464665	5.576114	2.622093	7.203544	-11.135275	5.830222	5.006049	-10.619686	10.576460	-5.630944	4.256769	-16.617759	-5.336653	5.576114	-3.724697	7.203544	-10.011211	-10.393085	-5.336653	-2.980150	-3.724697	-4.900731	-6.956989	-10.393085	-5.336653	1.671205	-3.724697	0.986446
39	5	-15.262256	6.477027	7.021696	-5.722804	13.588510	-9.594204	3.618983	1.383645	6.990511	3.712508	13.588436	5.376619	4.680297	-9.191051	1.230352	6.935426	2.896863	5.376758	4.680320	-14.940810	-5.126033	7.183742	-3.260783	5.376758	-13.767717	-8.598624	-5.122768	-2.327163	-3.260025	-6.630137
40	5	-15.503916	3.267249	5.363346	-16.710266	14.244022	-11.001117	-15.727157	-4.321796	0.185952	-12.796040	3.813876	-11.001117	-15.727264	-10.359561	-5.923270	-12.796039	-4.857232	-11.001117	-15.727264	-9.092070	-0.486123	-12.796039	1.340482	-11.001117	2.547197	-10.086218	-0.486124	4.103264	1.340481	5.241976
45	5	-8.252740	-10.352619	-4.393536	-12.070507	-4.286995	-4.728291	-4.857381	4.976779	7.080096	-18.377941	11.935302	-4.728291	0.415946	4.928795	7.079506	-18.111051	11.935297	-4.571629	5.817921	-3.681271	4.620823	1.935672	5.006362	7.674910	3.431951	-11.621719	-4.483095	6.054863	-4.286995	7.536822
51	5	6.522366	2.907578	7.098843	-5.564980	11.256312	4.704355	-5.644621	7.648928	7.098859	-18.807366	11.256312	-2.500908	-11.474356	-5.253461	-3.498749	-13.374408	-6.425415	-2.500908	4.294923	-2.858563	2.690380	3.887204	10.150468	6.498871	3.001076	-8.469701	-3.499219	3.892045	-6.437823	6.395684
66	5	4.925279	1.221941	5.196282	-3.540552	11.708573	-1.336451	8.427159	1.048297	5.196281	7.653594	11.697640	7.517598	-4.126720	-11.422686	-4.237114	-5.453623	-4.842194	-7.421250	3.860965	-9.562354	-0.260364	9.268485	4.332734	7.285969	3.864767	-17.403614	-4.237114	9.340112	-4.842219	7.287093
76	5	4.203196	-7.175197	-2.849392	7.192360	1.982675	8.765007	5.045237	1.724462	5.947908	4.292230	11.333420	8.765006	-11.371780	8.558416	5.990373	-13.005141	11.352216	-7.168648	3.576266	2.674368	5.988772	-1.370105	11.351852	6.803327	-11.311424	-3.908699	-6.950337	-9.971551	-2.662639	-7.168648
78	5	-9.493164	1.573232	7.125966	-14.621292	10.674885	-8.199326	-8.949244	-9.604853	-4.880953	-9.140820	-3.288217	-8.181539	-4.177294	-0.990178	1.499169	-9.142508	8.288267	-7.199072	4.788848	-6.416749	0.868066	6.617285	4.056591	6.960577	4.788998	-11.859856	-4.880954	6.617599	-3.377876	6.960582
