10	6	5.681515	10.852210	7.867376	1.602625	6.874557	8.147580	-9.479760	11.933316	7.867376	-16.337921	6.874557	-9.424399	8.951480	-1.117876	-0.956446	6.336642	-8.076703	8.147580	2.461852	-7.371130	-4.128856	6.295893	-8.640529	8.147415	-12.385949	-6.562906	-4.124079	-11.522900	-8.640503	-9.424405	-3.397430	-6.563878	-4.124088	-0.741900	-8.640503	4.121110
36	6	-7.669460	10.226665	5.719507	-11.562805	6.473846	-10.115389	5.320761	4.649202	5.640656	5.036365	0.235045	7.218432	-6.679266	-5.384401	-1.376460	-9.360306	-9.127519	-10.114905	-7.611978	7.955444	5.641178	-11.447211	0.235170	-10.115385	6.253085	-9.375999	-1.376511	7.122698	-9.127519	7.224573	5.262885	6.964684	5.719503	4.919965	6.473845	7.217491
46	6	5.466983	-12.234219	-4.920974	6.896100	-9.204347	5.074498	-10.271610	7.895197	6.249167	-9.241619	5.726817	-11.417499	-7.425883	0.042067	1.604991	-7.473611	-6.152488	-11.417497	-10.086579	5.645411	4.218870	-8.111597	0.553175	-11.417499	-13.142581	-6.954359	-4.919807	-7.304843	-9.081387	-11.417499	8.718703	1.717717	6.190447	4.998179	5.225073	5.074537
130	6	-8.917114	11.789481	6.578892	-10.170666	6.211635	-10.048659	6.110178	7.626373	6.578892	4.306829	6.211634	5.155027	5.381118	-10.296560	-4.066416	8.557273	-9.916066	5.155033	-5.413366	-6.134976	-4.066416	2.599521	-9.915998	-3.366972	-0.234090	-6.135047	-4.066416	7.225521	-9.915998	3.774696	-2.592957	-6.134976	-4.066416	6.408613	-9.915998	1.894646
174	6	2.818194	-4.638951	-7.615325	6.623943	-11.355266	0.367696	-12.522971	-2.662458	-7.540032	-10.313375	-9.823054	-10.796274	-8.897589	11.598725	4.608344	-14.038183	5.733488	-10.720222	8.362449	6.592305	4.608323	3.527431	5.733378	6.312810	6.836641	6.636644	4.608325	3.508561	5.733384	0.911424	4.718416	-6.946751	-7.617259	7.271792	-11.552161	6.159982
204	6	5.231841	-9.708056	-3.610370	7.271146	-14.199607	5.877206	3.096248	0.783588	2.836023	4.955310	-3.627937	-0.475246	-4.876972	3.486048	2.997502	-9.219927	-3.510918	-10.126573	0.512292	3.481152	2.997496	2.782723	-3.510922	-1.825206	-10.041178	11.014851	7.269630	-13.473523	4.606415	-10.276482	4.378405	5.493922	7.269621	3.009785	4.606414	5.760026
225	6	8.043767	-13.869898	-0.323795	6.377538	-9.101362	3.217533	8.447912	1.365915	5.611119	2.128022	0.390061	3.217486	-1.090681	9.212537	6.740775	0.196607	7.038347	-4.614760	-0.124031	-8.205129	-0.323794	6.129191	-9.101362	-2.674155	7.773625	3.371982	6.739171	0.628608	7.038293	3.186302	-5.604914	9.281531	6.740775	-7.484489	7.038347	-10.583758
248	6	-10.323183	12.305213	6.447515	-16.947663	6.444367	-6.991913	-6.962748	2.466088	0.963018	-11.775498	-4.862320	-6.990584	2.236969	-0.727454	0.896171	4.576733	-5.272567	6.725107	1.916409	-1.062615	0.858984	4.596994	-5.370793	6.741565	1.822622	-0.644900	0.870699	4.014509	-5.344218	6.720389	2.230655	-0.923433	0.894220	4.801523	-5.290121	6.735378
282	6	8.240581	-11.661335	-4.497557	7.430267	-11.185335	6.482565	-11.221232	11.016894	7.616153	-8.059169	6.412244	-7.266841	2.097765	-11.660776	-4.497557	-1.005223	-11.185335	-3.101929	6.172963	5.325658	7.616137	2.704131	6.412214	6.462822	-7.543245	-5.970098	-4.496876	-3.334493	-11.184987	-7.231868	-6.226482	0.549919	1.598924	-3.360802	-5.261928	-7.233708
315	6	-7.068331	9.784554	3.581081	-10.670149	-1.050974	-11.650465	-12.681763	11.346277	6.408581	-12.667620	2.754577	-11.712324	-10.741863	-7.778193	-2.529141	-6.048291	-8.406630	-10.459095	5.474570	4.364394	3.581077	-2.653720	-1.050979	4.141839	3.659688	-11.141387	-2.529141	7.114794	-8.408049	6.348721	7.681300	4.244554	3.581076	2.496964	-1.050980	6.287267
397	6	2.428195	10.950150	5.292210	0.638345	6.017607	-3.206528	-9.499585	-6.798496	-2.274629	-6.953355	-12.351481	-12.324947	-5.172636	11.327965	5.292210	-9.105011	6.017608	-11.918369	3.343791	0.946255	3.257122	3.108788	-4.232174	-1.251916	-1.607194	4.637567	3.443272	-7.265599	-3.206665	-7.625138	3.729618	-11.914516	-2.274683	7.042659	-12.358362	3.028703
442	6	-11.757775	9.665258	4.119144	-11.601865	5.548913	-3.218120	4.311730	-10.214613	-6.522507	6.727555	-6.847813	5.381907	4.429577	6.205069	4.119144	4.907989	5.548907	5.389654	3.883290	-3.338256	-0.245863	-0.952209	3.784994	0.096864	-11.868148	-6.945126	-6.522505	-9.777925	-6.801391	-3.218307	2.888471	-8.153272	-6.522507	-1.315718	-6.839399	-0.030243
540	6	11.757363	3.311483	2.289623	8.391731	-6.024637	7.640944	5.129728	7.646836	7.042936	2.412011	5.896031	7.639859	-1.317949	9.592591	2.289636	-3.636113	-6.024636	-9.418878	-8.234292	14.136091	7.042936	-15.924280	5.896031	-9.672007	9.067662	-3.058555	-1.093824	8.401038	-11.185411	7.640943	-1.666243	9.736875	2.289636	-9.695091	-6.024636	-9.575427
541	6	-8.794177	-1.499213	-3.391802	-10.216685	-11.709283	-9.870212	10.829387	5.242528	4.379025	5.904076	6.530258	6.836675	1.420105	-2.474371	-3.554475	2.998264	-12.184602	-0.281704	6.336677	-7.380486	-3.622596	7.772200	-12.225845	6.836679	-6.460855	11.111003	4.379770	-12.086166	6.530320	-9.870212	5.134859	5.245365	4.379028	3.085993	6.530258	0.348742
545	6	-8.942601	10.634538	6.846504	-12.255373	5.356039	-3.359913	5.847052	6.856788	6.846504	2.879628	5.356039	7.393492	5.577952	-8.739036	-3.555396	6.298233	-10.482265	7.393132	-9.195359	-5.093216	-3.555328	-8.834302	-10.482035	-3.359920	-5.150214	10.618256	6.846504	-9.177701	5.356039	3.031684	-5.428123	-5.106642	-3.555331	-5.758675	-10.482043	3.032303
575	6	-10.151594	5.993425	1.989471	-9.769340	4.237632	-6.932909	7.900117	0.540954	1.269258	6.319897	3.588280	7.053505	-15.438959	-5.253088	-7.780932	-9.231997	-9.823796	-6.932909	2.552471	-8.042033	-9.087248	6.571494	-9.846447	7.053495	-9.403887	0.907362	-3.601788	-9.244815	-5.362704	-6.932909	2.795707	-2.182509	-5.391988	6.595350	-7.886892	7.053502
587	6	-10.507309	10.517607	7.077756	-15.006097	7.093863	-9.395519	3.794652	-14.591367	-5.167607	-2.243910	-7.379952	4.036432	-9.686063	-8.534232	-5.152974	-11.980968	-7.379808	-9.395519	-4.241321	0.897998	1.264640	-12.172181	-3.711550	-9.395438	5.005000	-14.656244	-5.167607	4.045674	-7.379952	7.068210	4.010364	4.427401	7.077565	1.002484	7.091267	7.053679
594	6	-5.983663	10.944651	6.341373	-10.760888	7.165692	-6.738466	4.961912	-7.363992	-2.419995	5.788875	-9.024048	8.576212	-5.050831	3.140738	1.493103	-5.530407	-1.802166	-6.736594	9.306078	8.199415	6.341373	0.582008	7.165692	8.249676	4.664857	8.199429	6.341373	-5.769998	7.165692	2.420721	-10.247719	-4.618743	-2.419995	-5.995922	-9.024043	-6.738129
616	6	-0.629650	7.747691	3.662613	-11.068224	-1.585741	-10.466115	-10.057585	12.566854	6.668752	-13.393814	4.481185	-14.318137	7.113166	7.495727	6.668752	2.774130	4.481084	4.216987	11.241317	2.759560	3.659580	4.403339	-1.729949	4.234386	10.366928	-9.288791	-2.126711	5.013385	-12.095506	4.235552	-5.325929	8.348956	3.662613	-11.779819	-1.585648	-14.316815
623	6	-11.492363	11.276749	6.437866	-12.642424	6.054397	-5.347789	-5.899195	10.191112	0.677372	-6.671554	-1.617744	-5.347548	5.758314	-10.858027	-5.413542	8.654894	-7.795250	5.890167	10.385812	5.347781	0.676705	8.654579	-1.617923	5.890382	-9.882119	-6.013478	-5.379127	-6.671238	-7.795204	-5.347552	4.802148	6.457150	6.437769	2.683640	6.054380	5.777886
638	6	-10.088054	8.157329	5.102820	-13.756462	0.240443	-8.441300	-9.562155	4.109817	1.519919	-10.464840	-4.887072	-8.441083	8.721566	2.744830	4.878329	2.674199	0.232860	6.868451	5.351014	-9.710704	-3.909872	5.026984	-12.023895	6.871186	-13.604135	-3.864976	-2.024716	-10.464783	-10.081129	-8.441083	-10.088533	11.412631	8.113011	-16.978446	3.159905	-8.441302
738	6	-14.496693	10.903432	5.195333	-8.975408	7.180518	-9.847369	-4.122617	5.876196	0.560812	-1.596488	-1.620664	-8.981251	3.397300	-7.641467	-4.289055	7.418962	-6.609621	4.844209	8.424408	1.660542	0.543169	7.419235	-1.698912	5.243768	2.343829	7.322729	5.195333	4.678156	7.180518	3.872620	-9.216284	-3.536345	-4.289054	-1.595821	-6.597970	-8.986467
752	6	-6.881537	-6.736842	-8.470741	-9.528705	-9.830290	-13.106092	3.602371	7.194259	3.036113	0.263349	6.523772	-0.912771	9.409225	5.166037	3.013508	5.915394	6.488254	4.995283	-0.606785	9.231256	3.041723	-7.153995	6.532648	-13.105872	3.843989	-9.081823	-9.028672	6.036497	-9.968624	4.985788	5.669755	-3.456886	-0.056854	6.083373	3.428026	4.995281
764	6	-10.384369	-4.619522	-1.306995	-12.151767	-11.257563	-9.695364	11.678877	4.396888	3.903752	3.273702	6.518938	7.540503	7.338580	-10.160530	-1.306995	6.716838	-11.257585	7.540870	-5.463429	2.600315	0.099398	-12.151797	-5.669502	-9.695128	-6.009885	9.937902	3.903755	-15.581110	6.518943	-9.695289	7.412871	4.396892	3.903752	-4.261598	6.518938	2.045740
787	6	-7.430779	2.389294	-0.494204	-4.326631	-6.824912	-7.243842	5.371348	-9.173719	-4.601778	7.737150	-12.599519	8.374236	-10.025439	12.859273	5.578124	-9.231175	5.552514	-7.243848	7.481677	7.207588	5.567422	2.808773	5.551541	8.375116	-12.111972	-3.479704	-3.350956	-4.325992	-12.599518	-7.243842	2.430444	12.195041	5.577996	-3.199425	5.552502	4.639081
794	6	-8.238344	11.768973	6.305846	-7.801363	7.052423	-9.799608	-6.869747	-5.849364	-0.877135	-2.859451	-8.340039	-9.750952	2.865781	-11.946584	-0.877137	4.140322	-8.342683	-1.170643	4.741553	5.633272	6.305845	4.162867	7.052423	5.241085	4.313347	-11.985700	-0.877137	9.104580	-8.342683	5.242787	-2.618107	-5.849365	-0.877135	0.938545	-8.340039	-4.235176
799	6	-11.660320	-5.561175	-4.850135	-11.645510	-10.955537	-8.402020	-12.840049	11.918943	7.249788	-17.770631	7.588887	-8.402020	-0.244075	1.456821	1.673566	2.915980	-4.703749	5.866593	-11.347400	1.686260	1.675027	-11.645576	-4.688245	-8.402020	4.649687	-11.159911	-4.872675	4.816086	-10.955537	5.866673	-0.559713	-5.624791	-4.852908	2.452654	-10.955537	5.866377
810	6	4.500141	-8.180077	-3.872080	6.399129	-2.417451	6.063478	0.657963	4.066214	2.957055	1.412274	0.209189	-6.074457	0.649464	5.116969	2.976598	1.409590	3.371082	-6.080822	-5.095318	4.480421	2.957056	-6.478686	0.209193	-11.249748	-10.116761	-5.682548	-3.872080	-6.480402	-2.417451	-11.249749	-5.101451	5.528839	2.976598	-6.480332	3.371082	-11.249748
