90	7	-5.760048	-5.975120	-1.584489	1.303362	-7.341957	-1.343758	-14.094049	10.706457	6.933804	-10.709958	7.015540	-6.943174	3.958349	4.671074	6.846834	3.423484	7.015498	9.665885	-11.400947	-5.975120	-1.584489	-6.308063	-7.341957	-6.476244	5.318204	-12.174230	-2.403130	7.822912	-10.565961	9.671873	-1.777616	10.706457	6.933804	2.647308	7.015540	5.031402	1.945804	10.213502	6.933238	-2.899825	7.015539	6.043676
143	7	3.339380	-9.259576	-4.718610	5.750311	-8.466069	-0.115305	-8.364119	10.905344	7.539552	-11.673700	9.640373	-10.975439	2.170625	8.411586	7.539552	2.499127	9.640372	5.092252	-2.833043	1.468706	1.085964	-7.481430	-2.987261	-9.948093	1.832426	-0.321723	0.852243	-4.983594	-3.162304	-6.743090	3.783955	-9.531935	-4.718610	7.104497	-8.466769	5.800139	-6.759370	-3.076783	-4.713964	-7.092105	-5.498366	-10.908090
227	7	4.546483	6.057738	8.002031	2.293498	6.408105	6.841810	9.209587	-0.201261	2.063365	8.143620	-2.931659	6.868662	-6.419089	3.813468	2.183853	-9.748956	-0.835325	-6.491019	2.731847	8.170798	8.002031	2.284784	6.408105	0.331892	-11.544625	9.879963	8.002031	-15.644926	6.408105	-6.491033	8.011160	-10.767160	-2.561087	8.144787	-4.744557	6.868662	-8.232724	-6.765132	-2.561080	-9.746760	-4.744557	-6.491019
262	7	-14.047657	11.310207	8.449618	-12.325315	7.946132	-8.197106	3.201965	8.356939	8.449618	1.141325	7.946132	8.110739	-16.734802	-5.459048	-3.624220	-5.923765	-7.504736	-8.168637	-9.454908	-5.459048	-3.624220	2.779813	-7.504736	2.018127	2.831849	8.413114	8.449618	-1.473812	7.946132	5.371932	-16.759705	-4.817569	1.222993	-5.923944	-1.459589	-8.168644	-9.479818	-4.817569	1.222993	2.779114	-1.459589	2.018094
564	7	-10.904235	12.558114	6.913692	-12.970016	6.560925	-8.636267	-9.387618	-3.450031	-4.500013	-6.441986	-7.979419	-7.369616	-4.285216	6.300241	0.505730	-6.441987	-2.198055	-6.399606	5.339033	-7.869470	-4.647984	8.727180	-8.062395	7.651206	4.280114	8.969046	6.913677	2.198280	6.560925	7.455131	0.345954	-4.330761	-4.602875	3.851071	-8.054956	7.101603	-4.736932	-3.484709	-4.506624	-0.960167	-7.986817	3.522474
729	7	-12.109911	12.327634	7.354486	-15.206374	5.708652	-6.609651	-12.094448	7.553963	2.085583	-10.981664	-5.111142	-6.609651	4.213723	4.004700	1.998149	4.429907	-5.335159	5.891792	2.022601	-5.187558	-5.057916	-7.883099	-10.889109	-0.028945	3.807584	-7.420293	-5.066622	-2.244085	-11.660818	3.598068	-7.408691	-4.503158	-5.041915	-10.952710	-10.496073	-6.609554	5.277971	-9.540346	-5.068241	4.582383	-11.893920	5.891793
753	7	4.156833	10.992433	6.138162	3.463591	6.621861	3.831565	4.986574	-6.912055	-5.121354	8.547975	-9.387526	3.838151	-1.058998	-4.499885	-5.117913	6.908094	-9.294938	2.981603	-1.038660	1.743587	0.243434	-0.655265	-1.598323	-3.718819	-6.089004	-4.483818	-5.117796	-0.655028	-9.292843	-3.718044	-9.100901	13.276125	6.138162	-10.200376	6.621861	-5.985945	-2.143364	13.274744	6.138162	1.651870	6.621861	2.977994
839	7	-11.906454	-6.274301	-4.117594	-7.054581	-10.353248	-10.346697	-10.243278	12.296950	7.924498	-10.990106	6.860386	-10.346697	5.843790	5.246022	1.701700	-2.725532	-4.318296	-5.723345	-6.570873	6.716468	1.746837	-7.387212	-4.282248	-10.346697	6.207933	10.935547	7.923634	4.311315	6.860364	6.935530	9.887330	5.246008	1.701699	7.923026	-4.318297	6.935541	4.542645	-7.634918	-4.506294	8.246904	-10.359944	6.935538
913	7	-10.430322	12.356265	6.568169	-14.553404	7.488020	-8.826067	10.210935	3.552130	2.590006	6.523990	-2.972731	7.347659	5.113846	7.158082	6.559605	0.312693	7.471491	7.229056	-6.386038	8.885880	2.691149	-8.310959	-2.636084	-8.826067	4.548815	-7.413393	-3.029970	6.644189	-8.774622	7.345707	-3.002983	-2.070964	0.520015	3.989100	-6.078803	1.654329	-11.646452	-2.070885	0.520074	-8.073574	-6.078743	-8.826067
1065	7	-7.508228	11.963812	8.275825	-13.020431	5.831095	-11.835312	5.412158	-9.771826	-3.108302	6.708698	-10.267721	5.185213	3.856062	3.303192	3.131988	-1.398056	-2.697349	-6.337086	-11.370433	-3.242024	-3.108231	-8.144739	-9.753985	-11.835372	-0.608739	8.997562	3.132295	-8.404968	-2.685222	-11.165566	11.806342	3.302497	3.131987	6.474345	-2.697361	5.213920	9.179051	5.435888	8.275825	1.480761	5.830557	5.190088
1087	7	1.406492	10.489048	8.507259	-10.153511	5.933014	-3.491907	8.535640	6.431737	8.507259	0.409139	5.912505	6.310213	-8.937397	-6.614630	-2.843962	-9.155358	-10.164213	-8.047051	4.862277	-9.330216	-2.844013	7.010013	-10.519299	8.651912	-4.865034	11.145234	8.507259	-15.672927	5.933496	-6.431195	0.342112	-6.975163	-2.843994	-3.351814	-10.248330	-3.664497	-4.911814	1.983152	3.348188	-11.721774	-4.524553	-6.461919
1327	7	-11.796150	11.638205	6.060936	-7.659292	6.082685	-7.105811	3.900887	-4.549512	-6.403960	7.444621	-7.999501	7.760339	5.851953	8.396441	6.060936	5.983603	6.082685	7.775926	-13.527251	-1.931222	-6.298615	-6.197090	-7.935166	-7.105811	-6.362786	-1.931222	-6.298615	1.579497	-7.935166	1.272481	-8.910186	2.470901	0.522445	-6.197092	-2.838975	-7.105811	-1.728294	2.470750	0.522444	1.595795	-2.838975	1.279241
1412	7	-9.022966	12.574782	6.759337	-18.832669	4.418372	-10.706136	3.209562	-2.680430	-4.242484	5.711706	-7.541761	6.104859	1.670433	-3.144938	-4.381346	5.641997	-8.145594	6.168155	1.546791	-3.112840	-4.385563	5.542831	-8.183786	6.102154	2.678443	-2.964579	-4.311803	5.865195	-7.742111	6.293631	2.222893	-3.123285	-4.351683	5.870943	-7.933420	6.329341	1.202861	-2.933092	-4.392495	5.176728	-8.257123	5.876953
1719	7	-8.049236	4.362581	1.718097	-12.264393	-7.143127	-9.118969	-10.326721	4.424405	5.761701	-13.826739	-0.964882	-9.118969	-13.041358	9.416861	7.798546	-15.383608	5.483912	-9.118969	8.185819	-11.545506	-4.228123	5.403779	-12.130493	7.964997	-10.480671	-5.917101	-4.220549	-12.067135	-12.109641	-9.118969	1.478837	3.545586	5.732525	-4.893358	-0.969267	2.084955	5.607166	4.026086	7.781727	2.098012	5.480882	7.889058
1951	7	-12.920349	13.704212	7.469169	-10.809460	7.092341	-11.864248	9.387393	1.102649	0.950934	1.260087	-2.601428	-0.751198	9.751013	1.102644	0.950934	6.005684	-2.601430	5.802571	-7.058762	6.920886	0.951183	-9.203523	-2.501893	-11.630553	8.975833	-2.120100	-0.155134	1.260087	-8.348012	-0.751198	9.339873	-2.120107	-0.155148	6.005684	-8.348013	5.802571	3.908841	7.945822	7.469169	4.385413	7.092341	5.781820
1953	7	2.657705	-10.723962	-6.936793	5.719449	-9.090081	7.729274	-5.296369	10.692150	3.983279	-10.371645	8.168648	-6.466187	7.552175	5.888201	3.983279	2.157225	8.168646	7.949239	5.316582	5.943186	3.983279	-3.674565	8.168646	7.926519	-9.630627	-7.259276	-6.936793	-9.400813	-9.089994	-6.466178	-2.862717	-7.270178	-6.936793	5.181269	-9.089995	3.518054	-5.108258	-7.259761	-6.936793	-3.225905	-9.089994	3.511759
