1	5	-10.065429	7.258589	8.683188	-16.960350	7.467465	-7.680847	3.681600	-9.200152	0.642271	6.509720	-6.551724	5.072130	1.485871	-3.244102	0.658706	-10.654726	-6.516174	-3.728505	3.742944	4.322542	8.683187	0.866328	7.467442	4.580328	-3.752604	-3.022578	0.672467	-11.692521	-6.486865	-7.580300
5	5	-7.766789	4.766895	6.417164	-15.175169	-2.353944	-9.356808	-8.091732	-3.615918	-3.727179	-9.213849	-14.993074	-9.288940	5.673080	-6.772498	-3.727348	6.640244	-14.993088	6.195518	-3.833016	2.580614	1.759494	-9.245459	-6.568641	-9.290252	-8.066646	7.460085	7.773245	-15.426032	2.910288	-9.356990
12	5	-13.762157	-3.571876	-6.812628	-11.343843	-8.936427	-6.835530	-12.143331	5.294431	4.285869	-14.332793	0.806386	-6.835530	-12.686694	7.140693	4.466138	-14.891975	6.114303	-6.835530	5.159869	2.351926	4.261917	3.658657	5.954851	6.875950	-8.767803	2.781435	0.417777	-11.344073	-2.692868	-6.835530
22	5	-8.267485	7.496616	6.625953	-17.241451	6.884789	-3.039574	-8.841908	-4.929824	-4.930801	-11.284145	-9.816591	-3.039574	5.555381	-11.162483	-4.930801	7.486542	-9.817256	6.315919	2.221626	4.279413	6.625949	-6.894297	6.884789	4.990737	6.164144	1.262596	6.478337	1.527586	6.884711	6.315919
31	5	-8.915871	6.695339	6.526033	-14.084418	6.464906	-12.639954	5.105821	-14.511477	-6.260414	6.420681	-11.391913	5.780524	-9.799595	-11.119111	-6.228238	-11.449909	-11.391912	-12.579336	2.945857	4.806735	6.470986	-2.521784	6.464855	3.717899	5.985772	3.292623	6.339994	3.927296	6.464710	5.737622
50	5	-11.241307	8.872146	8.561749	-12.056807	6.917243	-12.082654	4.785313	4.898951	8.561749	5.505799	6.917243	5.766301	-11.355025	-4.079094	0.788857	-11.834303	-5.884925	-12.082656	-0.205888	8.821778	8.561749	1.907570	6.917243	3.815061	3.695858	-7.020027	0.572599	5.735620	-6.212716	5.752499
64	5	4.611038	-16.636954	-5.417517	7.276136	-9.429705	7.638036	-13.054093	-11.498369	-5.417517	-5.171504	-9.399921	-7.915710	-10.550895	6.601888	6.181105	-10.296019	7.301257	-9.280613	-1.266324	-11.498818	-5.417517	6.959659	-9.399930	5.926882	4.363630	1.893670	6.171934	1.537413	6.994897	0.800046
65	5	5.377838	-11.778064	-5.805051	7.294101	-7.048107	3.382304	-10.125731	-8.003279	-5.805047	-9.944276	-7.047058	-11.422072	-7.410030	6.207837	4.684473	-11.267540	5.903174	-11.422072	6.704927	0.304477	4.684136	6.116218	5.503396	3.382326	2.661447	4.451730	4.684472	-0.426892	5.901818	-3.664920
83	5	-5.252360	4.125002	4.671281	-8.355618	-1.499245	-9.299943	-10.510277	-8.904213	-1.833870	-6.547515	-10.432905	-9.299341	8.736783	3.018057	4.670028	1.801124	-1.499292	7.413339	-4.597796	-8.904246	-1.833870	-1.881316	-10.432905	2.066083	-6.918215	6.708110	7.718463	-10.581360	3.955027	-9.299947
86	5	7.564590	-0.074753	5.830679	3.012401	6.019592	6.781984	-4.935869	5.676115	5.866454	-15.492477	7.033212	-7.582942	-9.459012	-10.746058	-5.722482	-11.160908	-9.653026	-7.574739	2.800894	-13.553324	-5.723139	7.051201	-9.683022	6.927564	1.950624	-12.910647	-5.723119	6.152492	-9.680188	5.674177
88	5	-11.269064	7.663415	8.369834	-7.167309	6.026325	-11.546064	-13.839223	-2.623959	-3.059317	-3.480308	-8.799680	-9.989431	1.916078	-6.456196	-3.487087	2.380011	-8.800111	0.560775	3.546826	-7.958685	-3.489264	6.604998	-8.800111	5.606938	6.178551	2.303060	8.170602	3.058036	6.025946	5.603292
95	5	0.073146	-11.470451	1.189407	-4.242998	-8.618697	2.856356	-0.443381	3.442722	9.149730	-13.248607	4.478750	2.455819	6.909871	-13.599689	1.189407	5.999524	-8.618697	9.598653	-3.790807	-7.015291	1.189407	-9.091311	-8.618678	-7.927075	-4.032854	6.674373	9.150804	-15.330697	4.482465	-7.930921
110	5	3.364513	-18.647956	-5.950467	5.328172	-5.142176	7.520463	-10.562841	5.319846	6.943827	-14.814100	8.786248	-5.086489	-10.530164	-12.467253	-5.950467	-6.031246	-5.142176	1.112283	-11.638285	-12.467253	-5.950467	-8.790484	-5.142176	-5.086489	-9.454735	5.319846	6.943827	-12.048554	8.786248	1.112283
113	5	2.504124	-10.016420	-3.768673	3.456088	-13.925542	-0.836283	-10.907672	-8.378363	-3.468447	0.243548	-13.750053	-5.756192	-13.596499	-8.378120	-3.468380	-2.659475	-13.750012	-9.872354	-12.221048	6.588058	5.830206	-8.582790	2.417622	-9.884752	4.106421	-11.201953	-3.860801	6.448356	-13.976424	4.813404
156	5	8.938791	2.318068	4.635620	4.630509	5.413576	7.062545	7.323490	-11.093471	-0.901328	5.530788	-9.129322	7.086524	-10.547781	-5.902549	-0.901079	-11.465389	-9.108340	-7.893798	-8.771298	3.234827	4.492891	-12.241941	-0.057541	-7.897360	-8.931139	7.509303	4.637559	-12.367425	5.425339	-7.897798
