133	1	-5.435264	6.638958	6.839903	-11.164057	9.207371	-8.045884
153	1	5.862021	-10.512966	-5.697921	8.052637	-7.280445	7.364875
162	1	-14.235888	-11.060349	-2.112228	-9.969576	-17.229122	-11.357012
169	1	-14.119246	-11.559619	-8.318041	-10.327055	-11.169843	-9.102662
190	1	-9.130079	-7.761463	-6.726509	-10.267160	-11.649734	-10.333654
278	1	-13.843307	7.972801	7.810359	-17.556409	7.651001	-11.407163
301	1	-14.373461	-7.611329	-10.132180	-14.379412	-8.196777	-7.494342
314	1	-12.318383	7.338846	9.026838	-15.316846	6.739754	-11.029892
409	1	-16.966813	7.267730	7.693233	-16.699688	7.940565	-10.344699
416	1	-11.737156	4.918192	7.013310	-14.177856	7.599612	-6.881241
499	1	-15.179483	-14.881354	-4.803344	-13.328621	-8.891697	-7.786954
573	1	-12.678929	-12.159927	-2.716105	-11.545012	-11.387187	-7.102802
612	1	5.255954	-18.959855	-3.314318	7.233263	-9.989076	9.392440
668	1	-9.540251	-10.790992	-7.224299	-11.290394	-14.250548	-9.478663
722	1	-12.490476	-7.706191	-4.130455	-8.920465	-9.677398	-4.466704
787	1	-11.928382	8.150329	6.138262	-16.279144	8.610068	-10.840338
807	1	-9.857933	-7.995061	-0.209470	-11.595949	-11.680226	-7.716211
935	1	-14.029281	-11.201590	-7.830477	-11.791650	-15.741656	-8.020628
960	1	-14.995377	-11.612978	-4.735693	-5.962513	-11.838679	-12.736060
1042	1	-10.232102	-14.839028	-4.806935	-10.951238	-9.318522	-9.053854
1081	1	-13.899228	7.292789	8.691669	-20.395111	7.549815	-12.206246
1098	1	-11.332554	-9.656479	-6.218914	-9.094188	-17.280227	-9.042466
1149	1	-14.408901	-12.845757	-4.680065	-9.940871	-13.716028	-9.817775
1157	1	-10.959008	-6.691958	-10.266285	-14.216971	-10.264657	-14.116805
1175	1	-5.748848	8.619564	6.519876	-17.350659	6.036952	-15.963612
1263	1	-14.019997	-9.126955	-9.780613	-10.868464	-9.182130	-10.215344
1363	1	-4.021112	5.183244	3.877528	-15.897504	-4.062913	-9.257815
1383	1	-11.400443	5.866182	7.690861	-18.273356	7.691415	-11.282595
1393	1	-14.472825	-15.031234	-4.712678	-9.960088	-14.573712	-16.653234
1407	1	-17.445198	-6.444327	-4.904471	-9.286871	-13.284726	-14.698572
1427	1	-13.916290	5.183758	6.994149	-13.271196	7.352265	-13.040022
1533	1	-16.787050	-10.357526	-1.403676	-10.396002	2.480266	-10.879563
1623	1	-13.658272	-12.467380	-0.285486	-8.405838	-11.653344	-7.375919
1641	1	-15.512448	-5.967749	-3.199546	-15.739518	-11.519440	-13.117734
1663	1	-15.778567	-8.469955	-9.364518	-4.542776	-8.736273	-13.252705
1701	1	-12.289279	-12.127853	-6.122317	-9.494742	-12.151881	-15.518740
1732	1	-12.916364	6.180195	7.713881	-19.957945	7.939850	-10.714871
1763	1	-7.807372	-12.450941	-8.708698	-15.366028	-10.774493	-12.030308
1766	1	-10.281816	-14.085019	-12.414124	-12.271237	-12.607950	-9.549933
1813	1	-14.671460	-10.236484	-4.399443	-11.722113	-14.258524	-5.105008
1817	1	-10.578207	-10.136320	-8.860915	-7.767611	-6.948867	-11.183762
1836	1	-5.747244	9.840873	6.502379	-14.815751	6.264253	-14.002880
1894	1	-13.440191	-11.822854	-10.664233	-10.903541	-14.120602	-11.107143
1915	1	-16.864120	-11.812535	-7.497769	-7.269612	-13.186471	-4.901573
1937	1	-12.565489	-8.273400	-7.109128	-13.376639	-7.167128	-17.070138
2005	1	-14.171637	-5.737446	-3.155213	-7.866334	-14.646953	-15.028574
2016	1	-14.719189	-5.558501	-5.041221	-9.887575	-16.728215	-12.180942
2193	1	-16.167322	-7.744578	-7.157073	-13.496533	-7.130424	-9.287280
2260	1	-12.807533	7.046382	8.260019	-14.732625	6.037902	-3.450031
2262	1	-15.382990	-7.943492	-7.990835	-11.506811	-10.411055	-8.280452
2264	1	-15.514896	-7.590931	-11.284800	-6.288456	-6.700201	-8.835059
2282	1	-15.173615	-12.535620	-7.035861	-12.085326	-9.236091	-12.352222
2346	1	-13.629824	-12.128025	-1.902227	-7.636797	-17.040249	-8.815600
2386	1	-12.100013	9.381935	5.325844	-19.035242	6.592638	-13.030703
2398	1	-17.193892	-8.146583	-4.889850	-8.506882	-14.500674	-6.125502
2402	1	-16.199872	-4.319943	-6.009183	-15.573685	-14.292711	-12.925545
2404	1	-13.057493	-10.605669	-5.348795	-9.324646	-14.425333	-9.038205
2443	1	-14.520803	-10.759742	-5.378534	-12.645123	-13.844618	-15.166073
2504	1	-14.173352	6.042530	8.649796	-17.399382	7.762054	-9.693833
2526	1	-12.287658	6.541236	5.106293	-15.041078	6.972955	-10.765396
2573	1	-10.909563	7.048360	8.747169	-15.971945	6.411620	-6.612168
2781	1	-13.643984	-13.627851	-8.888583	-12.690754	-10.456122	-7.865188
2835	1	-16.355415	-14.370978	-1.909032	-14.744709	-9.144359	-9.163413
2914	1	-10.764543	-9.518759	-6.306543	-9.399629	-14.517935	-9.120252
3002	1	-15.879942	-6.543459	3.412243	-9.228222	-8.237666	-7.269314
3009	1	-15.328294	6.963466	8.657446	-17.320566	5.994628	-10.351162
3101	1	-14.932357	6.936390	8.244030	-10.248391	6.265895	-2.090328
3179	1	-10.568354	-10.611390	-3.639742	-6.111479	-15.632096	-15.432104
3183	1	-15.082929	8.821040	6.646717	-17.769778	8.182324	-12.289887
3221	1	-10.392110	-12.543929	-4.693932	-7.621066	-13.978267	-3.054466
3238	1	-12.537927	-10.263617	-10.527901	-12.248996	-13.663132	-11.660468
3307	1	-14.501340	-9.499547	-4.337218	-8.853813	-11.531721	-5.724823
3373	1	-15.031249	-7.505177	-2.093747	-9.760110	-7.462618	-9.224156
3402	1	-13.157096	7.236611	7.290256	-15.838534	7.087782	-15.624526
3403	1	-14.868962	-13.878596	-7.288725	-11.130480	-12.707991	-11.307832
3432	1	-14.845550	-11.300345	-10.219040	-10.789808	-7.337348	-8.783109
3450	1	-9.152843	-7.537633	-2.498167	-14.132575	-13.674028	-13.019039
3482	1	-15.441126	-11.554239	-8.629439	-10.710626	-9.209792	-9.441577
3506	1	-12.937289	6.935774	8.350058	-19.681871	5.652590	-3.630047
3512	1	-8.002652	-7.911924	-3.027312	-6.182442	-14.900330	-10.677760
3574	1	-10.968565	6.000465	7.017688	-18.909546	7.395444	-10.519638
3582	1	-16.352743	-15.743712	-4.998221	-10.482945	-8.263281	-13.096287
3705	1	-15.884321	-9.538581	-1.381453	-10.966241	-16.738967	-7.152010
3712	1	-9.476475	-10.495577	-9.717117	-7.928636	-13.896190	-3.198294
3715	1	-12.673542	3.705199	6.476679	-10.897038	8.393627	-10.154665
3775	1	-12.585554	-7.001425	-3.614323	-10.689207	-11.367647	-11.205485
4030	1	-15.767071	-12.258276	-4.878835	-10.329269	-14.120283	-12.711713
4117	1	-15.219836	-10.752276	-6.744779	-2.783298	-1.509767	-9.694173
4188	1	-12.492168	7.973042	9.413388	-13.982680	5.074686	-6.759518
4196	1	-16.024235	7.792019	7.046558	-15.078976	5.081821	-7.781775
4212	1	-16.201809	-12.688075	-7.759058	-10.569261	-9.900341	-12.456675
4392	1	-10.945358	7.442561	7.847298	-14.697143	6.518501	-11.974492
4399	1	-13.718667	-13.481077	-6.226543	-12.160744	-5.238751	-12.333807
4414	1	-9.535634	7.279009	7.568327	-22.673320	6.625026	-8.169173
4475	1	-18.421433	-12.782810	-5.786506	-10.047056	-8.713500	-7.527646
4515	1	-9.337092	-8.066947	-9.437003	-7.946680	-13.932355	-13.838022
4576	1	0.140213	-19.461781	-5.387626	-10.048486	-14.106183	-0.660220
4577	1	-11.147095	-3.485795	-1.084765	-7.664568	-13.775840	-12.262342
4611	1	-16.408539	-5.274643	-6.772731	-11.316635	-6.715848	-11.837986
4675	1	-13.242942	-11.333142	-0.629088	-8.930736	-14.822611	-9.673162
4800	1	-15.722605	-11.246158	-2.990166	-10.262371	-12.421092	-11.655919
4812	1	-12.284855	-13.099919	-2.128891	-9.269315	-11.135213	-10.932915
5051	1	-14.595530	-9.254476	-4.091580	-11.251528	-12.919678	-6.067193
5408	1	-12.131374	-9.408139	-3.583984	-9.274563	-15.016113	-7.820182
5440	1	-15.448480	-11.567289	-7.999699	-11.653694	-12.929770	-4.116654
5558	1	-16.749871	-8.635693	-7.884077	-7.960906	-12.107074	-11.024990
5639	1	-12.326656	-10.765715	-5.338774	-7.655461	-13.798604	-10.929473
5650	1	1.576519	-10.144600	-8.378873	-5.443936	-11.553996	-9.091709
5676	1	-14.298945	-10.205411	-3.240606	-10.242075	-6.501474	-11.971206
5718	1	-17.622198	8.594541	7.834483	-14.254218	7.097299	-5.233577
5734	1	-9.443370	-12.115773	-6.927309	-6.755806	-11.228312	-15.651380
5747	1	-16.096446	-14.816465	-2.434237	-15.559394	-12.551538	-6.862154
5795	1	-14.244067	-12.057665	-8.174761	-9.428624	-12.127359	-9.596696
5821	1	-12.548554	-16.871174	-6.251444	-10.528725	-9.673091	-14.559176
5835	1	-13.992951	6.586438	8.821302	-18.272293	6.509109	-8.288778
5869	1	-11.770544	-8.180017	-3.213079	-9.075145	-12.533897	-12.644732
6019	1	-12.006584	8.609581	6.544218	-15.164649	7.429378	-12.312254
6039	1	-12.901222	-11.185644	-6.194846	-5.466716	-5.694045	-9.981872
6079	1	-5.273338	-11.774135	-4.797829	-0.618045	-18.099249	-7.745544
6173	1	-13.841019	-8.997118	1.112803	-12.459756	-14.575710	-12.529634
6196	1	-12.072972	-7.093466	-8.676671	-9.708193	-11.693293	-5.430434
6232	1	-11.282107	-11.853727	-5.458939	-6.990864	-17.938835	-15.093722
6249	1	-11.403233	6.830865	8.756489	-20.942629	6.377290	-12.302362
6341	1	-8.928138	5.777537	7.766014	-14.647584	7.859926	-11.332994
6347	1	-14.828734	-10.701212	-9.522895	-11.361627	-11.585497	-9.825928
6397	1	-13.116783	-6.344019	-3.077654	-12.845746	-17.177510	-8.707472
6404	1	-16.201836	-12.833328	-4.167190	-11.041663	-11.707900	-5.761581
6424	1	-15.426471	-8.846816	-9.335593	-12.236409	-9.744389	-13.221027
6429	1	-14.436914	7.184689	7.538316	-15.573955	8.555519	-11.418860
6453	1	-15.230132	-11.315511	-7.324634	-13.006457	-7.127106	-13.483681
6501	1	-14.962970	7.514966	8.209787	-13.604532	5.921478	-7.981849
6566	1	-12.812713	7.343190	6.793990	-18.197476	6.799300	-10.616198
6589	1	-9.686002	3.013754	7.645416	-17.901774	7.021037	-6.645797
6633	1	-17.965487	-14.500405	-3.821886	-9.568693	-6.571971	-8.628505
6667	1	-16.179859	-11.231725	-5.905530	-11.744697	-14.369671	-10.769014
6669	1	-13.944426	-11.932276	-4.608466	-13.133881	-7.716243	-10.205780
6704	1	-6.686550	-11.908807	-5.097663	-11.842256	-12.649370	-12.572193
6764	1	-8.205783	8.628361	6.524629	-19.780314	6.373376	-11.837997
6785	1	-13.328269	7.019060	5.283954	-10.168576	3.784270	-7.027019
6895	1	-15.940179	-6.414907	-9.523328	-9.172138	-12.231129	-9.891405
6899	1	-11.133093	7.932718	9.012224	-15.239988	5.771679	-7.815136
6904	1	-13.791889	9.485394	5.884567	-13.036177	8.868472	-5.967726
6924	1	-9.739532	-10.142415	-5.347889	-9.747833	-12.308331	-10.387528
6935	1	-15.853935	-9.172743	-7.322931	-10.501923	-10.682456	-11.691796
6992	1	-16.512435	-11.203428	-6.294287	-11.074663	-9.602491	-10.905416
