6	2	-11.804114	-10.043374	-8.932692	-8.171211	-7.610466	-10.051389	3.641740	-10.154325	-8.932692	7.729264	-7.610466	5.596635
8	2	-6.714782	7.911950	6.263525	-7.339255	3.129195	-12.717981	-5.995770	-4.397183	-1.587171	-4.910852	-6.560792	-11.861014
9	2	-11.757754	-12.151383	-3.204366	-12.708638	-8.401547	-7.894152	-8.729428	5.656291	6.700767	-15.120286	5.644748	-7.894152
13	2	-5.491522	-9.748697	-2.501848	4.685912	-10.812173	2.614397	-14.154102	7.934049	7.060276	-3.825785	6.047725	-5.434990
15	2	-13.060402	-7.354229	0.919512	-10.700309	-9.618178	-6.132509	-15.340595	7.833986	7.978286	-15.883788	6.996770	-6.165891
20	2	-10.250058	-9.905528	-5.088051	-9.211118	-9.526500	-7.931656	5.160609	-15.451130	-5.088349	6.858353	-9.598721	7.358413
21	2	-13.531022	-11.395413	-4.021909	-11.935508	-9.696791	-6.722601	-10.230813	4.684765	7.844311	-16.480207	6.749155	-6.722601
29	2	-13.509526	-7.303299	-6.793419	-11.769859	-6.194240	-13.161525	-10.108147	5.773316	5.819221	-16.528452	7.496102	-13.161525
35	2	-12.161035	-7.818980	-3.473897	-4.717380	-10.454294	-8.920077	-10.086742	7.143039	7.991795	-10.118445	4.779079	-11.179774
40	2	-12.586666	5.637162	5.611803	-18.967064	5.863476	-15.738164	-10.482726	-12.268698	-5.223546	-13.465067	-5.364401	-15.738164
43	2	8.457287	-16.848017	-3.044340	6.950841	-6.546286	5.889695	-9.600973	3.618916	5.865179	-5.348931	7.374681	-10.401730
48	2	-13.792528	6.929400	9.558859	-14.378549	6.988317	-10.609640	-15.460259	-9.613182	-1.308149	-9.313869	-8.176306	-10.610457
51	2	4.109429	-11.632269	-4.944159	2.764994	-12.903487	6.873661	-12.414098	-8.832522	-4.944159	-9.824664	-12.903487	-6.566302
62	2	-14.490327	-10.196173	-5.163497	-8.890209	-11.797348	-12.645140	-14.088074	2.714032	6.607729	-14.621624	6.862710	-12.645140
63	2	-10.708697	6.675434	8.342477	-13.879193	6.910516	-10.645585	5.049743	3.367134	8.338348	3.060400	6.713063	3.683856
78	2	-12.511972	6.237020	7.855242	-17.131663	8.230088	-8.385382	-17.398404	-0.053440	2.581796	-11.083347	-1.557774	-8.385382
79	2	4.958350	2.399652	5.580662	5.135221	6.426722	8.153019	4.659729	-10.843780	-0.966078	8.112713	0.161505	8.155404
84	2	-12.122662	-7.823601	-4.050364	-8.615834	-10.431660	-11.399547	-6.330620	6.034058	4.231236	-9.837770	5.991090	-11.398932
97	2	-7.849546	-5.345146	-5.446090	-4.825237	-10.072100	-3.586293	4.038762	-11.269068	-5.695547	5.871279	-10.072166	9.360621
