PHOX2B	SOX10	PRRX1	GATA3	SNAI2	HAND2
2.661447	4.451730	4.684472	-0.426892	5.901818	-3.664920
-5.252360	4.125002	4.671281	-8.355618	-1.499245	-9.299943
-10.510277	-8.904213	-1.833870	-6.547515	-10.432905	-9.299341
8.736783	3.018057	4.670028	1.801124	-1.499292	7.413339
-4.597796	-8.904246	-1.833870	-1.881316	-10.432905	2.066083
-6.918215	6.708110	7.718463	-10.581360	3.955027	-9.299947
7.564590	-0.074753	5.830679	3.012401	6.019592	6.781984
-4.935869	5.676115	5.866454	-15.492477	7.033212	-7.582942
-9.459012	-10.746058	-5.722482	-11.160908	-9.653026	-7.574739
2.800894	-13.553324	-5.723139	7.051201	-9.683022	6.927564
1.950624	-12.910647	-5.723119	6.152492	-9.680188	5.674177
-11.269064	7.663415	8.369834	-7.167309	6.026325	-11.546064
-13.839223	-2.623959	-3.059317	-3.480308	-8.799680	-9.989431
1.916078	-6.456196	-3.487087	2.380011	-8.800111	0.560775
3.546826	-7.958685	-3.489264	6.604998	-8.800111	5.606938
6.178551	2.303060	8.170602	3.058036	6.025946	5.603292
0.073146	-11.470451	1.189407	-4.242998	-8.618697	2.856356
-0.443381	3.442722	9.149730	-13.248607	4.478750	2.455819
6.909871	-13.599689	1.189407	5.999524	-8.618697	9.598653
-3.790807	-7.015291	1.189407	-9.091311	-8.618678	-7.927075
-4.032854	6.674373	9.150804	-15.330697	4.482465	-7.930921
3.364513	-18.647956	-5.950467	5.328172	-5.142176	7.520463
-10.562841	5.319846	6.943827	-14.814100	8.786248	-5.086489
-10.530164	-12.467253	-5.950467	-6.031246	-5.142176	1.112283
-11.638285	-12.467253	-5.950467	-8.790484	-5.142176	-5.086489
-9.454735	5.319846	6.943827	-12.048554	8.786248	1.112283
2.504124	-10.016420	-3.768673	3.456088	-13.925542	-0.836283
-10.907672	-8.378363	-3.468447	0.243548	-13.750053	-5.756192
-13.596499	-8.378120	-3.468380	-2.659475	-13.750012	-9.872354
-12.221048	6.588058	5.830206	-8.582790	2.417622	-9.884752
4.106421	-11.201953	-3.860801	6.448356	-13.976424	4.813404
8.938791	2.318068	4.635620	4.630509	5.413576	7.062545
7.323490	-11.093471	-0.901328	5.530788	-9.129322	7.086524
-10.547781	-5.902549	-0.901079	-11.465389	-9.108340	-7.893798
-8.771298	3.234827	4.492891	-12.241941	-0.057541	-7.897360
-8.931139	7.509303	4.637559	-12.367425	5.425339	-7.897798
-12.089428	7.224710	6.948593	-16.527285	3.238293	-5.573001
-0.466514	-9.010423	0.595286	2.368937	-9.551919	2.448469
-12.246159	-8.978705	0.595671	-12.332483	-9.551367	-5.573001
5.387328	-13.569794	0.578579	5.129172	-9.575867	7.513223
5.542168	2.529508	6.754702	1.205878	3.237760	6.993505
-15.010329	-3.702117	-4.033395	-8.585117	-5.489733	-13.340692
-13.449734	7.756727	7.733804	-12.843812	8.505263	-13.340692
3.103899	-9.193677	-4.043686	7.433726	-5.491235	3.930942
2.357621	-0.266543	5.637436	4.441248	5.671483	3.926877
4.919434	0.976815	7.334283	3.504699	7.718961	3.946477
-9.237943	6.211940	7.665078	-13.869093	7.183845	-6.168814
-13.825545	-9.095373	-5.372623	-9.538379	-5.876205	-6.168813
3.402609	-12.244471	-5.372623	6.968772	-5.876284	4.470987
-3.116066	-9.095374	-5.372623	2.169175	-5.876205	1.722920
7.989707	2.854659	7.664889	2.840707	7.137958	4.478129
-12.941556	8.207665	7.286420	-10.182779	7.596666	-3.400764
5.845617	-15.878390	-4.904131	7.288058	-9.748815	6.074362
-0.410459	-9.403340	-4.803659	1.111183	-9.748749	6.056503
-10.788319	-9.399417	-4.803392	-7.686797	-9.748748	-3.400764
3.691761	4.502113	7.205004	4.813688	7.593934	6.074362
4.860162	-12.538175	-7.848870	9.007184	-10.220649	6.292319
-2.675354	-6.839107	-7.848870	-4.268226	-10.220649	-11.228691
6.235297	3.091030	3.724007	8.264813	6.006582	6.296230
-0.935262	8.798877	3.725947	-3.760851	6.008204	-10.894598
2.859534	6.405745	3.725947	-2.324410	6.008203	-4.352930
-11.590498	5.427131	3.562580	-9.549707	0.869164	-11.754114
-14.623325	-5.672898	-7.224013	-9.457291	-5.682612	-11.754105
4.235436	-11.492632	-7.224229	6.697124	-5.682641	5.568768
-12.134616	6.780112	4.290450	-10.043945	5.390713	-11.754147
6.261757	0.825798	4.282391	6.290843	5.148925	5.570284
-3.289246	-9.608532	-6.095711	0.975603	-7.343118	-4.453650
3.429880	-12.632349	-6.095711	7.954493	-7.343167	6.754507
5.300158	4.476381	5.702105	5.836973	7.044080	7.027604
2.740081	4.491509	5.702105	4.483038	7.044175	0.177397
-6.484820	7.501095	5.702107	-2.204856	7.048553	-9.906462
-1.925902	1.863407	1.319304	-6.041965	-2.331213	-14.989359
-8.139949	-10.341492	-1.956047	-7.966866	-7.528766	-14.989403
-7.298085	5.245563	6.589038	-13.194354	5.462506	-14.989403
2.276460	0.777665	0.369376	0.597355	-3.089409	-4.641023
5.323860	-15.317099	-1.956047	7.175188	-7.528766	3.125866
3.616997	-4.641387	4.831109	6.413246	2.806605	6.473116
4.846704	-9.266452	-0.061833	7.644252	-9.455023	6.585323
-7.940707	6.797830	6.520551	-12.728121	7.479035	-4.063250
3.966001	-7.576420	4.156791	6.792575	-2.910235	6.514131
-9.599254	-3.455808	-0.000464	-6.614887	-7.137164	1.892109
11.638033	1.988835	3.789395	5.807831	5.301128	6.929759
9.204980	-14.504768	-8.616425	6.735431	-5.610242	6.923177
6.549966	1.988837	3.789395	-5.936718	5.301129	0.289143
2.822671	-14.054589	-8.616425	-5.726553	-5.609656	-1.329808
-4.327617	-9.364138	-8.616425	-11.063912	-5.556374	-8.134069
7.115878	0.625954	1.276337	8.763796	3.919606	8.186032
2.278633	-6.071863	-8.708800	8.417563	-8.501206	7.492381
-8.944096	-0.823497	-3.808959	-9.191248	-6.462679	-7.841221
-7.413910	4.742852	1.318268	-9.277387	4.329560	-7.846771
-1.889410	-5.182392	-7.897611	3.039123	-8.500688	3.612264
-8.749415	-5.576962	-3.857974	-12.711191	-11.550720	-10.270246
5.832234	-11.322326	-3.857990	5.095675	-11.550721	6.764574
-6.844789	9.225001	7.662653	-18.279735	7.084468	-10.178053
-6.169718	0.988426	2.106420	-17.957979	-1.822260	-10.094767
4.414394	5.237678	7.662653	-0.723145	7.084468	5.295949
-9.711248	-11.237237	-5.570274	-6.818264	-6.229932	-4.958609
-2.745631	-11.248795	-5.570274	-1.222242	-6.229932	2.579219
3.504753	-16.196110	-5.570274	6.981889	-6.229932	4.608808
-9.361450	4.522839	7.057379	-11.764341	7.757248	-4.958639
2.697504	0.707136	6.743546	2.159566	6.544937	4.560775
3.420031	-13.786227	-5.335427	6.197172	-6.658276	6.126564
-0.257787	-11.251301	-5.335420	4.511008	-6.658276	3.952881
3.900401	3.165461	4.964470	5.155672	7.496390	6.115547
-5.522680	6.501728	5.005509	-5.617988	7.501027	2.618517
0.683128	6.337289	5.005403	3.985462	7.501025	4.145569
5.239354	-13.078889	0.581121	6.585291	-7.138314	6.681303
-11.724796	-9.096549	0.581121	-11.560769	-7.138238	-8.784131
-9.927643	7.211710	7.331528	-16.804520	6.037740	-8.784159
-7.927144	2.454300	3.119546	-11.912202	-2.406681	-8.784142
6.566417	3.226967	7.331453	1.274006	6.011755	6.581371
5.307772	-14.039491	-6.015089	6.624639	-0.987955	6.449116
-14.805279	6.131024	6.051014	-9.191932	6.482189	-5.670839
3.021975	3.110598	6.047438	2.283708	6.472659	6.401798
-8.040998	-7.790944	-6.014994	-4.873210	-0.987677	-5.670705
2.289992	4.716528	6.050893	-1.782986	6.481287	3.157542
1.796172	-12.222341	-5.081790	8.030418	-10.713156	7.856266
-14.684032	-8.093845	-5.080679	-7.954048	-10.680983	0.279995
-15.775008	7.889545	6.092543	-12.237748	4.505052	0.279995
0.169872	7.490305	6.092499	2.519814	4.505049	3.487761
-10.658552	5.230279	4.448489	-11.561519	-0.915618	0.279995
7.476295	-9.044832	-4.920499	6.049848	-9.885548	5.599010
-2.259734	-5.616544	-4.920463	-12.026741	-9.885546	-11.378117
4.919764	5.114944	6.193730	0.075908	6.222850	4.869044
-4.615714	8.497929	6.193731	-17.386897	6.222853	-12.719091
-4.506015	7.072534	5.352581	-16.834932	0.714888	-12.676130
5.976706	-18.206391	-4.597697	8.188735	-11.827859	3.921236
-5.303044	-13.159698	-4.597697	3.072811	-11.827858	-4.043896
-11.301570	-13.159698	-4.597697	-3.034620	-11.827858	-10.977750
2.493305	0.035582	6.157775	4.131749	2.844289	3.181999
-9.290813	4.473638	6.158961	-7.090586	4.588430	-10.943243
0.356735	-11.740529	-3.166777	4.457453	-7.631042	6.114175
4.103558	-13.674189	-3.166777	6.555787	-7.631042	8.067183
-11.068533	-11.277102	-3.166777	-5.473203	-7.631042	-7.793323
4.236099	4.093802	6.082975	1.797547	5.521024	7.980872
-10.854192	6.581289	6.084184	-10.248773	5.521030	-7.792904
4.873080	1.990826	7.904200	3.738269	6.736612	6.588903
-12.074501	-8.813003	-2.773668	-10.100341	-8.523472	-10.662265
-10.261070	5.972220	7.917479	-12.166574	6.736706	-10.842048
3.046012	-12.080625	-2.773668	5.526858	-8.588038	6.597016
2.384377	-3.090767	3.566499	3.637707	4.768853	6.497384
-10.748872	-10.878419	-6.408406	-7.458024	-9.881172	-9.450816
-10.104693	6.022288	5.599700	-13.742633	5.259962	-9.748036
5.155577	1.565030	5.067761	0.498775	5.026508	5.596284
5.395360	-15.307005	-6.430423	6.832310	-9.881569	6.474996
-0.564831	-10.878789	-6.408412	5.472607	-9.881172	3.669739
5.063373	-13.580014	-6.236850	9.057125	-6.834641	7.381455
-11.099653	-8.319791	-6.234209	-9.256882	-6.639225	-10.144996
-11.762398	6.588131	6.775268	-13.821849	6.167422	-10.144996
0.476173	1.330592	6.651804	1.311892	5.328805	7.155094
3.922274	1.251980	6.638928	4.411951	5.291942	7.381332
5.080120	-10.292001	-4.068204	6.313050	-9.122295	8.444984
-12.656689	-7.953632	-4.068204	-10.667197	-9.001154	-7.240517
-13.400834	7.674555	5.090735	-13.293644	7.471971	-7.250183
-7.271245	4.331861	0.901352	-10.667275	1.806383	-7.171001
4.284711	5.857682	5.090735	3.680808	7.445900	8.210674
-2.668619	-13.352249	-4.786432	1.347541	-12.059532	4.101978
-5.098620	-13.346931	-4.786382	-5.262524	-12.059470	0.426279
3.646415	-17.556072	-4.799238	8.266635	-12.075564	6.464344
-4.956393	5.950932	7.346106	-10.343613	4.056995	0.444478
3.247005	1.720906	7.001534	3.254731	3.745036	6.400411
-6.556105	7.069110	6.684392	-10.698486	6.242639	-5.110231
-7.956727	-7.456272	-5.279966	-8.335863	-12.593444	-5.307919
-1.565858	1.649318	1.486191	-7.569569	-6.462974	-2.820651
6.968682	0.853398	6.232439	3.812507	6.202141	6.541630
6.524200	-12.911218	-5.279966	5.848903	-12.593470	6.539619
4.506098	-11.496884	-6.124992	7.592709	-11.220575	6.803247
-11.104812	-6.325793	-4.499967	-2.153551	-10.450096	-10.993854
-11.294091	8.594704	4.891389	-6.179442	5.681442	-10.994325
-6.833109	-6.325793	-4.499967	2.616028	-10.450096	-4.599874
5.976278	3.396750	4.797867	3.905865	5.442120	6.804437
5.415278	-14.787595	-1.558363	7.048476	-8.141617	7.286922
-14.481470	6.558406	6.650485	-5.967220	7.863964	-9.222951
-10.415487	-12.029259	-1.558363	-2.086111	-8.141617	-2.796762
-0.787165	-12.045876	-1.558363	3.935923	-8.141617	4.691898
3.788475	3.842721	6.650466	3.189566	7.863964	7.017864
-9.405757	-14.081485	-3.251592	-11.095865	-10.141759	-4.006682
6.896573	-18.347273	-3.252628	5.991106	-10.141923	9.439047
-3.870205	-14.081793	-3.251592	-5.779451	-10.141759	2.961001
-9.330080	3.990433	7.575247	-15.062812	5.106389	-4.005537
-3.789092	3.990088	7.575210	-9.621319	5.106386	2.995341
-4.184250	6.174137	8.738858	-13.860676	9.008241	-10.146387
10.867700	-1.157423	3.773421	5.319404	5.962399	5.948476
10.234895	0.624008	7.783084	2.911764	8.945170	5.944670
-9.591303	-9.647423	0.606026	-10.197340	-7.382545	-10.146208
4.832347	-12.555118	0.606026	6.161143	-7.382547	5.942295
-11.434472	7.518721	7.824620	-16.604376	7.115378	-11.856867
-12.813675	-5.076007	-2.237057	-10.097174	-10.571798	-11.856810
-8.721460	2.000835	2.571260	-10.134304	-1.134073	-11.856813
6.237397	3.648132	7.818615	0.604569	7.111048	4.435744
5.343046	-8.946936	-2.237189	7.119039	-10.838474	5.093939
1.879102	-10.990518	-4.418636	3.011772	-8.426715	-0.973162
-12.941650	-6.639929	-4.418618	-12.643000	-8.426715	-13.366416
-12.639978	7.425776	6.885652	-15.795257	6.365588	-13.366416
4.629858	-11.007138	-4.418636	6.194480	-8.426715	4.931462
4.931352	3.058521	6.885639	3.034995	6.364846	4.931466
-7.928758	-0.907297	2.659625	-9.523285	-5.641440	-11.249674
-9.924051	-0.588477	6.365820	-15.466946	-1.557046	-11.380486
-9.307187	6.178319	7.335565	-15.467746	4.698491	-11.356213
2.959923	-12.320210	-1.853988	7.422454	-8.422674	5.419918
-11.571359	-6.777420	-1.836024	-9.059297	-8.419885	-11.412074
-6.101094	2.098322	0.264250	-7.099580	-3.976393	-7.789894
6.347755	-7.381065	-5.103396	6.327752	-6.489724	7.002046
6.709340	4.660886	6.129422	5.585930	5.410155	7.010788
-9.400533	-3.766746	-5.103358	-7.099448	-6.489724	-8.004326
-9.058887	8.299057	6.129422	-7.841672	5.410156	-8.019478
-8.855704	-8.670733	-5.961489	-9.129768	-9.435695	-9.551252
4.373891	-12.336629	-5.966361	6.636442	-9.436042	6.473981
-7.804374	7.179121	5.031321	-10.344430	8.992845	-9.551252
5.428059	3.511476	5.030467	5.465136	8.992531	6.474156
2.764412	-12.303112	-5.966360	-2.824206	-9.436042	-4.966308
3.057236	-14.275654	-2.210613	4.483607	-7.915289	6.688683
-5.433314	-11.083180	-2.210613	-8.689892	-7.915289	-11.472221
-1.042954	5.544216	8.763071	-13.020411	6.386820	-11.468253
-5.475231	-3.635497	2.918784	-14.328050	5.358616	-11.473568
-3.917526	6.062747	8.763071	-14.123626	6.386820	-11.473567
4.112859	2.298728	6.711230	-5.492677	5.482490	3.439684
-4.425844	7.949692	6.713425	-13.596288	5.674858	-5.253796
6.005035	-13.630594	-5.813209	7.232167	-11.322906	7.522109
-8.791629	-4.100610	-5.808025	-7.219621	-11.230959	-5.655097
-4.440121	1.523456	6.234312	-13.596264	0.406260	-5.257381
-9.584686	-6.229821	-3.466077	-4.130815	-8.605876	-10.074777
-10.770357	4.734289	7.355117	-8.607339	6.901531	-10.075738
4.022823	-9.545592	-3.466077	9.317864	-8.605876	9.275965
-2.233016	4.731651	7.355117	1.974269	6.901531	2.637583
-1.023526	-6.243872	-3.466077	7.337680	-8.605876	2.665065
-8.668817	4.405823	2.701932	-15.699952	-7.118253	-7.017504
-13.707054	6.878011	7.279136	-17.704444	4.781053	-7.017504
-15.048511	-7.354077	-2.344160	-11.159320	-10.158350	-7.017504
3.590672	2.339998	2.690414	-5.693260	-7.124842	2.751537
7.675761	2.266844	2.688505	1.055096	-7.126002	5.561641
-14.203672	-10.161131	-0.344630	-11.591040	-10.340230	-9.540626
4.952792	-14.991439	-0.357164	5.700861	-10.340235	6.473715
-14.477013	7.143032	6.324441	-16.466614	6.718215	-9.540626
4.362858	2.463212	5.918979	0.823142	6.707146	6.353920
-13.029166	3.442980	3.863987	-16.056719	-0.790499	-9.540626
10.121160	-0.189903	-0.673316	6.804583	-6.491906	8.577761
5.879093	2.609369	7.565257	-0.036194	6.875464	7.093656
-7.075579	7.695483	5.871975	-12.327403	1.085229	-5.090207
-7.353749	8.703264	7.659326	-12.558533	7.184534	-5.090207
5.037246	-5.735202	-3.656859	6.804476	-8.585721	8.577726
1.042259	6.686041	6.681766	2.096505	8.677988	5.782033
-11.050748	8.519296	6.681766	-15.373785	8.677988	-6.095868
-8.836596	-8.520611	-2.000905	-10.764695	-4.775349	-5.774865
4.852217	-11.529070	-2.000905	7.595029	-4.775350	6.743690
4.816679	-6.701848	1.735605	3.488084	1.257804	6.721065
8.412009	1.751745	7.370939	2.123463	7.984372	8.338145
-8.293020	6.613512	7.371039	-14.808695	8.021897	-9.764560
-9.252695	-11.546640	-2.933864	-10.355053	-8.603851	-9.733230
7.566405	-16.262494	-2.933864	6.581729	-8.603851	8.659760
3.372339	3.997071	7.371039	-4.020360	8.021541	4.171571
-7.489378	6.404670	6.960482	-16.311795	7.160228	-7.607896
7.926747	3.729429	6.960153	1.202273	7.110307	7.638314
-10.676944	-8.731287	0.387351	-10.718303	-11.465761	-7.607895
-1.432919	-8.762592	0.387351	1.243841	-11.474430	2.923335
4.790618	-11.343544	0.387351	6.783709	-11.850807	7.644521
-8.288355	6.959477	9.261073	-16.972933	7.160227	-12.475870
-5.602761	-9.623007	-0.281405	-11.931930	-8.179449	-12.467891
7.545267	-14.794617	-0.281405	7.104175	-8.179449	3.359382
-0.146721	-12.148163	-0.281405	5.100093	-8.179449	-0.317732
4.069938	1.773564	9.237929	1.980483	7.067455	2.958706
-1.621876	-15.276058	-3.936433	5.355604	-9.679627	6.308694
-3.328569	-15.276058	-3.936433	2.296371	-9.679627	0.077562
3.142147	-20.047217	-3.936438	8.862189	-9.679627	7.484964
-8.887617	3.084903	7.268466	-10.935295	6.521300	-5.055227
-5.099424	3.084903	7.268466	-0.711596	6.521300	6.299050
-8.965903	6.175553	6.926521	-18.841435	7.734231	-8.283947
-13.660936	-9.172714	-1.690021	-14.190906	-7.117631	-8.280432
3.741601	-14.147870	-1.690118	3.695886	-7.230744	8.371764
2.769426	1.696099	6.863198	-7.118661	7.391633	3.728448
1.964715	-3.814545	3.432853	-2.645935	4.151769	6.170230
4.711397	1.269991	5.972668	2.252497	7.184132	8.735863
3.964507	-10.783031	-5.773103	6.286505	-8.320791	8.621234
-6.022500	2.507385	-0.090331	-7.712534	-0.936791	-9.203659
-11.277319	7.356966	6.462854	-13.297424	7.364844	-9.646145
-11.934124	-5.160988	-4.421957	-8.162646	-8.319133	-9.638299
-14.190956	-5.114295	-2.623903	-3.763360	-9.195879	-6.452509
-13.809702	7.842849	8.714290	-10.311484	4.964856	-6.452537
3.074867	-9.043185	-2.630885	7.133798	-9.196063	7.182493
-3.710533	-5.114295	-2.623903	5.982816	-9.195879	4.098569
-6.639768	-5.114295	-2.623903	2.344367	-9.195879	-0.543353
8.651005	-15.775818	-6.362740	6.788722	-10.814138	5.781544
-6.469191	-10.291541	-6.362740	-8.832297	-10.814138	-6.865578
-5.248481	8.646676	4.991525	-11.976185	5.081719	-6.846811
9.872206	3.159038	4.990584	3.648553	5.079024	5.781568
-0.062104	-10.408255	-6.362740	-4.231609	-10.814138	2.864775
4.850295	-13.309620	-4.769930	6.846555	-9.417385	6.459414
-6.489391	-8.898524	-4.755649	-8.166370	-8.889560	-6.843067
-1.128716	-8.898524	-4.755650	5.394913	-8.889560	4.067144
-4.277052	7.293447	5.605741	-11.465261	7.246263	-5.884995
7.061620	2.850045	5.605480	2.551003	7.231209	6.522388
-8.533314	1.903707	2.981419	-9.795833	-4.246057	-8.366462
-10.219381	8.016915	7.223510	-14.712532	5.688842	-8.494152
-14.933629	-3.602513	2.696324	-9.508119	-8.350880	-8.553344
2.399189	-8.801089	2.577237	6.184125	-8.643230	6.571821
7.542353	2.817524	7.223509	1.043852	5.688562	6.917510
-2.164666	6.143436	6.427628	0.564357	8.288701	6.037645
-9.376480	6.147150	6.427631	-13.825316	8.288763	-8.501136
-10.317981	-7.673567	-1.733189	-9.144759	-4.880811	-8.560171
-2.988609	-7.674753	-1.733190	4.794203	-4.881075	5.684721
3.279563	3.689869	6.412499	4.303190	8.183546	8.139027
-13.017768	7.746081	7.080750	-15.773018	6.931484	-6.867810
-7.648135	6.017339	1.765849	-10.968490	-4.393010	-6.793009
-11.241602	-2.628094	-4.423701	-10.967331	-10.187356	-6.851711
7.015477	2.845855	1.762442	5.548413	-4.401863	5.979678
3.404290	-5.453698	-4.435027	5.549483	-11.925839	5.515619
-14.764492	-9.749384	-5.783040	-12.244853	-7.896575	-7.258588
-9.678022	2.866217	3.435517	-12.716008	0.305080	-7.255806
1.958954	-9.841314	-5.783040	5.689944	-7.896575	6.557689
-12.279759	7.418330	5.570376	-13.616229	5.643482	-7.258200
-2.858281	-9.749384	-5.783040	0.597373	-7.896575	4.594422
2.482771	-8.896581	-5.604205	6.917880	-11.200902	7.816814
-2.822392	1.489594	-0.890700	-6.311695	-6.059370	-4.998449
6.388585	5.208251	5.536484	2.465595	6.895979	8.250451
-9.913321	-7.082510	-5.165424	-12.281923	-11.200902	-5.001814
-6.934786	6.879953	5.547440	-16.737323	6.897579	-5.001813
-6.331061	9.291522	6.739110	-9.137985	5.666331	-9.531108
2.979157	-12.009252	-3.814909	7.580748	-11.891472	6.201116
7.066363	2.835849	6.738265	5.528420	5.666306	6.202026
-1.193187	-9.003800	-3.814909	2.672489	-11.891472	4.226192
-10.431813	-9.003800	-3.814909	-6.686886	-11.891472	-9.128564
-13.954747	-7.656924	-1.636136	-11.313847	-9.269230	-8.590463
-7.833123	1.532610	2.215181	-11.454383	-3.642042	-8.590408
-8.335581	8.372014	4.163816	-13.997159	6.855192	-8.590436
2.728842	-9.365641	-1.636137	4.540789	-9.652641	7.440979
8.097985	2.425332	4.161760	1.539501	6.629151	7.706903
-9.891754	5.510500	6.398116	-12.319227	7.844021	-11.350352
-12.105853	-5.597158	-2.884539	-10.132885	-7.583342	-11.350207
3.415137	0.191671	5.274588	6.592711	7.550660	6.803905
3.717057	-5.883242	1.025230	7.940342	3.611196	6.892890
3.885002	-10.726997	-3.782885	8.080041	-9.989974	6.929895
-12.182795	6.835102	5.580051	-9.595649	6.365455	-11.007520
5.023212	-12.147526	-7.097215	6.047855	-5.795802	4.643149
-13.451921	-9.461346	-7.097214	-5.519568	-5.795762	-11.007520
6.279748	3.507528	5.575386	1.955587	6.347166	4.536066
-1.818037	-9.566269	-7.097214	4.653378	-5.795767	0.137448
-10.034096	-10.312129	-2.622523	-10.227124	-7.200592	-8.955678
5.371856	-16.863096	-2.622530	8.201419	-7.220636	6.128157
-7.356200	4.053324	8.186493	-17.004906	0.889907	-8.954123
-7.341214	6.392977	8.225617	-17.004907	6.349611	-8.954074
0.492077	-10.312690	-2.622523	4.810179	-7.200599	6.124324
-13.303860	-11.922182	-0.035191	-11.135203	-5.002794	1.563163
-13.110278	2.796543	6.759871	-16.064418	7.810888	1.563163
-17.438588	2.796543	6.759871	-16.283075	7.810888	-4.703817
-17.631718	-11.922182	-0.035191	-11.346029	-5.002794	-4.703817
-3.857466	-11.922182	-0.035191	1.967680	-5.002794	8.257376
-10.364555	7.386743	7.107949	-11.898366	6.390570	-5.055832
3.116936	-7.416254	-0.563474	-1.249303	-7.203524	5.317177
-9.659990	4.798971	5.724576	-9.937123	0.121163	-5.047738
-13.670368	-4.634929	-0.542169	-7.234620	-7.178078	-5.067372
3.118025	-7.418737	-0.563476	4.883701	-7.203526	6.919108
-12.763430	-8.443598	-2.912062	-12.747469	-8.693625	-12.220568
-14.002936	-2.629810	3.532325	-13.019159	5.018861	-12.226072
-16.107231	7.750272	7.325158	-17.122472	7.957824	-12.251362
2.009087	6.797374	7.325158	1.310742	7.955574	4.822682
5.451341	-14.696084	-2.912672	5.766177	-9.132648	6.138995
-12.464588	7.506890	5.956562	-8.509577	7.619114	-8.113091
5.627920	5.358604	5.956562	1.610029	7.619069	6.876697
5.413631	-12.485039	-3.535585	5.997777	-6.971700	6.874002
-12.717609	-10.314414	-3.535585	-4.383856	-6.971700	-7.990202
0.446974	-10.481387	-3.535585	2.196160	-6.971700	3.696412
1.275373	-1.511942	1.164695	6.080398	-7.960450	7.378880
-0.058884	-6.549717	-1.430148	4.263083	-8.325767	3.293739
3.926466	-12.602393	-1.772058	8.188494	-8.342492	8.149035
-9.635935	6.159776	7.262284	-10.907460	4.159997	-5.090377
-10.888965	-6.476379	-1.414296	-6.163863	-8.324900	-4.792035
-10.564549	-6.003874	-1.498085	-8.830257	1.704368	-10.731857
-10.406595	7.048270	6.363112	-10.072776	8.677446	-10.731857
6.902731	2.965694	6.199542	6.968905	8.677440	6.047447
5.809057	-9.990970	-2.495549	8.152905	1.704365	6.047433
-11.464078	-9.717756	-5.227682	-8.843740	-3.090314	-10.731857
-9.654353	6.615928	8.166412	-13.825161	6.882615	-10.002236
-8.154065	-10.503988	-2.364637	-9.537773	-6.789299	-9.918798
5.486974	2.828438	8.166094	3.465226	6.880032	6.635881
6.994368	-14.291125	-2.364637	7.752605	-6.789477	6.868206
-7.790117	-2.941027	1.934529	-9.634679	3.991563	-9.892566
5.849089	-14.525259	-8.510575	6.279128	-6.838722	9.434305
-3.266050	6.871367	3.928191	-8.012362	9.519901	2.375806
5.598030	3.622698	3.928188	-3.857971	9.519887	9.155065
-0.863262	-11.278271	-8.510575	3.986962	-6.838722	4.935212
-7.432756	-11.278271	-8.510575	-4.315863	-6.838722	1.591486
