4	3	-7.681586	7.426727	7.550087	-19.642679	8.772071	-8.783620	5.678497	-15.926661	-4.499364	5.321611	-6.685400	7.772351	-11.915799	-10.664720	-4.499358	-13.163548	-6.674897	-8.783588
19	3	-13.599732	-11.394815	-1.840825	-14.388029	-10.154592	-12.408731	5.254041	-17.284658	-1.840825	3.981211	-10.158028	6.108549	-13.593612	7.106091	7.733326	-20.669357	4.029865	-12.408731
23	3	-13.052496	-9.704502	-4.704425	-16.204484	-10.370548	-9.199008	4.457715	-15.221826	-4.704431	2.083790	-10.371069	5.692260	-13.882214	7.204629	6.677844	-21.566221	6.570174	-9.199008
27	3	-11.273560	-10.385626	-3.624898	-9.574201	-8.215890	-10.125206	5.724609	-16.428284	-3.624902	6.949823	-8.215924	6.468660	-9.314281	4.699312	5.323133	-13.015940	3.387797	-10.179362
32	3	-11.868777	8.387471	6.732159	-9.650973	6.980169	-8.347163	5.356479	1.932072	6.593013	4.525772	6.958095	5.347176	4.013683	-11.611923	-0.263296	6.410351	-6.806146	5.353984
34	3	5.787403	-13.881438	-4.475378	6.930863	-8.890294	6.698319	-9.357609	-8.293107	-4.475378	-7.705838	-8.890292	-11.695798	-10.074769	6.221130	7.983933	-14.052444	6.478591	-11.695899
36	3	-5.199361	-10.436649	-2.154875	-10.071110	-7.662341	-9.029665	5.496535	-16.389470	-2.154875	5.995458	-7.686484	7.710343	-1.690152	6.611214	7.150697	-14.079441	6.393023	-9.050577
38	3	8.478086	-15.501845	-5.151049	7.482433	-5.632706	6.725647	-7.996210	6.969802	5.994002	-8.397743	6.303072	-7.137608	-7.628742	-9.061493	-5.112170	-6.565231	-5.632706	-7.116239
39	3	-9.488635	6.397913	8.656389	-19.760678	5.589803	-12.726917	-7.854730	-6.207495	1.218293	-13.696851	-8.678048	-12.726914	4.170577	-8.580961	1.134712	5.265881	-8.780257	5.668957
41	3	-13.283894	-5.042820	-3.292138	-8.115162	-11.291434	-9.800205	4.453280	-7.132521	-3.292165	5.799079	-11.291540	6.595877	-14.833422	7.063019	7.338187	-14.610461	6.944733	-9.801919
42	3	-12.736718	7.144879	8.645154	-13.314761	7.096505	-8.618577	3.457213	4.597632	8.645154	3.837975	7.096338	5.309121	3.515224	-5.488967	2.768317	7.462053	-4.655052	5.321627
46	3	-8.622998	-12.180011	-2.314212	-10.799557	-9.661546	-10.456115	-7.843947	4.489832	7.400045	-14.611228	6.431085	-10.456124	5.535160	-18.171370	-2.314212	2.873398	-9.661546	6.755099
49	3	6.358486	-15.178589	-3.169689	6.780677	-9.465903	6.803521	5.242116	-15.175418	-3.169689	1.004491	-9.465903	0.063136	-0.303287	4.238797	7.670372	-12.158193	6.539057	-8.905083
52	3	-13.456966	-9.054814	-9.119049	-12.362119	-8.805067	-9.777793	5.543329	-15.209847	-9.119049	6.869919	-8.805067	6.711100	-10.072037	2.540991	1.646823	-12.614014	4.624701	-9.777793
54	3	-6.627354	7.426443	6.400630	-17.978314	6.402737	-11.041512	5.568915	1.505666	6.350086	0.219581	6.109006	3.596223	4.333902	-12.568974	-4.880909	5.457993	-10.606201	4.039513
60	3	-7.403172	-9.386602	-4.416128	-10.271192	-9.236418	-9.391202	6.787214	-15.387226	-4.416129	4.237373	-9.236418	7.954946	-8.666253	6.021714	6.299212	-11.848540	5.893875	-9.391202
61	3	-13.832888	6.590393	7.068899	-16.670035	7.221612	-7.340156	-11.314984	-7.628536	-5.200313	-11.126596	-9.047741	-7.340156	4.575171	-13.224746	-5.200313	7.589754	-9.047743	8.455867
69	3	-13.737391	-8.040271	-4.326089	-9.511241	-10.349287	-13.001881	-14.449880	6.786684	7.500396	-14.892838	7.283355	-13.001992	5.547765	-11.013882	-4.326089	7.840481	-10.349287	3.147744
70	3	-11.946946	-7.687992	2.895299	-10.038675	-12.193219	-9.616898	4.623296	-11.006020	2.895299	4.919495	-12.193219	8.202671	-10.938275	2.500172	8.120340	-10.592695	4.458177	-9.616898
71	3	-10.384960	-12.307306	-4.650933	-11.729828	-8.678825	-10.822979	-7.741084	4.989003	6.942210	-15.732593	7.596696	-10.844557	3.425393	0.878615	6.531965	0.972245	6.954849	4.739524
73	3	-8.215573	6.547227	6.740104	-13.259042	7.335088	-9.757590	4.416738	-11.138706	-4.457406	6.997269	-11.417152	5.435494	-9.048375	-8.048317	-4.457397	-6.713568	-11.417150	-9.757155
74	3	-6.579922	-11.326319	-5.067990	-13.200285	-10.792686	-12.276090	-0.015047	-11.332445	-5.067990	4.249558	-10.792686	3.901058	3.926352	-15.139495	-5.067990	4.863941	-10.792686	5.732572
75	3	-15.813510	5.373931	7.018234	-13.808496	7.693696	-9.514613	-16.072600	-9.609925	-4.876711	-8.423312	-2.449854	-9.514613	2.572283	-14.481412	-4.876711	6.473825	-2.449854	8.384707
76	3	-7.947122	6.882385	7.866980	-15.743545	6.664577	-8.005762	-9.313355	-8.294117	0.294357	-11.920249	-7.361349	-8.005758	6.402427	-13.686619	0.294357	2.457381	-7.361355	5.258748
80	3	-11.234747	-12.960758	-4.212472	-7.848114	-8.927955	-10.772450	-14.068895	4.071328	6.830582	-10.744278	6.775370	-10.846340	6.230665	-16.616693	-4.212472	7.936267	-8.927955	3.677363
82	3	-1.435030	-8.763351	-3.889182	2.208411	-14.811078	3.598034	4.743717	-13.833509	-3.889182	7.034230	-14.955571	7.668862	-10.616578	-8.758207	-3.889182	-10.419014	-14.810573	-4.947448
85	3	7.382293	7.958482	6.962216	0.976355	7.975291	6.908720	-7.738047	8.802671	6.962216	-14.663995	7.978689	-10.755623	4.531399	-2.314448	-2.617551	6.314914	-2.819165	6.878526
90	3	-12.634738	8.971445	6.680996	-13.948206	6.716753	-11.638426	-8.387823	-2.685831	-0.564664	-8.357358	-7.492240	-11.638056	4.571452	-8.736585	-2.048079	4.487811	-10.042096	6.437464
91	3	-12.759810	-11.463172	-5.815564	-8.862896	-10.925499	-10.226370	3.785060	-16.865051	-5.815564	8.539140	-10.925499	5.432466	-8.720880	5.682864	6.214691	-11.161379	6.617962	-10.180048
92	3	-8.976844	-12.522361	-7.572565	-11.401648	-12.938631	-9.198883	4.379583	-18.832351	-7.574283	5.434286	-12.993184	6.817499	-6.613632	3.237610	4.420324	-13.386021	4.992940	-9.198276
94	3	-8.802351	-11.157065	-6.332598	-11.867995	-13.212299	-9.710525	6.030012	-17.571635	-6.332598	4.159768	-13.212299	6.246393	-9.903709	3.972700	6.129392	-16.670200	4.046314	-9.714264
96	3	-11.091545	5.783962	7.522634	-16.322046	6.657740	-6.748966	8.048279	-16.746629	-2.983162	6.731461	-10.426278	7.242099	-8.884358	-10.383152	-2.983162	-10.418897	-10.426278	-6.714627
99	3	-12.633164	-15.501519	-4.542248	-12.875153	-12.221048	-9.928272	5.460991	-19.832414	-4.544373	4.599480	-12.222255	7.692224	-11.455210	2.315106	6.327670	-17.136795	4.844779	-9.928276
101	3	-13.865369	-9.074854	-6.891455	-13.583527	-8.311298	-6.564637	-12.739800	7.477078	5.038353	-18.868607	7.035010	-6.564637	3.433151	-12.900505	-6.891455	3.440256	-8.311298	7.393743
106	3	-14.711581	-11.688490	-3.857436	-13.511158	-10.626123	-8.634987	1.919000	-15.384176	-3.867915	2.362097	-10.626124	3.760605	-13.729903	6.641480	8.025442	-19.151109	5.228153	-8.634987
107	3	-13.466556	5.582538	5.927987	-18.723310	6.367891	-7.005698	-12.797120	-12.488507	-6.584898	-14.353211	-8.462282	-7.005698	4.248940	-15.217832	-6.584908	2.265456	-8.462458	6.218686
109	3	-8.242994	5.252584	4.286226	-16.998943	7.538497	-7.943703	-12.785255	-10.473376	-5.418037	-13.079595	-8.537670	-7.937493	5.129019	-16.718272	-5.418037	3.857563	-8.537670	4.547186
116	3	-6.343647	7.139552	7.944266	-18.618449	5.261068	-13.648654	-6.915883	-9.993567	-2.396363	-12.058067	-9.812744	-13.649771	4.118925	-15.952997	-2.400166	5.505437	-9.814094	4.572908
117	3	-11.718637	-11.489100	-4.481675	-9.568821	-8.617653	-9.410728	6.963416	-15.784605	-4.481675	6.318733	-8.617653	6.213702	-11.834890	4.995848	5.622879	-13.481747	8.778172	-9.410728
118	3	-9.368418	6.933129	7.126482	-16.561229	6.343816	-9.753867	0.778465	-9.422884	-3.286295	0.529878	-7.894267	6.346488	-12.779371	-9.320909	-3.286291	-11.430386	-7.839140	-9.753867
120	3	-11.598656	-11.921326	-2.322808	-5.466889	-6.394279	-10.638007	4.130539	-16.078849	-2.322808	8.635053	-6.394279	5.707559	-10.474955	4.906366	7.354227	-9.905617	6.093923	-11.347787
