2	2	-11.716771	8.762478	8.616252	-17.627690	6.330215	-9.998983	-9.266175	-3.350752	0.740817	-12.865392	-8.578178	-9.998983
6	2	-15.298811	6.477140	7.923349	-18.827146	6.175298	-12.009852	-14.091027	-8.217100	-0.725670	-14.336892	-10.443509	-12.002658
7	2	-15.132784	9.084005	6.754108	-25.327316	5.419508	-12.160081	-14.624698	-6.536524	-5.594803	-19.027666	-7.966170	-12.160081
9	2	-13.495901	6.163946	6.601770	-20.071142	6.840958	-8.927126	-15.110108	-10.676932	-4.674658	-19.859385	-9.106889	-8.927124
14	2	-9.087490	7.799964	7.707247	-16.548901	5.454648	-10.835335	-10.152533	-7.325029	-4.402562	-12.398243	-11.182835	-10.861379
15	2	-13.149520	-8.394707	-4.332195	-12.181509	-6.069109	-17.748012	-11.543416	7.609875	7.100057	-15.599042	4.304555	-17.743193
17	2	-14.252553	-9.935925	-5.038296	-15.808210	-5.595202	-2.714774	-9.479740	6.529408	4.951369	-21.094987	6.476204	-2.714774
20	2	-17.594716	7.198550	6.106755	-17.882782	7.554752	-8.637346	-16.474984	-5.340072	-5.899674	-15.608048	-8.714736	-8.637346
21	2	-7.881702	6.199921	6.810298	-16.542587	7.973981	-10.236584	-8.608805	-8.354580	-4.739562	-13.083639	-4.287065	-10.221017
22	2	-17.951929	-6.312148	-6.470674	-15.965560	-6.932706	-11.801306	-18.530105	8.756682	4.520519	-17.907224	6.353623	-11.801656
24	2	-11.313757	5.303271	9.463637	-18.350213	6.319828	-11.736110	-11.273071	-9.760008	-2.123704	-13.092202	-8.008521	-11.735547
28	2	-10.369023	-12.377959	-2.897615	-17.956275	-12.678203	-8.028791	-8.018537	5.727436	5.869484	-22.135421	5.215804	-8.028791
30	2	-11.513382	7.354606	7.416407	-18.765867	5.748248	-7.107570	-11.189457	-4.938084	0.474874	-12.505183	-2.181691	-7.107570
31	2	-6.550692	-4.955582	-4.030232	-15.610382	-10.996698	-12.604076	-7.506310	2.301358	6.056218	-21.674773	6.540138	-12.604577
33	2	-11.456777	-5.231952	0.701910	-11.409155	-9.828143	-14.457587	-10.340253	5.257702	7.971446	-17.265291	7.058098	-14.508593
37	2	-10.268477	-5.715088	-4.219624	-17.221224	-6.678969	-9.061768	-11.456279	7.835164	6.839730	-23.388572	6.907121	-9.063499
41	2	-9.225131	-8.237334	-3.451801	-18.026926	-10.269780	-10.061552	-5.642535	7.203936	4.363951	-18.939128	6.342417	-10.061547
44	2	-10.310798	5.749518	4.774260	-10.058659	6.407283	-11.678944	-12.453526	-10.181421	-6.517892	-8.958083	-6.635977	-11.678944
46	2	-14.083329	-11.633582	-1.634164	-18.979014	-9.007075	-12.156716	-10.074596	6.239049	5.996591	-24.212983	6.540874	-12.156838
47	2	-8.384962	8.330090	6.153634	-14.930626	7.346207	-10.090260	-12.404430	-6.638838	-2.072221	-13.250173	-9.962900	-10.090261
52	2	-14.361397	-8.381054	-1.993966	-12.193111	-5.560081	-7.549956	-13.121617	3.562884	7.849191	-18.600177	6.685145	-7.549956
54	2	-17.408271	-11.047240	-4.976594	-15.320751	-13.735032	-14.336536	-13.978663	5.438666	5.753079	-21.624293	4.826909	-14.334391
57	2	-15.737741	-13.618714	-3.639617	-15.681750	-11.997579	-8.649884	-16.747098	2.226335	6.547655	-17.512506	4.658060	-8.650110
58	2	-10.613304	-7.846657	-5.519114	-13.192602	-10.011413	-9.365494	-9.976603	5.848950	6.101524	-18.576104	6.478633	-9.365494
60	2	-14.201586	6.275053	6.849212	-21.863227	7.387891	-8.151706	-14.998687	-7.100328	-3.090960	-17.133237	-5.841811	-8.151706
61	2	-15.592312	-10.270880	-5.266358	-11.161747	-9.748824	-8.610104	-14.998384	6.196601	6.642598	-15.716949	7.672158	-8.610104
62	2	-10.769432	-10.691711	-2.559854	-14.053195	-8.240940	-8.558931	-13.726265	6.610271	8.558755	-20.107705	6.333636	-8.558931
63	2	-13.400976	7.782915	8.418093	-23.116708	5.746898	-14.180137	-14.921137	-10.119578	-3.297039	-16.520343	-11.247323	-14.180137
64	2	-13.366618	3.664896	2.593158	-16.846104	-3.993387	-11.241926	-13.797828	6.410353	7.018958	-18.664952	5.765594	-11.241926
66	2	-8.426456	-9.644991	-4.931900	-16.466169	-5.010876	-12.146695	-8.122126	5.651925	5.785518	-21.299324	7.230407	-12.139359
67	2	-12.815806	-9.486225	-6.989900	-11.142237	-8.541933	-16.991414	-12.811308	9.009535	5.581106	-16.639460	6.375864	-16.991414
69	2	-11.135690	6.662499	8.821825	-18.344042	5.550784	-10.257389	-11.744010	-10.049042	-2.692171	-14.913405	-12.769475	-10.265383
70	2	-10.852289	6.994402	7.271977	-19.517199	5.063227	-8.858450	-7.458503	-2.219573	-3.452366	-14.070502	-7.630299	-8.858450
71	2	-7.961642	-9.279823	-4.070473	-15.279547	-8.605985	-10.280410	-8.292446	7.722350	8.214483	-21.672476	8.419245	-10.280410
72	2	-13.287797	7.205195	6.933691	-18.025297	7.036175	-8.186971	-14.122660	-7.122782	-3.835451	-13.165946	-7.311714	-8.185833
74	2	-15.521353	-10.190674	-5.792109	-14.645165	-10.675245	-13.576819	-16.017641	6.651730	6.212447	-19.018724	6.354951	-13.578506
75	2	-13.368811	3.864464	8.797979	-21.469690	6.638797	-15.131046	-15.060192	-12.481741	-2.714132	-16.051755	-7.231257	-15.131046
78	2	-4.409188	-11.196018	-7.029783	-16.839421	-12.018235	-8.746687	8.826839	-17.764387	-7.029783	0.682483	-12.018235	6.521829
80	2	3.810151	-9.934699	-8.287097	1.999439	-6.959395	7.619233	-3.619294	3.345070	-0.529458	-14.699083	0.774639	-2.737470
81	2	-15.132694	-10.597513	-3.877848	-13.756139	-13.611756	-12.037882	-15.677675	6.548127	5.415753	-17.774229	4.514256	-12.040049
82	2	-17.578461	-10.163752	-6.260479	-11.521320	-5.041314	-9.184950	-11.399479	3.901091	1.951074	-11.559023	5.432626	-9.184950
83	2	-12.432572	-9.281338	-3.362146	-18.912281	-14.150638	-10.178983	-10.986026	7.076330	6.803456	-23.351708	4.930399	-10.178983
86	2	-12.161563	-6.679297	-5.803397	-20.153348	-8.782194	-5.743654	-11.415369	5.876373	6.420850	-26.150404	6.009236	-5.734871
88	2	-9.500969	-12.133510	-4.120879	-16.698830	-11.075412	-6.437608	-3.812736	2.984365	3.583460	-16.136288	5.604383	-6.437607
89	2	-12.744907	-9.371225	-4.027591	-15.512788	-10.512266	-7.244118	-10.458925	7.210946	6.767702	-20.208683	6.897873	-7.244118
93	2	-4.483824	1.084000	2.385856	-15.169391	-5.125225	-12.153349	-8.776059	8.728571	8.136969	-20.510808	6.222909	-12.153408
