2	4	-9.786186	7.239984	5.361820	-13.541072	6.040944	-5.373299	-7.409880	-7.805584	-1.799481	-1.125778	-8.316606	5.084338	-13.324526	-7.804104	-1.799481	-7.336829	-8.316606	-4.343616	3.388423	-9.291518	-1.799481	5.309940	-8.316606	11.609829
10	4	3.380701	-10.531730	-4.126547	8.685888	-10.624479	8.372705	-11.228026	-8.725589	-4.126547	-7.079402	-10.529090	-8.380513	-8.143946	6.575532	5.649916	-9.326526	5.405570	-9.136535	7.215410	1.787895	5.641765	6.451418	4.846007	8.366368
15	4	-12.853383	7.221229	5.913090	-17.882984	4.832540	-5.401995	3.358730	-7.602637	-2.424894	-2.425469	-7.795846	10.435850	6.395300	-11.111720	-2.424894	3.893210	-7.796756	12.396837	-11.615907	-5.166457	-2.424894	-13.958850	-7.770158	-5.401993
16	4	-9.766451	-10.574133	-3.158435	-13.154421	-8.598599	-4.564801	4.163474	-16.253626	-3.158435	5.312312	-8.642543	10.789741	-8.435072	4.801031	4.350780	-13.614678	1.107848	-4.564801	-9.948466	6.618030	5.784841	-14.708292	7.072842	-4.564801
17	4	4.757685	3.638604	6.503534	2.017644	6.507243	10.787952	4.920172	-13.559545	-2.418424	6.059770	-8.419962	10.802024	-3.522224	8.208715	6.503548	-10.531098	6.517528	-0.829671	-3.392667	-8.948842	-2.418424	-6.503051	-8.419717	-0.804964
21	4	5.419811	-11.889775	-6.337029	5.741386	-13.704378	11.329839	-1.752392	-9.606285	-6.337029	-3.146944	-13.704378	-6.705067	7.382429	5.274416	5.608205	-1.051430	4.853512	0.320235	8.168612	5.274416	5.608205	3.879576	4.853512	11.329831
22	4	-7.987317	4.390385	2.302627	-11.289801	0.566287	-1.067265	-13.873933	-11.017890	-5.423428	-11.289431	-11.465104	-1.067265	-14.217233	7.269413	7.177194	-16.844681	6.899554	-1.067265	3.602520	-16.598697	-5.423437	3.299742	-11.465104	11.549339
27	4	2.789043	-10.236749	-5.309547	6.063468	-13.406093	11.285565	-9.256462	8.124714	7.011301	-11.822722	4.822829	-0.815994	-11.322642	-2.463325	-4.641852	-9.956539	-10.430649	-1.020894	4.754118	2.754985	6.914932	4.203591	4.806511	11.341210
29	4	6.681288	-7.017459	-5.268265	7.974753	-12.195190	10.987476	-6.291098	1.552223	1.265360	-8.656180	-5.709152	-7.786123	-11.086229	7.050803	6.435769	-13.284841	3.688562	-7.787176	4.983459	1.387209	6.432535	3.336561	3.619673	10.987437
37	4	4.234355	-12.007002	-3.054465	6.598574	-6.052558	9.657439	-12.456380	-6.960925	-2.916388	-9.277981	-6.050944	-5.842169	-12.021852	5.328793	7.211837	-12.601780	6.935319	-5.842169	4.110782	1.114444	6.050019	4.338566	5.451583	9.561370
39	4	-12.019893	6.817528	5.290509	-9.564228	6.299246	-7.203518	-5.736038	-10.826175	-6.687863	5.126769	-11.389759	4.360292	-14.954246	-10.826108	-6.687863	-0.884517	-11.389759	-6.551650	3.438585	3.033999	5.290478	1.874556	6.298413	10.067125
40	4	-11.553604	-4.929175	-4.734204	-12.108160	-0.407018	-7.196541	4.890632	-10.759360	-5.348952	6.881930	-0.407822	10.141889	-10.076948	6.106094	5.781475	-16.368380	7.762303	-7.196539	-3.361812	-4.941399	-4.738432	0.051300	-0.407037	3.221081
56	4	-5.411199	8.015044	6.618849	-11.020201	6.721815	-2.411694	6.729084	4.432404	6.618849	3.961839	6.721815	12.917680	6.266191	-10.772126	-1.833014	8.735344	-7.292610	12.917695	-0.308179	-7.284854	-1.833014	6.344799	-7.292610	7.088070
62	4	-12.989939	5.168196	7.222800	-13.468779	4.172962	-4.290121	-12.972136	-7.512666	-4.500239	-10.632569	-14.357109	-4.290107	5.093131	-12.272922	-4.502577	7.244934	-14.357109	11.732129	-9.418708	2.306817	1.591868	-10.721882	-7.199288	-4.290091
66	4	5.933012	-15.209046	-1.486995	6.449655	-10.948822	10.356720	-9.662610	-9.833470	-1.486978	-7.164615	-10.948822	-3.678461	6.478275	1.287792	6.050805	3.915647	5.923689	10.353129	-9.032832	6.742146	6.406191	-10.017901	5.962011	-3.683147
68	4	-11.523013	-10.457046	-1.613986	-7.162580	-13.170283	-8.161668	5.989419	-15.497563	-1.613986	7.641539	-13.170283	8.472905	-0.915812	-10.457060	-1.613986	2.946370	-13.170283	2.781010	-12.100573	5.851570	6.777622	-11.008108	3.513402	-8.163327
75	4	-9.013737	-11.864970	-5.021429	-4.000590	-11.776337	3.730883	-9.584543	6.301773	6.683948	-7.400620	7.387132	3.482752	-14.653248	6.301773	6.683948	-10.968863	7.387132	0.064162	-14.167697	-11.864969	-5.021429	-8.682753	-11.776337	0.064594
76	4	-6.371424	2.167436	3.982885	-10.501562	5.514745	-1.815097	-5.634832	-11.364642	-8.377056	-4.702422	-11.051555	3.418648	4.619709	-17.026506	-8.377056	6.687096	-11.051555	11.390865	-9.246277	-11.364641	-8.377056	-10.412926	-11.051555	-1.815097
79	4	4.435900	-15.042814	-3.782385	7.246271	-6.010138	10.616521	-9.841817	-9.108618	-3.782385	-8.844148	-6.010138	-6.676748	5.596320	1.934228	6.718575	3.061126	6.587646	10.632786	-8.619822	7.868479	6.734666	-13.028669	6.692567	-6.631451
80	4	-9.126364	6.656231	6.987163	-3.430574	4.700855	3.834271	-2.492390	-11.167701	-1.229601	8.371523	-8.333265	10.252634	-3.331933	6.656170	6.987163	1.641917	4.700855	9.963335	3.611816	-16.075843	-1.229601	8.432338	-8.333265	12.396470
81	4	-11.747371	5.475977	7.903898	-11.334427	8.412986	-6.269883	3.954082	-18.642260	-3.722791	5.377129	-8.775194	11.385254	-2.323449	-12.538257	-3.722791	2.946899	-8.775194	6.041587	-11.435238	-12.538239	-3.722791	-5.704885	-8.775194	-6.260346
83	4	2.869933	-15.888601	-2.833596	8.125120	-7.370110	10.963437	-11.581729	-10.430400	-2.833586	-4.705555	-7.370110	-7.878310	-10.417996	6.976632	7.168213	-11.834157	5.649531	-7.878312	4.208961	1.437005	6.655450	3.769253	5.648985	11.098877
86	4	-11.670077	8.746512	7.195989	-12.179032	6.920468	-8.211521	5.823720	5.863303	7.195989	3.496288	6.920468	8.492133	5.351978	-11.998502	1.978127	7.970846	-5.587464	8.498414	-12.132635	-9.427502	1.978127	-7.708227	-5.587326	-8.210586
91	4	-8.958124	7.340185	7.133108	-8.601540	2.744511	-0.073967	-3.846996	-7.418632	-4.198613	-3.951758	-7.659208	2.300520	7.502930	-11.778228	-4.198613	4.047731	-7.659208	11.482818	-6.788059	-7.402332	-4.198613	-4.762238	-7.659208	0.430842
92	4	-9.580003	-9.986298	-5.352789	-11.175038	-6.281705	-4.946068	-9.042125	6.912749	6.156713	-14.924401	8.463896	-4.946068	4.024314	-14.300908	-5.352789	4.587631	-6.281711	11.665533	-1.419897	-10.004146	-5.352789	1.965581	-6.281705	1.307720
93	4	-9.666422	-10.023048	-8.307859	-12.675505	-10.250243	-3.481727	2.951076	-14.336981	-8.307944	5.267951	-10.250243	10.688774	-7.904407	8.106600	4.697917	-13.800449	6.022224	-3.436496	5.077837	2.940567	4.666099	4.249667	5.972879	11.098316
96	4	-10.393896	-8.437551	-3.973216	-11.158269	-8.200093	-6.474142	3.341430	-11.970899	-3.973216	8.276681	-8.200093	11.357982	-10.029160	9.073822	6.510572	-15.988715	6.902189	-6.542266	3.706608	5.204331	6.510572	3.497810	6.902189	11.353391
97	4	-12.405985	1.630276	5.685418	-12.444947	5.941357	-7.509012	4.947344	-20.832882	-1.927155	6.686901	-5.874368	9.574904	-9.700116	-15.261532	-1.927155	-6.973721	-5.874368	-5.850458	-4.104517	-15.261542	-1.927155	0.608480	-5.874368	-1.287898
106	4	2.368493	-10.351462	-4.584230	6.818591	-7.884652	8.408359	-11.718530	6.667972	6.905724	-11.468213	9.254480	-6.427416	-11.843266	-9.897991	-4.584230	-9.191665	-7.884652	-6.427416	2.609670	5.786093	6.905724	4.806278	9.254480	8.746743
109	4	5.812760	-16.820217	-0.217377	8.802720	-8.432861	14.796687	-5.956878	-12.855241	-0.217377	-3.661021	-8.432861	0.856849	-2.590294	4.834927	6.723460	-8.255826	5.265320	5.257039	-2.857135	-12.912524	-0.217377	-2.075935	-8.432861	6.412312
113	4	3.548158	-9.961116	1.553398	7.584162	-5.201541	10.697645	1.940960	4.037076	6.477276	-5.960534	7.761922	3.867510	-8.196172	7.409407	6.562807	-13.284706	7.770705	-7.141520	7.155988	3.203483	6.407840	1.753962	7.753510	10.248450
116	4	-8.222565	7.139992	8.920688	-19.507653	6.212104	-6.907167	-7.199539	-7.331470	-1.884252	-13.307487	-9.395204	-6.907101	6.088441	-11.405097	-1.884753	4.614426	-9.395204	9.507099	2.509094	-10.432775	-1.884748	-2.999387	-9.395204	3.229697
117	4	3.535687	2.659146	6.628422	3.153630	7.904893	13.348737	-3.052368	-7.137085	2.421468	-3.133432	-9.296310	8.476018	-2.385734	7.031657	6.629256	-6.159033	7.904893	7.938504	2.891255	-11.363163	2.421468	5.479456	-9.296313	13.450092
118	4	2.939727	-13.236617	-4.075375	7.856517	-11.190770	10.578433	-9.419535	-9.117830	-3.926502	-7.540511	-11.154206	-4.031591	0.361148	3.317205	4.616632	0.958614	5.600615	8.224117	-9.450505	3.449562	4.621791	-8.516482	5.602481	-4.032486
119	4	4.744723	0.180035	6.637423	2.966720	4.365951	11.233089	4.570887	-17.029131	-3.080132	7.758024	-11.583503	11.234275	-2.089423	-10.466775	-3.080132	1.550824	-11.574038	8.115643	-14.623451	6.822974	6.637909	-4.272828	4.372361	-4.013434
120	4	3.674113	-15.814248	-2.827499	9.036448	-6.199077	11.873095	-11.230888	6.214619	6.534341	-11.094200	5.807176	-1.409399	-8.481883	-9.549463	-2.827479	-4.994188	-6.197671	-1.409316	2.128502	0.396265	5.378196	2.455752	5.483554	10.866831
121	4	7.649079	2.541177	4.393609	6.481421	5.801612	9.640761	-1.333816	-7.180216	-6.222827	3.679919	-8.779107	5.578990	-6.706156	8.191327	4.393610	-7.930047	5.966113	-5.839767	-12.304141	-6.712939	-6.222825	-7.244782	-8.589955	-5.839779
124	4	-0.248203	-14.380435	-4.339825	2.053894	-5.763400	7.706524	-13.364964	-14.380338	-4.339825	-9.334190	-5.763400	-4.921762	6.223335	-20.348347	-4.339825	6.353989	-5.763400	11.062368	-15.386744	2.613794	6.489953	-10.801128	8.541547	-4.921764
125	4	-13.974274	6.365977	7.051396	-14.410394	8.128389	-5.333057	-1.802066	-8.243345	-5.262250	1.705415	-8.169503	4.387566	4.514056	-11.697587	-5.262252	4.982025	-8.169506	8.176573	-12.771119	-5.273790	-5.224528	-8.830580	-8.168066	-5.333057
133	4	4.520496	-18.138913	-2.747901	7.059854	-9.135363	12.296276	3.573797	1.553027	6.075571	1.610579	5.281198	12.282893	-10.782837	-12.427023	-2.747901	-9.218604	-9.135363	-3.205668	-11.782454	5.892903	6.140383	-14.334459	5.321649	-3.205668
134	4	7.483843	-15.502990	-5.791860	6.670131	-4.327554	11.034462	3.877653	1.863017	6.841606	-5.553711	5.400690	5.518762	-9.272450	-10.765359	-5.791860	-7.588768	-4.327554	-1.588784	-5.247151	5.207230	6.841657	-13.200527	5.425525	-1.588781
135	4	-8.540741	9.494643	4.742627	-10.293192	9.243680	-6.188324	-4.228374	-6.585514	-6.222439	3.737263	-6.908771	5.364480	6.130301	3.410990	4.623197	5.079174	9.206258	11.268016	-13.253803	-6.585505	-6.222435	-7.844911	-6.908771	-6.187388
142	4	5.543352	-12.890077	-4.217181	9.212704	-8.571762	9.356569	-12.305476	-7.660479	-4.217181	-9.118047	-8.571762	-4.143042	-10.465151	4.926106	6.685160	-13.329079	7.043227	-4.104501	-0.768762	-7.683147	-4.217181	3.404266	-8.571762	7.985736
150	4	8.161775	-11.772611	-2.797535	8.006096	-8.433436	12.425477	4.930632	3.967908	8.151981	4.287294	7.799339	12.376831	-8.127733	6.736275	8.152193	-9.059868	7.799408	0.188697	-3.345785	-6.975275	-2.708629	-2.295561	-8.433434	3.693490
157	4	3.820533	-20.617579	-5.526548	5.815430	-4.568701	12.264158	-13.756279	-14.544055	-5.522793	-12.119114	-4.568700	-5.825471	-12.625017	2.192075	7.092402	-16.601630	6.414986	-5.825471	-2.335459	-14.544055	-5.522793	1.991766	-4.568700	6.188006
161	4	5.304508	5.557686	6.543207	3.257325	7.860450	11.593330	6.772526	-10.498687	-2.897031	9.225703	-6.817972	11.595321	-11.017301	-10.284280	-2.897031	-7.509596	-6.817972	-6.514901	-12.480275	5.767274	6.543207	-13.477920	7.860450	-6.529915
169	4	3.758268	-0.282601	7.358629	2.990226	6.337291	10.247544	6.097634	-13.201322	-3.515103	8.648737	-8.907950	10.276865	-11.566671	6.590526	8.119257	-15.658587	7.904749	-5.502246	-10.703678	-7.400248	-3.505635	-9.970478	-8.906604	-5.250669
179	4	-4.258876	7.507018	7.865369	-9.325251	6.559668	0.822184	4.215560	-11.125716	-0.284318	7.026071	-8.095795	12.182475	-4.082277	-5.577264	-0.278767	-2.697532	-8.028612	0.868532	-0.807268	-5.578536	-0.278776	1.172940	-8.028729	9.553056
184	4	7.669605	-7.080041	-6.925215	7.621835	-11.825945	9.906736	-9.452104	7.545507	5.168497	-15.966359	7.359596	-7.495903	-5.550604	-4.256694	-4.543265	-11.233353	-11.825944	-7.495903	4.604697	4.738156	5.168438	2.888485	7.359594	9.901083
191	4	-15.203592	-10.052585	-4.817269	-7.052059	-10.896838	-4.817337	2.225360	-15.673324	-4.879658	5.491828	-10.896838	11.044765	-3.197852	-10.847752	-4.843916	2.263459	-10.896838	5.453668	-15.943985	6.858419	7.100770	-12.765848	4.289260	-4.817337
192	4	-9.939275	-8.438101	-4.649110	-11.618638	-8.345950	-3.392654	3.561373	-13.995752	-4.685184	3.372998	-8.910318	13.185114	-7.500600	6.949643	7.532705	-17.224346	6.117607	-3.392654	3.653331	1.331741	7.393864	-6.531234	5.864004	7.198286
201	4	-9.241310	-9.249471	-5.758247	-6.069279	-9.858500	6.888434	-5.590836	4.288619	4.879157	-7.553065	5.631211	6.916357	3.465238	-11.202511	-5.758247	3.739634	-9.858500	10.146069	7.103127	2.081785	4.878535	2.093495	5.619809	10.317980
206	4	4.269386	-1.976483	-0.673539	9.112268	-6.882494	10.943900	-12.875938	8.962832	5.737708	-8.895369	4.219767	-5.385235	-7.004907	2.276338	-0.672974	-3.304847	-5.340407	-5.383005	4.097653	6.335838	5.737419	3.521304	4.210958	10.939569
214	4	4.627295	-11.289784	-3.180317	3.667668	-12.236740	12.662342	-5.064932	-7.653739	-3.180317	-13.950035	-12.236740	-5.327999	-1.720311	6.929490	5.738169	-13.395481	4.699163	-5.319874	7.607745	1.695287	5.573607	-0.015044	4.591668	9.935972
216	4	-12.180949	6.074816	4.286175	-3.285863	6.613509	-7.276954	4.213901	-9.452469	-5.773001	6.677298	-4.917647	11.092376	-1.454871	-6.601460	-5.772999	3.557186	-4.913518	5.335622	4.883410	2.478064	4.285588	5.397690	6.523037	11.098067
226	4	4.361663	-14.226655	-4.189097	5.832114	-4.988953	8.791141	-10.211007	4.661819	7.342674	-10.165219	9.543520	-9.468018	-9.772415	-8.997353	-4.189097	-6.456273	-4.988953	-9.467992	-0.990394	-9.001486	-4.189097	1.462338	-4.988953	4.083971
230	4	4.970635	-14.560944	-8.208199	6.304675	-10.997460	12.762481	-5.320985	-8.085101	-7.108775	-11.768661	-10.994642	-1.058565	0.009810	5.857542	3.888638	-12.666001	5.908499	3.708398	-2.790769	7.307819	3.891119	-18.120093	5.913429	-1.021192
231	4	-16.211411	-7.849440	-6.918821	-6.100613	-8.165799	-4.448198	-6.493739	-7.908715	-6.918821	1.409980	-8.168265	7.277143	-14.628856	9.515966	5.227152	-10.686393	5.409353	-4.448198	1.495198	6.156854	5.227152	1.995874	5.391801	12.671382
232	4	-13.566154	-6.651214	-5.871798	-8.131453	-5.812470	-3.561402	-14.638739	6.880806	6.116162	-12.804392	4.433791	-3.561402	4.259844	-11.605048	-5.871798	7.079051	-5.812470	12.808749	-1.811377	-6.651518	-5.871798	1.826812	-5.812470	7.888674
235	4	-3.904770	-8.557382	-1.359697	2.116102	-8.155796	4.019696	-16.935647	6.882275	7.058122	-14.498925	6.544967	-7.181724	2.162644	-15.018517	-1.359999	5.718810	-8.156025	9.916417	-16.340640	-8.557382	-1.359697	-8.227860	-8.155796	-7.181724
236	4	-8.439280	3.519215	7.729379	-15.048432	1.608346	-3.539437	5.167741	-14.609213	-1.903563	-2.059163	-12.321699	9.736728	-7.898590	-8.398064	-1.902686	-10.993180	-12.151449	-3.516604	5.527398	-14.610314	-1.903563	3.870118	-12.321701	12.406557
239	4	-9.915671	-9.617384	-2.579643	-10.660110	-10.279000	-5.825392	4.737763	-16.110350	-2.579643	7.570078	-10.279000	10.628049	-0.531459	-16.057009	-2.579643	6.900906	-10.279000	4.045318	-6.858998	4.389270	9.290347	-16.499635	5.029926	-5.825392
242	4	-8.869698	-11.442319	-3.844086	-8.128994	-12.758462	-9.520562	6.567974	-16.284589	-4.158900	6.395023	-12.758462	5.272533	4.404674	1.447648	5.760463	2.638882	6.050608	5.272361	-10.966311	5.902838	5.807408	-11.916087	6.058798	-9.520714
252	4	-9.332490	-10.600691	-6.044316	-8.927267	-6.533144	0.717076	-5.740630	-10.600701	-6.044316	-2.675554	-6.533144	4.466831	5.048023	-14.567988	-6.044316	4.702687	-6.533144	9.394699	-6.265464	2.103379	4.499715	-12.487296	6.440752	0.498298
256	4	-3.841829	-6.679042	-9.037456	-0.227827	-8.031610	2.190542	4.313463	-10.144412	-9.037456	6.346318	-8.031610	8.252245	-11.507003	-6.610250	-9.037456	-10.805782	-8.031610	-10.015766	-6.645364	4.348724	1.914261	-11.256432	3.703010	-10.014986
261	4	4.868690	0.825643	6.537762	-5.783937	8.534982	8.221826	-2.391620	7.084539	6.622823	-10.855218	8.584730	2.156691	3.271508	-9.128424	-1.352871	5.537800	-8.178512	10.843644	-3.920572	-4.409982	-1.352844	-0.173847	-8.176023	8.258672
262	4	-10.346922	5.732073	7.951400	-10.844813	6.408587	-6.303175	2.885455	-13.544203	-3.493000	6.266821	-7.540098	10.902794	-10.844493	-12.358152	-3.493000	-7.751842	-7.540098	-6.303175	3.637433	4.145730	7.951399	3.173814	6.408586	10.902323
263	4	3.583275	7.978408	7.694957	2.318416	7.394866	13.146045	3.065100	-10.210936	-1.327353	4.142747	-2.444038	13.069617	-7.622176	9.487530	7.695067	-9.908060	7.396866	-0.719165	-8.105197	-8.994994	-1.278475	-7.957642	-2.378006	-0.730273
265	4	-9.303853	5.413299	4.807041	-10.968239	6.428167	-6.591307	5.863417	3.059903	4.784743	5.040287	6.418341	8.698063	5.092431	-10.002205	-7.790022	6.415694	-2.369973	8.694233	-10.106320	-7.649554	-7.787526	-9.591953	-2.369679	-6.691239
271	4	-3.541532	-8.845423	-4.863156	0.901516	-6.494288	3.554501	3.497861	-15.064922	-4.863156	6.645873	-6.494324	10.132333	-12.478865	6.817687	6.579901	-10.231201	7.437200	-7.367269	-14.400358	-8.843064	-4.863156	-5.383944	-6.494288	-7.367270
279	4	2.988144	-7.693521	-8.821941	6.046861	-12.072772	11.827899	-10.522469	-5.961519	-8.821677	-12.857867	-12.047474	-4.162980	-6.667496	1.945209	-2.690709	-12.639583	-6.649645	-4.162980	-1.120932	-6.148002	-8.821764	5.768258	-12.055782	7.045398
280	4	4.225782	-15.220815	-2.337179	6.669668	-13.248087	12.392383	-4.395045	-11.385938	-2.337179	-4.994084	-13.248087	6.051021	-3.079327	6.491085	8.031456	-6.594686	3.215367	6.050196	5.537368	2.262539	8.031069	5.085134	3.202015	12.392437
284	4	-10.261009	8.497921	5.377807	-15.542169	7.181218	-7.081952	3.923658	-8.876135	-1.365742	4.243156	-7.525724	9.397654	-10.725868	-4.596352	-1.357133	-14.261561	-7.510511	-7.081952	4.625736	4.208043	5.377807	2.879049	7.181139	9.397768
295	4	5.995278	-15.078960	-5.809282	7.016763	-6.055758	12.528364	-12.691335	7.579294	5.988641	-11.397259	6.546969	0.117531	4.112254	2.003207	5.987437	3.173318	6.509474	12.359001	-7.792362	-9.241208	-5.809058	-7.427955	-6.055299	1.031729
302	4	-4.253182	7.298973	7.511736	-3.128818	6.682433	2.287987	3.357041	3.361868	7.510671	5.265620	6.472874	11.285102	-12.661146	7.298973	7.511736	-8.895444	6.682433	-4.917774	4.417232	-10.262100	1.129119	8.153766	-11.152678	11.467181
304	4	4.400477	-12.525294	-5.761342	7.031442	-9.254837	11.348026	-7.716126	7.412807	6.649173	-10.047052	8.535714	1.230736	-1.077300	7.412092	6.649172	0.350443	8.535714	7.678581	4.234695	0.928954	6.368975	2.215021	7.435216	11.229231
306	4	4.476880	-9.670818	-3.939171	5.515414	-0.923755	10.738343	-15.555162	6.329234	6.375921	-14.991748	9.117732	-8.407725	-10.370639	-5.447759	-3.939012	-11.939556	-0.922901	-8.407725	5.608661	-7.163736	0.824331	5.502052	3.861266	10.738344
310	4	7.177736	-13.230967	-6.697004	6.247518	-5.730559	12.989701	-4.996388	4.465830	5.130911	-4.962641	5.996353	4.178668	-11.251161	4.465830	5.130911	-10.715942	5.996353	-2.154012	-9.933665	-7.680005	-6.696994	-7.546537	-5.730559	-2.093472
319	4	3.212795	-9.385385	-3.946663	3.115858	-13.349109	14.080615	2.330128	6.159429	8.318090	-6.136913	4.465596	7.312662	-7.191998	8.638218	8.318295	-13.886715	4.465601	-3.941212	-7.903435	-6.309078	-3.919909	-10.000423	-13.348274	-3.941212
