8	3	-5.065514	-4.414163	-7.351733	-8.333179	-12.379901	-8.098710	4.409483	-11.465103	-7.352696	6.925172	-12.379901	8.856932	-1.147626	1.945046	-2.391360	-8.333157	-6.931695	-8.096154
9	3	4.319486	8.470936	6.157985	1.157154	7.758739	6.618901	-11.914804	11.278048	6.157985	-12.738362	7.758739	-11.647195	5.140854	-5.723218	-6.075700	6.748025	-6.714342	6.724379
17	3	-6.908626	13.271877	7.717564	-14.238265	7.778215	-8.369101	6.488210	8.199292	7.717564	1.751202	7.778215	6.175257	12.211653	-2.960372	-1.535326	3.679919	-7.402775	6.191886
19	3	-10.592815	8.181835	7.819874	-14.430226	5.812545	-5.649286	-10.541784	5.316142	6.846688	-14.422382	-0.820253	-5.648920	-11.010231	-5.150578	-1.104525	-10.119746	-5.820733	-5.651847
21	3	-12.218747	2.896506	1.682793	-9.413059	-1.634407	-10.058061	-14.903758	13.326492	7.338498	-12.537807	8.463916	-10.058077	-17.266154	-3.832491	-2.885733	-9.149863	-6.825680	-10.058049
24	3	-7.057056	9.991934	8.033864	-14.872230	6.384618	-10.085561	-8.094974	-6.630575	0.503091	-9.967829	-9.728864	-10.085746	7.563166	-12.292982	0.503091	3.558457	-9.730920	7.175793
33	3	-15.020861	9.776936	8.595097	-18.587170	8.759982	-11.928746	3.806891	-11.744472	0.740921	4.465474	-9.088717	6.361658	-14.364601	-7.940523	0.741523	-12.114572	-9.088684	-11.928746
37	3	5.661244	-7.087162	-3.719833	2.521326	-13.870800	8.942952	-8.568128	-2.327932	-2.046822	-12.904216	-9.829162	-7.969798	-14.186564	9.948584	6.407871	-16.951461	3.785849	-7.969798
38	3	-13.586903	8.419821	6.833932	-18.182619	6.290948	-10.288087	-16.342355	-6.225566	-3.657916	-11.983255	-8.481506	-10.288085	-10.782540	4.029373	2.113206	-12.060213	-5.711294	-10.288084
40	3	-7.489610	-10.645344	-3.413166	-12.547291	-15.525777	-11.922621	-7.285655	5.260068	5.588429	-18.584458	3.241098	-11.922621	4.531028	-16.328411	-3.413166	6.589844	-15.525777	5.290008
43	3	-9.941598	-8.487544	-3.057856	-8.633617	-8.507439	-9.656162	4.718537	-12.405999	-3.057856	8.006260	-8.507439	6.682165	-10.569946	9.171513	6.142067	-15.126329	6.709236	-9.810154
44	3	-7.872742	1.816171	0.039298	-6.854717	-6.273221	-10.037187	3.157890	-3.394161	-5.054321	8.275876	-8.728952	7.556771	-12.948989	12.556187	6.658146	-13.140215	5.632831	-10.037194
50	3	-14.130687	11.215083	8.922009	-9.186906	7.466889	-9.012602	-18.131502	-6.104699	-3.412277	-5.840226	-3.889207	-9.012602	3.136419	6.192694	8.922007	4.452186	7.466772	6.597126
55	3	-5.299785	13.739241	6.218400	-16.519217	7.038841	-12.636055	7.053724	-7.073868	-0.578278	6.257479	-11.358102	4.449926	-5.504707	-2.407954	-0.560473	-11.340338	-11.356466	-12.636058
64	3	6.923851	6.295912	4.942557	4.361563	8.175090	5.283228	-11.081687	10.552441	4.942557	-6.509874	8.175090	-11.431404	6.280877	-8.414092	-8.107341	9.233458	-7.663812	5.283227
68	3	3.558293	-10.916112	-3.527152	5.438641	-3.831311	6.600487	-9.563180	11.084039	4.781415	-14.569717	7.380324	-9.700252	7.469367	5.709196	4.781415	3.775831	7.380238	6.693917
69	3	-7.999570	0.051327	-1.974399	-7.426407	-2.930865	-9.324221	-13.660176	12.263505	6.441619	-11.692360	7.732391	-9.325200	2.935285	-8.765895	-4.270830	7.433044	-7.928096	7.903837
78	3	-12.709994	8.769796	6.750234	-15.294877	6.898685	-12.168901	-12.598197	-6.900607	-4.418912	-10.164503	-7.540250	-12.168877	4.344716	-9.953088	-4.418912	0.998362	-7.540272	2.705254
82	3	-13.953600	10.840580	5.471567	-3.496331	7.556169	-12.852384	-15.006048	-7.656730	-4.469789	-1.789588	-8.514956	-11.644593	3.448585	7.928113	5.471567	3.081721	7.556169	1.928336
85	3	-14.380992	-4.366995	-3.862045	-12.509845	-7.890446	-15.479867	-11.251811	1.506751	1.097017	-12.517179	-5.925958	-15.479867	-13.927773	13.438219	5.402205	-19.014043	6.192234	-15.479868
94	3	-10.252649	9.843938	6.439611	-20.067996	4.305527	-10.291243	-7.809691	-5.598672	0.523972	-13.511909	-5.545028	-10.291243	7.399813	-11.370112	0.185452	4.197271	-6.314309	7.387554
100	3	-5.376169	4.689780	2.780869	-11.886937	5.167470	-10.522065	-7.811164	-7.653419	-7.115098	-11.156463	-11.379719	-10.522065	4.664239	-13.322436	-7.314990	5.098309	-11.890355	6.463065
111	3	-9.341359	12.956291	7.767261	-14.682973	6.637323	-12.014084	5.713181	7.955656	7.767259	2.789464	6.637323	6.708051	2.846012	8.301349	7.767260	-2.952415	6.637323	3.914419
112	3	9.674995	-4.177002	0.552442	6.052153	-6.478136	8.145173	4.002903	8.395856	8.250688	-5.192296	7.209790	3.966370	-7.944714	13.228868	8.250688	-17.411748	7.212024	-7.109910
118	3	-13.574198	-5.379413	-9.048921	-9.446138	-15.571913	-12.447556	-10.218775	0.103679	-4.845478	-9.446138	-10.840939	-12.447556	3.268411	-9.641501	-9.049266	5.119314	-15.571913	5.395315
119	3	3.499941	-13.157039	-7.523634	5.761706	-6.244693	6.593310	-9.931133	-9.085210	-7.416275	-8.558229	-6.244682	-10.795322	-8.281336	6.234860	5.199050	-12.088129	6.277759	-10.795284
120	3	-13.113373	-11.639894	-3.104965	-6.398337	-12.056482	-13.039898	-13.607032	6.053600	8.131609	-11.737820	5.073542	-13.619136	4.483115	-16.745000	-3.104974	3.354283	-12.056482	4.547110
140	3	-10.404724	-3.159497	-5.928069	-6.000917	-2.832390	-10.232423	-0.085099	-4.987979	-6.008434	5.382463	-5.027001	4.442364	5.660531	-7.617163	-6.008475	8.986578	-8.249126	6.995408
142	3	-6.806139	9.539665	4.035741	-12.391347	4.182382	-10.721018	-5.302624	3.927912	1.425625	-11.566796	-3.244973	-10.550938	10.616711	0.712562	-2.022206	5.953198	-5.793815	5.992264
144	3	8.165412	6.555903	6.610738	3.700386	6.053909	5.849452	9.480316	-8.778701	-4.002847	8.188895	-11.137987	5.856581	-6.777156	11.866670	6.610739	-8.429404	6.053923	-11.465213
147	3	-4.985948	6.117310	1.899319	-15.259509	-2.774643	-7.939483	-8.748916	11.321402	5.438978	-20.057645	5.480334	-7.939484	6.230852	-5.665814	-4.189652	1.785876	-10.482991	5.550074
153	3	-12.878463	12.622086	7.829384	-14.577537	5.897187	-5.993303	-8.939872	-4.949246	-4.341938	-9.137813	-6.749339	-5.976225	5.961526	-10.772661	-4.357781	7.019934	-6.752701	6.410291
156	3	-11.429902	-4.322368	-2.109857	-12.478287	-11.724410	-8.504353	4.758352	-9.955238	-4.014920	5.353847	-12.261990	7.189075	-11.381631	8.039462	5.981814	-19.029212	6.109947	-8.504353
157	3	-5.971609	2.758192	-0.211858	-7.001739	-5.215089	-12.978131	-11.045191	12.448073	6.107574	-13.337850	5.217217	-12.978227	5.575354	-9.336184	-4.529035	5.132036	-12.892209	4.954600
158	3	-6.979535	-5.501135	-3.457183	-10.734308	-9.329025	-5.907497	-8.731958	12.061109	7.738120	-15.316637	6.828350	-5.907551	6.311713	-11.046815	-3.463290	4.783451	-9.331122	7.414692
160	3	-5.738336	11.561143	6.124532	-10.232523	7.693757	-10.473920	8.242229	6.698687	6.124532	4.592665	7.686560	6.431938	4.034107	-6.273233	-4.515863	7.889465	-6.517489	6.439770
164	3	5.700160	4.140762	6.654953	-6.772589	6.433669	3.147597	-1.658310	9.687103	6.682019	-12.412595	6.433718	-4.623118	3.924006	-11.472996	-2.834239	6.253449	-12.629081	7.205760
165	3	-6.034746	9.722017	6.302775	-14.671088	4.335752	-10.051532	3.140218	-9.565472	-3.658117	4.709737	-12.661574	6.162080	0.459797	3.285084	2.093166	-6.614110	-7.207367	-6.087129
166	3	-13.014996	12.752134	5.696010	-17.919104	6.967524	-12.095291	-7.897150	7.049056	1.490817	-12.863802	-4.658271	-12.095288	8.064788	2.421599	1.432200	4.003043	-4.659699	5.009539
170	3	-8.240032	11.804825	6.728839	-16.656782	6.194108	-7.273429	-11.540900	-5.919860	-3.683911	-10.654485	-10.086962	-7.336661	3.448605	-11.112008	-3.683951	6.091358	-10.107352	6.917148
171	3	-8.882362	4.921728	0.376883	-12.447145	-0.725428	-7.365273	-13.786237	-4.801773	-6.210460	-12.290680	-6.732594	-7.365273	-11.728351	11.640609	6.275497	-14.986964	6.904212	-7.365273
176	3	6.516984	-11.211576	-3.065512	3.587532	-10.491779	7.712635	-11.913522	9.908975	7.881431	-14.814341	6.043006	-8.521595	-10.157086	-2.375730	-3.012641	-9.801528	-10.452016	-8.521595
177	3	-11.083615	12.853526	7.229590	-9.411112	4.251670	-10.204459	4.095142	8.249299	7.229561	5.171962	4.251670	6.788187	7.328627	-6.082522	-2.129941	8.885655	-5.570462	6.789136
194	3	-6.299234	11.839820	8.085763	-18.465308	6.333061	-11.604716	-6.394698	-3.393032	-3.120431	-14.448909	-8.459992	-11.604716	4.836131	-9.764582	-3.130443	3.407716	-10.724216	4.477219
199	3	-15.487295	-7.394043	-7.608457	-9.897268	-10.589360	-10.638841	-14.404980	7.493826	4.725112	-14.500962	6.312651	-10.638841	3.233344	-9.783989	-7.609600	5.104345	-10.589361	6.398712
203	3	-10.820575	10.332832	8.040031	-13.772839	9.361746	-10.526766	6.906478	4.411758	7.933005	1.233409	9.356741	7.051134	6.333268	-9.926144	-2.272789	6.273698	-1.069582	7.051135
204	3	-14.226319	-6.904936	-4.753438	-6.921063	-12.792720	-6.663283	-10.244070	7.328066	5.674814	-10.155220	5.472934	-6.660837	7.216610	1.109278	5.254369	3.592765	4.913097	1.931719
214	3	-11.747859	-0.476656	-2.719891	-7.448742	-1.663792	-12.187925	-8.341638	11.413339	4.194855	-12.888067	5.652457	-12.189492	5.065230	-11.032189	-5.068570	6.560689	-4.618474	5.985252
216	3	-13.818963	11.155343	6.938242	-16.752480	6.370049	-9.177249	-15.627106	-5.033002	-3.874398	-11.967196	-11.198368	-9.177249	1.317913	-7.409562	-3.875583	5.554600	-11.198989	6.318745
