7	2	-14.564000	-5.814061	-0.458215	-11.238078	-11.170015	-10.369948	-14.462685	8.505561	7.086163	-17.640083	4.560005	-10.369926
20	2	-4.721312	4.478722	-1.892047	-11.969915	-6.105544	-11.061593	-11.700677	12.919948	4.534747	-16.946518	4.866493	-11.061593
23	2	5.384682	-3.033552	-4.064007	7.507686	-12.264156	8.949120	-6.382594	0.256160	-0.011756	-8.819354	-11.913348	-3.869049
25	2	-10.568858	-0.492215	-1.005843	-4.476848	-4.743576	-10.056201	-7.819394	8.839436	7.171409	-10.822839	7.324693	-10.056201
26	2	4.027149	-12.505597	-9.816551	8.249254	-10.835043	7.142279	-14.382022	-7.176510	-9.816530	-8.231414	-10.835042	-7.574020
28	2	-15.300663	-0.181008	-7.278779	-7.469036	-3.625965	-9.906847	-11.368648	6.510517	0.434849	-7.469065	4.573790	-9.906847
30	2	-10.585924	-6.702173	-6.941918	-7.450509	-11.445734	-14.664231	-7.384010	11.266386	5.958200	-10.930972	5.981046	-14.664231
45	2	-14.973453	12.834761	7.918175	-13.347603	5.537769	-8.647713	1.430258	12.592269	7.918175	1.486131	5.537769	6.501239
46	2	6.694626	6.996225	6.901897	4.664698	7.922548	6.705021	-7.712431	12.666108	6.902040	-9.269369	7.943442	-11.405307
48	2	-9.965168	5.221574	3.405006	-10.943923	-3.210813	-7.701965	4.053875	-6.580173	0.203787	6.940443	-12.489067	6.373395
49	2	-13.997203	-7.995487	-4.436989	-11.922875	-9.508171	-11.566026	-14.188446	8.612842	5.758385	-18.094553	7.021407	-11.584100
56	2	-6.723654	-0.078243	-3.284038	-10.014757	-11.645652	-15.965001	-11.276022	8.289716	4.885465	-11.382293	1.870842	-16.041855
61	2	-16.280746	11.275134	7.756675	-13.762645	4.491008	-11.425376	-15.512537	-1.895039	-3.771024	-8.973019	-11.377845	-11.422503
62	2	-12.419053	9.907244	6.936354	-15.023078	9.048314	-9.896511	3.118920	-3.810850	2.763401	6.414536	-8.235080	5.465462
74	2	-14.111924	9.384780	5.254750	-19.144795	5.572972	-6.235131	-17.397201	-8.248364	-7.906205	-12.503600	-11.064777	-6.232810
87	2	-12.621775	12.055416	5.585092	-18.586751	8.085933	-11.052162	4.535903	-2.176105	-2.004159	3.615177	-6.447582	5.117457
90	2	-10.565874	-6.001804	-6.809663	-9.218142	-8.071572	-7.468638	6.262103	-12.131510	-6.809673	5.572267	-8.072187	5.892620
95	2	-12.555670	10.555908	5.480195	-13.148410	6.777919	-13.349813	-10.167853	-7.100031	-2.942829	-8.917705	-6.150816	-13.197366
107	2	-13.430069	5.169900	1.863095	-18.129975	3.190950	-11.186789	-18.745510	-5.937057	-7.516384	-16.782728	-0.551167	-11.188458
110	2	-12.211575	11.075142	6.710302	-15.346734	8.186001	-12.155310	-12.548005	-5.068400	-1.529858	-9.882186	-4.289643	-12.155163
