429	9	-0.535620	5.240399	-0.717006	-5.390388	-1.098599	6.832762	-6.451646	5.340572	-0.716997	-12.059028	-1.098591	-0.552626	2.824105	-11.761614	-5.514251	5.975421	-7.448232	10.754291	-0.578156	6.545736	3.835622	-7.722953	5.915257	6.767263	-6.493792	6.630144	3.835623	-14.185105	5.915258	-0.553705	8.246305	0.504680	3.211683	4.825184	3.095140	11.189349	-11.905028	-5.729912	-5.514096	-12.050490	-7.448222	-0.589836	-3.014760	-5.729915	-5.514096	0.898011	-7.448222	8.512657	-5.989293	-5.729912	-5.514096	-5.379299	-7.448222	5.669334
721	9	-13.627354	-12.824216	-5.408320	-11.511638	-9.586796	-6.785956	-2.976957	-12.824224	-5.408320	3.177248	-9.586796	6.539964	-11.311650	3.919072	7.119705	-14.392551	9.158484	-6.780787	3.792053	1.636017	7.118758	-2.238575	8.500213	2.938171	0.100384	0.683863	7.081806	2.516857	6.976560	9.739852	2.932987	-0.300436	7.118447	-2.076620	8.135796	3.501440	2.609653	2.062902	7.104678	2.495263	7.638293	9.579761	3.537674	-0.219883	7.117618	2.838831	7.749034	10.499823	3.930295	0.547948	7.119377	-2.098878	8.443297	3.401543
917	9	-6.922379	5.343197	7.792761	-7.685397	6.304558	3.532428	4.672497	-12.067177	-3.985300	6.742064	-6.586173	12.326996	-6.168815	2.695684	6.457305	-6.847251	0.171042	4.033802	1.073982	0.487962	5.633238	1.352991	0.154462	10.715051	-2.067365	-7.955793	-3.984413	-4.473054	-6.586173	6.600117	3.888616	1.257399	7.429919	3.816454	6.304479	12.132393	3.888597	1.257422	7.429930	-1.658833	6.304479	11.482295	-12.697944	-7.642540	-3.983929	-10.079066	-6.586173	-1.644010	-13.410514	5.352950	7.792780	-13.140806	6.304558	-1.878252
1190	9	-3.038849	-11.026299	-3.364959	-3.414998	-8.086423	4.722291	-3.055084	-7.728839	1.683511	-3.416857	2.108602	4.722269	6.949310	-16.659513	-3.364964	7.243903	-8.086423	12.870510	-7.976684	-7.724371	1.683514	-6.254302	2.108602	-0.757228	-7.961495	-11.022218	-3.364959	-6.253300	-8.086423	-0.757228	-7.937774	6.813072	6.612045	-11.992482	7.554607	-0.757241	-4.806799	6.812723	6.612045	-9.193070	7.554607	4.717661	6.934634	-13.521260	1.682963	7.242835	2.108510	12.870510	4.014692	1.405960	6.367098	-3.306784	7.542255	11.300398
1329	9	3.746833	-15.613119	-4.131669	6.649476	-3.937243	11.971590	-13.048042	6.789878	6.291703	-14.480571	8.575171	-5.977459	3.734501	-9.897366	-0.383059	6.649389	2.804234	11.971414	-14.428168	-10.744826	-4.131644	-10.015405	-3.937242	-5.976814	-2.413514	-5.040465	-0.297036	6.109766	2.821608	6.738231	-1.103765	6.566250	6.291654	2.169761	8.575167	7.095331	-14.392984	-4.999545	-0.292061	-10.015518	2.822671	-5.976814	-2.445354	-10.782152	-4.131645	6.059151	-3.937242	6.736306	5.152260	1.654353	6.132758	2.183403	8.559892	11.964410
1348	9	3.881819	0.243985	6.762135	1.932687	4.131299	12.023791	-1.690372	-10.877144	-3.487694	4.189631	-10.115572	5.871544	3.972606	-17.005926	-3.487710	8.231093	-10.115572	12.028290	-14.148929	-10.877144	-3.487694	-6.724512	-10.115572	-5.581861	-11.838676	7.083106	8.415574	-12.868426	4.131773	-5.581865	-6.163762	-10.877144	-3.487694	0.455799	-10.115572	-0.023727	3.049261	-1.101792	6.710860	1.946880	4.131470	12.026623	3.824615	-0.112410	6.813682	1.937639	4.131370	12.024833	3.536592	-0.551378	6.808075	1.942717	4.131436	12.025774
2026	9	-9.626124	-5.262089	2.931805	-14.103438	5.349283	-4.748931	3.742996	2.375251	7.015462	-3.774499	8.152187	6.722992	-10.253359	-12.255892	-2.763604	-8.292298	-4.215641	-4.748929	7.173439	2.373082	7.015458	1.771404	8.152184	12.017871	3.467613	-14.719621	-2.763605	7.959519	-4.215655	11.992315	-6.209890	4.841007	7.015853	-14.504743	8.153258	-4.748928	3.353579	-7.736006	2.925544	2.136538	5.134850	11.964928	-6.333849	-12.255894	-2.763604	1.050072	-4.215641	0.451204	-2.364459	-12.266696	-2.763604	2.422765	-4.215642	6.784953
3293	9	-8.345552	-4.481072	1.693775	-13.879890	4.533392	-4.812023	4.833490	-10.959710	-1.599209	6.986550	-6.299966	11.989522	-8.366861	-10.591466	-1.599199	-10.541754	-6.288223	-4.812021	3.470479	4.669408	7.821235	-4.900123	9.241304	7.050096	-8.927885	5.031597	7.822794	-15.782202	9.260852	-4.812023	4.225689	4.662419	7.821197	1.476509	9.240880	11.988807	-0.968049	-10.591470	-1.599199	4.194884	-6.288223	8.657031	4.845097	-4.919502	1.640866	3.865519	4.236664	11.989517	4.049861	-4.918410	1.640967	-2.390063	4.237370	10.684717
5600	9	4.314947	-12.653614	3.247444	7.143350	-5.815474	9.251592	2.317725	3.466676	6.991934	5.435587	0.767935	8.742704	-12.010104	5.383271	7.000678	-8.669665	0.837461	1.124155	2.301125	3.600398	7.514720	5.416329	6.251050	8.727903	-12.022465	5.480781	7.520814	-8.670869	6.303875	1.124145	-10.396893	-8.291856	3.247444	-8.338252	-5.404049	-2.881247	-10.171001	-8.291856	3.247444	-7.600996	-5.404049	1.144408	-12.236940	5.480781	7.520814	-9.376516	6.303875	-2.886894	-12.224584	5.383271	7.000678	-9.375326	0.837461	-2.886891
6393	9	-14.938956	-3.835686	-6.772291	-9.459377	-12.801452	-5.103944	-5.756421	-3.835686	-6.772291	1.334111	-12.801452	5.730097	-10.654741	5.774883	4.388904	-10.614437	5.664133	-5.103944	2.530332	-0.382991	3.184610	5.030341	5.192685	11.491415	2.028809	1.151344	2.836189	4.858861	4.895212	10.853628	1.227782	0.390086	2.537930	4.905141	4.806528	10.988094	1.403801	-0.314174	2.575228	5.017925	4.822926	11.162817	3.353022	0.360147	3.477541	5.002205	5.235315	11.322511	1.908150	-0.625995	2.847058	5.059747	4.992241	11.369930
