146	6	-9.774751	-12.566584	-5.563201	-8.531590	-5.938613	-7.440044	-5.957562	6.358695	5.346227	-12.008764	8.372658	-7.440044	10.095832	1.509414	5.189015	3.361042	8.281339	6.545359	2.856739	-13.901953	-5.563201	-1.882364	-6.008487	-2.894246	-9.664418	-3.678574	0.323600	-8.532568	4.896872	-7.440044	6.181975	-16.653932	-5.563201	6.712484	-6.049110	6.545390
185	6	7.421845	-14.575607	-7.134515	7.490485	-10.501817	7.369179	7.376697	3.842770	5.583674	4.707603	8.389360	7.369179	-6.781112	-9.531869	-7.134467	-8.956462	-10.501817	-5.162259	-6.827426	8.886505	5.583677	-11.739347	8.389360	-5.162259	0.422499	-12.078653	-7.134515	-3.556551	-10.501817	-4.808371	0.473399	-12.150232	-7.134515	2.658419	-10.501817	-1.524178
319	6	-1.038956	-10.598875	-4.911569	2.137724	-9.286275	7.506370	3.993664	-16.387090	-4.911572	7.773676	-9.286377	7.674271	5.405935	0.797493	5.677820	5.710772	6.367557	7.674414	-12.103957	-10.598858	-4.911569	-10.056325	-9.286275	-9.493159	-10.560268	6.767537	5.713997	-12.179288	6.472205	-9.492662	0.570498	6.762977	5.713997	4.195875	6.472204	7.655450
336	6	-6.811423	5.746788	7.151799	-9.459634	6.774180	4.308114	-9.906869	5.748460	7.151799	-14.733804	6.774180	-1.219450	3.009458	4.659785	7.151371	2.001258	6.774179	9.180109	-7.667491	-12.964881	-2.406045	-3.584916	-5.904190	4.408463	-2.728554	-12.995559	-2.406045	1.939948	-5.904190	7.121469	-11.311564	-12.963918	-2.406045	-8.873596	-5.904190	-1.219450
338	6	4.386853	-12.748402	1.638490	4.246794	-8.395475	5.392832	-9.819113	7.116333	6.686470	-9.075188	5.431572	-11.320635	-9.479255	0.672285	6.475302	-8.998290	-1.723423	-11.304447	-11.600650	-10.734049	1.638490	-7.022178	-8.395474	-11.364600	5.660162	4.149138	6.686470	1.316638	5.419451	0.800142	6.166900	3.763594	6.686470	2.445038	5.410852	5.490746
351	6	4.868364	-2.516811	2.688248	-4.302665	3.789158	-4.435610	-6.363001	-11.678824	-2.255284	-8.568079	-0.932305	-10.316756	7.164123	-3.748574	2.682134	6.999448	3.781283	6.016172	-2.054055	4.942995	7.843343	-15.195808	9.693889	-8.178255	5.983375	-3.183795	2.682922	0.908388	3.782009	-1.777227	4.453321	3.075409	7.841295	-10.545931	9.693787	-4.494200
394	6	-0.914983	7.786148	4.768155	-3.864827	6.844920	-10.450575	5.263091	-15.114890	-4.931412	6.559379	-8.372858	3.863005	-0.214728	7.786091	4.768155	2.750949	6.844920	-4.669887	9.700380	1.618160	4.736213	4.029465	6.676225	3.863006	-4.841972	-8.970120	-4.931412	5.298878	-8.372858	-4.683308	4.429891	1.840998	4.750870	-3.486613	6.752079	-4.627520
397	6	-1.189278	-8.250864	-4.414117	5.689056	-11.720293	4.335609	-10.651568	6.243822	6.612553	-8.597920	5.314458	-9.789894	-13.168657	-8.147371	-4.414048	-5.152219	-11.698818	-9.807776	-6.438116	-8.150166	-4.414050	5.427112	-11.699414	1.230832	3.260540	-9.525695	-4.414483	6.071442	-11.902655	6.840495	5.814253	2.964008	6.589954	2.717263	5.228304	7.158339
417	6	-6.051789	-4.197596	4.511249	-9.043365	3.034223	1.206655	3.976107	-18.586805	1.843511	7.338972	-10.350684	7.103512	-5.598629	-14.043576	1.843567	-8.018354	-10.338657	1.206655	-0.271326	-4.464840	4.491629	2.245947	2.829939	4.682156	-11.754639	-14.043576	1.843567	-11.553369	-10.338657	-4.862778	-12.207798	-4.197596	4.511249	-12.483615	3.034223	-4.862778
442	6	-10.261984	-12.034041	-4.897638	-7.803145	-8.502009	-7.112561	-2.606833	-12.100897	-4.897646	1.654041	-8.502649	2.709503	4.462911	-14.844538	-4.897760	6.082707	-8.514172	6.161107	-5.952819	-12.040452	-4.897639	-0.189835	-8.502071	2.299233	1.914821	1.444734	3.151230	-6.752683	6.244833	-4.216846	-4.404988	2.549372	3.174665	-11.088042	6.629278	-7.771940
536	6	-11.207880	-11.166338	-2.023819	-4.318688	-2.948169	-5.194771	-1.277952	5.903694	6.761064	1.229888	6.991227	3.831178	3.651730	-10.034240	3.413609	6.334034	3.960667	6.197000	-11.543105	5.903694	6.761064	-6.126832	6.991227	-5.195104	3.758052	-17.279309	-2.023834	6.783225	-2.948169	6.223051	-0.652981	-11.166349	-2.023819	3.074544	-2.948169	4.153811
547	6	-1.954606	7.644410	6.341818	-14.813065	8.295311	-9.995498	6.446276	2.374041	6.339338	2.190034	8.294647	6.176737	-4.814912	-5.652965	-6.908412	-9.370331	-3.784539	-9.997713	3.610642	-7.608800	-2.448699	7.564635	1.289162	6.176898	2.625500	-7.556630	-2.448699	4.057852	1.289162	1.568425	2.625502	-10.866084	-6.908412	4.057854	-3.784560	1.568426
663	6	5.439417	-9.540874	0.311245	7.180353	-10.589512	9.097860	-12.887386	8.347536	8.394330	-6.078623	7.917958	-5.774081	5.340068	4.962436	8.380307	3.382670	7.917956	9.097759	-0.634948	-5.845969	1.474398	5.142452	-10.054101	8.024779	-11.660254	-5.442065	1.716190	-2.450948	-9.560736	-5.771221	-1.120604	8.183788	8.394150	1.170491	7.917958	7.415113
664	6	2.452329	3.954946	5.539606	-7.032442	8.405852	-5.885658	-4.363524	-7.347555	-3.669046	-8.526752	-8.985118	-11.769955	4.501742	-11.320617	-3.669046	1.254696	-8.985158	-1.623855	-3.579703	7.902963	5.539606	-12.701214	8.406057	-12.305873	5.214638	-11.320701	-3.669046	6.785490	-8.985158	4.799214	5.983754	3.926429	5.539606	2.301848	8.405840	4.726645
783	6	4.274978	-12.659826	-8.870346	7.720066	-9.092607	5.386102	10.401894	2.225154	3.755667	1.391484	6.496984	5.287865	-11.133840	-8.985870	-8.870184	-4.531439	-9.092606	-9.273643	-3.565003	-9.071241	-8.870202	1.669519	-9.092606	-3.358655	-5.339585	8.334645	3.907975	-10.866535	6.711675	-9.273645	2.914632	5.753904	3.906801	-7.352960	6.710154	-3.577866
805	6	5.617089	3.479067	6.477387	5.129566	5.065924	8.507651	-1.108751	-6.538574	-1.386764	4.612999	-10.598200	4.950058	-10.524205	4.470788	6.480648	-8.663219	-0.558426	-6.079597	-10.538373	7.737613	6.561470	-8.724039	5.077443	-6.079597	3.141240	-10.747145	-1.426629	7.249866	-10.613926	8.504734	-12.980653	-6.538551	-1.386763	-6.075555	-10.598200	-6.079597
952	6	6.420478	-7.367133	-5.551510	6.876604	-8.301089	5.860578	-1.281003	0.632007	-0.542458	2.553384	-3.030142	-2.792723	-5.526119	7.331864	3.558997	-6.469681	5.929353	-7.592761	-0.297673	2.180331	3.435014	2.028669	5.406957	-2.809793	10.828489	1.296084	3.333171	4.730728	5.045626	5.860612	-0.894591	-0.995790	-1.077689	4.562225	-4.300897	2.575359
978	6	8.923689	0.878487	6.778749	3.478626	4.649232	7.056213	5.880941	-10.757658	-3.887097	6.649212	-9.250773	7.055551	-8.463736	7.036208	6.802086	-10.770598	4.652330	-7.732122	0.956077	-2.808915	-1.598127	2.179203	-5.798560	-0.947690	4.294135	3.663011	6.802014	-0.482216	4.652320	-3.066584	-5.102940	-2.628179	-1.056155	-1.941247	-5.364514	-7.619138
1157	6	-12.165492	-6.160522	-0.834330	-9.343403	-0.487326	1.544493	2.273525	4.875279	6.894735	-2.624942	8.110031	4.420180	4.054933	-10.882724	-2.539811	4.533659	-1.832532	8.633196	-11.314608	6.693123	6.921547	-16.443205	8.120615	1.544492	-13.385314	6.693123	6.921547	-19.543733	8.120615	-4.506257	-14.405120	-6.160522	-0.834330	-13.238276	-0.487326	-4.506257
1158	6	-2.313915	-10.531173	-4.980219	3.423610	-9.069842	2.164325	-13.185818	-9.726442	-4.980219	-5.688379	-9.069842	-5.562065	2.834580	-16.361376	-4.980219	8.367387	-9.069842	6.248492	-8.383843	6.524892	7.231789	-6.430702	6.514899	-6.870310	0.826160	-2.965871	4.470081	7.499805	5.733676	5.139620	0.066765	-0.106141	7.190833	3.895043	6.514854	2.165191
1210	6	-12.020168	5.486921	6.270597	-12.810358	7.400708	-8.430643	5.968482	1.150147	5.846418	4.336699	7.298562	5.460537	-15.257362	-7.068361	1.099762	-9.561494	4.778601	-8.430617	2.532953	-8.775247	0.740401	7.426240	4.595140	5.470482	-14.715202	-12.988680	-2.596359	-9.561370	-1.165829	-8.430617	2.969163	-14.989213	-2.604758	7.426669	-1.165832	5.470884
1211	6	4.461547	-15.517416	-0.462487	5.511107	-12.468494	6.075090	-6.918068	6.507197	8.407766	-15.120676	3.867418	-0.098304	-4.918750	1.577275	4.453998	-8.814294	-1.840110	0.430698	-4.258021	-6.458750	-0.462487	-6.284956	-12.468494	0.894335	-1.881355	1.471732	4.453852	0.733398	-1.889498	2.763376	-1.659612	-6.849232	-0.462487	2.150212	-12.468494	2.928065
1295	6	-8.494061	7.712021	8.352318	-16.233831	8.927146	-7.209305	4.034826	-8.109517	-3.285975	6.772621	-10.641710	8.905206	-9.359651	-6.268737	-3.285975	-10.714100	-10.629617	-7.209319	4.458737	5.566797	8.352318	1.243786	8.926139	8.822238	0.167764	-6.510545	-3.285975	6.771866	-10.633341	5.077432	-0.182093	-6.461816	-3.285975	1.645022	-10.632687	-1.576276
1412	6	-7.059825	7.710302	6.349011	-13.849084	6.305172	-10.883546	7.912290	-10.312092	-5.338594	9.314731	-9.945145	5.906271	4.584232	-10.311692	-5.338594	3.912690	-9.945121	-0.390529	-4.280042	-0.817094	-0.155897	-4.525012	-5.417359	-10.883463	-7.742055	-6.058712	-5.264519	-4.648104	-8.918640	-10.883545	8.593697	3.479031	6.345725	3.143488	6.233709	5.906277
1450	6	-9.379640	6.013894	7.291797	-11.373663	6.441180	-11.366405	-8.331161	-12.269526	-1.572166	-7.838870	-12.155954	-11.366405	5.369373	-18.311799	-1.572166	5.656252	-12.155957	6.978147	3.898121	0.475873	7.176369	2.219494	5.440483	6.959572	3.890405	0.050397	7.187546	2.213268	5.430425	6.967455	3.760190	0.713431	7.167741	2.221691	5.385330	6.951813
1488	6	-7.270983	-8.385070	-8.918954	2.317892	-8.475838	-7.669906	3.160874	-11.789878	-8.922695	8.422547	-8.608268	3.455848	-9.929828	6.550251	3.815460	-4.689748	7.041620	-14.012672	-4.254776	6.550243	3.815460	1.501841	7.041620	-5.986652	-12.325267	-8.385070	-8.918954	-3.524671	-8.475838	-12.989165	6.329731	3.135043	3.805283	7.649496	6.878633	3.644667
