1	3	5.934935	-14.566534	-6.019809	7.769548	-5.447397	7.118098	-10.992448	5.463183	6.495115	-13.290550	6.371907	-11.475236	-11.790741	-9.786969	-6.019809	-8.442425	-5.447396	-11.475236
3	3	-14.277013	-5.921432	-5.360535	-11.124139	-4.947302	-9.899757	-13.900908	7.852078	6.586900	-15.730523	9.375765	-9.899757	3.890555	-8.206495	-5.360963	4.320248	-4.947302	6.578531
6	3	-10.925303	-9.789254	-6.181644	-11.831931	-6.949181	-13.439764	-13.232279	3.533577	4.897583	-13.257759	7.237647	-13.439764	7.553873	-15.409860	-6.181644	5.704463	-6.969794	4.319379
7	3	-12.586508	-11.383208	-0.587150	-9.232790	-4.760808	-10.899869	5.225498	-17.834525	-0.587167	6.524487	-4.760818	3.409431	-7.603020	6.586625	7.042406	-14.200275	7.083219	-10.899882
10	3	-13.051065	-9.140054	-4.028878	-8.175671	-11.578355	-12.659677	-14.238424	7.744648	6.893812	-13.566314	5.169967	-12.660242	4.265169	-14.538247	-4.028878	7.369052	-11.578357	6.215831
11	3	-12.492347	-6.944780	-1.135213	-2.520778	-11.153770	-11.176339	-8.973727	7.366343	5.727434	-9.017966	6.569096	-11.176474	5.183858	-0.205938	5.135234	6.682995	5.041117	6.380562
12	3	3.929757	-16.226922	-5.893912	4.691061	-8.488182	7.496411	-8.719453	-13.131341	-5.893912	-11.997341	-8.488182	-0.041487	-6.321893	4.242025	6.613646	-16.944958	5.914064	-0.028519
14	3	-7.428378	6.485797	6.375426	-18.898862	7.940195	-10.140959	-8.847372	-11.397905	-1.019323	-12.614910	-9.306635	-10.140959	5.059789	-16.240863	-1.019323	6.406805	-9.306691	3.934324
16	3	7.542736	-18.839408	-4.460461	9.104765	-3.778127	3.927626	-9.007155	-12.513475	-4.436111	-8.840338	-3.772562	-12.832911	-9.752013	5.401439	6.962000	-15.461054	7.301667	-12.832911
17	3	-11.984666	-14.215532	-7.293241	-6.437729	-11.693596	-7.302960	5.924530	-19.575918	-7.293241	6.136648	-11.693601	4.902883	-8.324620	4.309208	5.641354	-9.918195	6.870863	-7.494330
18	3	-13.569411	-8.458567	-5.937235	-9.904172	-8.107661	-9.847999	4.250797	-13.802678	-6.882168	6.729162	-8.130620	7.025379	-11.351246	3.552827	5.703939	-12.382446	4.474056	-9.908742
20	3	2.810417	-13.032996	-1.603842	5.828445	-9.945119	6.081194	-15.345453	-11.664650	-1.603842	-2.120314	-9.894758	-6.560314	-14.092359	5.423195	4.794270	-3.619891	6.566678	-6.560752
28	3	6.799751	0.425892	4.908470	-10.856469	7.632157	0.138018	7.894103	-17.543236	-5.605088	5.845520	-9.143922	6.739108	-4.880947	-11.290825	-5.605088	-7.319985	-9.143880	-5.451545
29	3	6.147314	-13.707512	-5.056724	4.404246	-7.655361	5.866572	-13.254382	5.382929	7.028082	-12.590076	4.821775	-8.049543	-13.242816	-7.984852	-5.056724	-11.594500	-7.655052	-8.049543
33	3	-3.714940	2.353018	3.260208	-9.506856	-0.477618	-10.372101	-7.717905	7.042428	9.332417	-12.203397	6.164273	-10.438075	-9.735106	-10.323783	-0.826206	-5.267088	-8.209450	-9.423436
36	3	-11.838406	-7.730311	-6.577572	-8.096920	-12.034467	-4.223433	5.460116	-13.515926	-6.577572	6.390283	-12.035753	9.182772	-9.001755	7.711213	6.032202	-13.676412	5.347046	-4.223772
43	3	7.299873	-17.557951	-1.692912	6.179649	-6.489217	7.118923	-4.287372	-11.464419	-1.692912	-5.458191	-6.489217	-8.661682	-6.669392	5.433863	8.079132	-9.046101	7.477186	-9.967093
45	3	-16.102668	-12.999041	-2.462986	-3.953923	-11.169745	-7.241001	-10.066266	-12.999260	-2.462988	1.299100	-11.169745	-7.013437	-17.500413	5.247548	8.955805	-9.900171	4.323294	-12.614176
46	3	-8.703987	-6.871839	-4.129371	-10.241178	-13.193074	-10.187148	4.815616	-12.776393	-4.134630	7.976425	-14.118029	6.939531	-9.868255	5.681025	7.252520	-15.604192	4.840759	-10.187555
49	3	-9.076134	5.221040	4.604812	-10.643962	5.261186	-11.571325	-13.762967	-12.693930	-5.657396	-9.326549	-11.965644	-11.581657	3.545331	-17.195541	-5.657405	7.200067	-11.970054	3.549688
51	3	-5.104449	1.841993	1.613174	-11.621167	-6.710361	-11.761402	-11.094891	8.355989	6.357939	-15.777472	4.704954	-11.849486	7.291833	-5.604128	-4.548037	6.712679	-13.223294	6.011206
