13	5	5.047528	-14.419505	-3.974069	7.561857	-7.439210	8.477614	-7.561489	-9.508870	-3.974069	4.466084	-7.439210	-0.764986	-10.640817	7.132018	6.797847	-6.816537	3.934274	-7.188798	8.430760	2.221266	6.794219	1.958850	3.934219	8.434562	-10.992419	-9.508870	-3.974069	-1.206345	-7.439210	-2.610744
27	5	7.925702	1.972664	7.555668	3.246667	6.758505	8.619944	7.151295	-10.845060	1.368984	7.653684	-8.810730	8.609933	-2.033398	-4.359332	1.373713	2.768712	-6.593206	-0.536310	-6.360194	8.538255	7.555707	-10.046102	7.100754	-9.119666	3.041641	5.582001	7.555706	-1.462029	7.073218	-3.444855
58	5	4.621032	-7.629932	-0.122103	7.301619	4.249247	7.771162	-11.095658	-9.122453	-6.142304	-8.793351	-5.023028	-6.135678	-7.609022	7.422836	4.919060	-13.967631	9.293004	-6.135621	4.624572	-13.812572	-6.142304	7.383440	-5.023028	7.771324	8.110387	2.726382	4.918303	2.136610	9.292176	7.804085
84	5	-8.576534	-3.318091	-3.308287	-10.322717	-7.436159	-8.428431	-9.123767	8.230006	5.936185	-16.832985	8.029518	-8.428496	-3.913272	3.113577	0.606476	-14.802374	-3.415392	-8.351851	5.022756	-9.355139	-5.339538	7.505095	-7.450607	7.051926	4.704337	2.525939	5.928277	0.973854	8.019209	6.815189
141	5	4.487496	-12.395142	-4.996037	8.018773	-10.182135	0.307295	-8.450466	-8.943723	-4.996037	-9.376829	-10.182055	-11.348506	4.553477	-12.411878	-4.996037	8.145553	-10.182135	6.457663	-7.001201	7.101709	4.933092	-12.176056	5.627052	-11.348433	5.998989	3.470886	4.933085	5.404877	5.613185	6.524295
151	5	-5.076342	2.519005	1.618405	-5.563529	-1.806761	-9.230099	4.176489	-14.686072	-4.794191	7.702869	-9.938442	6.952161	-9.205508	-9.070874	-4.794191	-5.563485	-9.938442	-9.230153	5.989845	1.083202	6.420675	3.137874	6.970463	6.805518	-6.824924	7.083054	6.564686	-10.138420	6.982994	-10.158805
188	5	-12.390024	-10.824280	-7.369759	-4.201213	-10.685628	-7.544095	7.523083	1.331357	4.818884	7.513399	5.283146	6.593026	5.076708	-15.864557	-7.369775	8.485572	-10.685628	6.477217	-0.582794	-10.824285	-7.369759	8.425206	-10.685628	4.095727	-11.740003	6.381312	5.232216	-5.600489	5.608844	-7.542101
192	5	5.250591	-9.410633	-6.570169	6.641405	-7.906435	8.124391	10.824095	3.830210	4.223267	3.386018	6.146094	8.009139	-11.319484	-7.053740	-6.570133	-11.662938	-7.885911	-10.078989	-5.746337	6.212511	4.223651	-14.758855	6.147563	-10.103555	-5.205985	2.318900	-1.061720	-11.931496	-1.944202	-10.062693
215	5	-7.035111	5.388029	9.295331	-4.789024	6.614603	-12.349870	-1.291113	-11.328374	-2.423031	1.259906	-6.974548	-5.935344	4.150355	-17.231911	-2.423031	6.635634	-6.974548	4.716382	3.088419	1.539366	9.293370	0.843699	6.543731	4.705767	3.796997	-7.556258	4.052663	1.210362	2.905069	4.714004
220	5	-9.489642	7.853784	5.581960	-17.250615	7.517012	-5.126841	-7.055333	-9.178332	-3.818023	-11.089349	-9.619395	-5.126840	8.261461	-9.556143	-0.181713	7.084076	0.563663	5.821838	-7.055409	-5.985137	-0.181712	-11.213298	0.563664	-5.126840	8.261537	-12.746766	-3.818023	7.208059	-9.619395	5.821838
