5	2	-11.218798	6.543031	8.315542	-15.152090	6.235163	-9.895405	-7.862303	0.342234	0.765588	-10.687279	-4.097897	-9.895405
15	2	-9.055175	7.292317	7.272472	-11.212496	4.668916	-10.726386	-10.294117	-8.043039	-2.173106	-9.150497	-8.373828	-10.728482
23	2	9.596881	-16.422030	-7.149986	9.218732	-13.769888	7.650022	-6.426838	-11.005210	-7.149986	-7.004028	-13.769888	-10.964497
25	2	-12.246746	7.290299	7.727092	-18.802171	7.625537	-12.690424	-13.343119	-8.424869	-1.690031	-14.197665	-7.082830	-12.678197
26	2	7.168247	-15.222440	-4.529927	6.393825	-11.106913	8.275677	-8.418776	-9.854313	-4.529927	-6.461436	-11.106913	-7.648442
31	2	-5.776966	-14.286862	-4.402569	-8.214147	-8.273115	-6.061460	5.621555	-20.381294	-4.402569	5.746359	-8.273262	8.659775
35	2	-14.345555	-15.270656	-5.968718	-8.883294	-10.286855	-9.549850	-13.946115	2.132297	6.685906	-14.858870	5.356504	-9.550796
38	2	-12.685384	-6.832632	-5.977887	-9.944715	-7.106420	-10.671010	-8.454947	4.267162	3.591575	-10.002633	6.570710	-10.603645
40	2	-10.048564	-8.766513	-1.196137	-12.761160	-9.845704	-8.367198	-8.218456	6.913050	6.399294	-17.273843	5.449439	-8.367198
42	2	-14.232497	-10.645634	-6.346553	-11.568291	-9.277136	-10.845991	-12.312049	4.639225	5.320858	-15.407712	7.400267	-11.028009
44	2	-11.851921	-12.537892	-7.734169	-9.842061	-2.674784	-13.524251	-6.219231	2.202145	1.678668	-9.842725	4.761413	-13.524251
52	2	2.300329	6.750854	7.097168	3.225769	8.995084	7.046745	-15.832098	6.923036	7.097201	-10.514778	8.996792	-9.901688
66	2	-11.393013	-13.466610	-3.840237	-0.093356	-7.781567	-2.379118	-10.703844	2.515520	6.335503	-11.164007	7.626166	-8.217393
70	2	-18.794823	-12.276370	-8.468545	-8.161540	-8.975235	-11.698377	-12.872690	2.884401	1.782969	-8.189572	6.384372	-11.698378
74	2	-16.794967	-8.909967	-6.150406	-9.107589	-9.983110	-11.716621	-14.267050	6.172415	5.859625	-14.491447	4.170548	-11.716621
80	2	-10.568079	-14.258483	-3.227594	-9.906708	-9.901734	-10.131443	-8.508887	3.227785	8.898812	-14.758072	7.772943	-10.131443
86	2	-9.072676	8.918613	7.130474	-15.525981	6.344552	-9.806425	-14.349572	-3.674865	0.535859	-10.934607	-9.235741	-9.806435
89	2	-5.718472	0.019713	-2.881285	-9.576548	-8.344714	-8.562538	5.609368	-11.786267	-7.884352	7.639971	-12.905617	7.816301
92	2	-14.722197	-14.417119	-4.950087	-8.111810	-8.491075	-11.248562	-14.549091	4.291652	6.658468	-13.363446	5.969205	-11.248488
93	2	-17.831825	-6.859637	-4.354920	-7.560420	-7.936862	-11.630144	-18.131665	7.242456	6.342222	-13.382708	5.991528	-11.630188
108	2	7.708637	-18.957545	-2.703452	7.625474	-9.196473	7.458666	-11.716742	4.949814	7.309896	-13.127160	5.634435	-8.369956
110	2	-15.165544	4.592282	6.544713	-14.884848	7.719147	-9.270894	-15.500181	-8.511757	-3.465097	-12.795271	-7.540867	-9.271104
118	2	3.601035	5.603701	4.149197	-10.496092	6.901039	-6.438289	9.406569	3.348140	4.147185	0.774609	6.736931	4.394894
128	2	-11.419181	7.277772	7.593204	-10.276890	7.353603	-8.723057	-11.688906	-10.108445	-4.393831	-7.528922	-8.520434	-8.723057
143	2	-12.003888	-6.221747	-6.149668	-6.929227	-15.554394	-8.134340	4.486221	-11.327010	-6.828575	7.589998	-16.163512	7.780650
150	2	-5.734597	-8.914967	-9.039724	-11.454600	-7.987779	-8.812181	7.724880	-14.989981	-9.039730	6.025173	-8.240341	8.980986
158	2	-16.990811	5.623348	6.932906	-13.303389	4.466276	-12.595440	-17.222838	-10.600233	-1.344265	-6.906722	-13.808470	-12.571442
159	2	-15.136239	-12.806048	-4.656396	-9.696143	-10.219504	-10.871837	-16.829607	5.931671	5.744047	-15.373643	4.836896	-10.871839
161	2	-11.538521	-10.247018	-7.567028	-9.318507	-10.185145	-9.751751	3.340595	-12.255099	-7.567029	7.590038	-10.185196	5.126294
164	2	4.009788	-16.008368	-5.886433	7.986038	-9.827206	8.017532	-7.219734	-11.953866	-5.886428	-7.203973	-9.827190	-5.296507
169	2	-13.683504	-16.933015	-4.876792	-10.638675	-6.032804	-14.191237	3.717233	-20.699649	-4.876792	7.230660	-6.032804	4.911979
182	2	-13.963070	-10.205826	-5.816478	-2.428454	-11.285816	-14.350097	-10.704323	5.228563	6.116295	-3.987245	4.515850	-15.109252
186	2	-14.586742	-8.478932	-4.162684	-9.460013	-9.559471	-12.296137	-9.064910	6.926363	4.375355	-11.103295	5.560954	-12.296137
193	2	3.977833	-14.782826	-7.398033	8.070084	-9.387529	7.063069	-13.045336	-9.244289	-7.323197	-8.551878	-9.387495	-11.251529
194	2	-12.439336	-7.186433	-3.035516	-15.467474	-9.389956	-9.402958	-12.935970	5.337587	6.157199	-21.634568	5.488999	-9.402958
195	2	-10.174762	-8.546315	-4.429083	-9.692278	-12.891991	-9.534809	4.577175	-14.795562	-4.684567	6.403396	-12.891992	7.071778
196	2	-9.140957	-7.532609	-7.581947	-11.082836	-5.538113	-9.560242	3.033900	-13.800001	-7.598383	4.768471	-5.538113	6.290017
204	2	-3.374852	-12.485589	-7.097813	-10.277362	-10.086414	-11.952481	9.598077	-15.366193	-7.097814	7.172292	-10.092533	4.150897
206	2	-12.497116	-7.438157	-6.157074	-10.468711	-11.142760	-12.163833	5.038741	-12.366325	-6.157074	6.378207	-11.142760	5.266735
209	2	-15.365072	-11.551090	-4.060527	-5.731452	-9.787592	-13.254846	-15.044047	5.680824	7.065441	-10.231267	5.062998	-13.270091
216	2	-15.174549	-6.102902	-5.949532	-9.318887	-9.894269	-10.496374	-16.474948	6.882400	5.865845	-15.353118	5.374453	-10.496374
223	2	-13.014143	-11.224977	-0.524299	-8.465051	-11.416548	-7.161516	4.775672	-17.726139	-0.524299	7.302417	-11.416548	7.532910
227	2	6.701886	-13.699629	-3.525418	5.729487	4.172561	6.905297	-8.114489	-8.180996	-3.525418	-6.682868	4.172577	-9.039857
234	2	-13.438533	6.237733	7.805749	-18.672892	7.303950	-12.985843	-14.378751	-9.893229	-4.180447	-12.956500	-6.379259	-12.985843
249	2	-7.915770	-7.826286	-5.167997	-12.482374	-6.503647	-15.378752	-5.259700	7.849401	4.829280	-18.023771	7.226933	-15.378752
250	2	-6.309888	7.413601	6.561699	-17.488997	6.726137	-10.348046	-10.502957	-7.366951	-0.836241	-11.148720	-10.193616	-10.348046
264	2	-7.431522	8.818469	8.921735	-17.591502	5.365092	-16.652762	0.049445	-0.751340	0.743131	-11.867568	-4.611657	-15.111903
271	2	-15.060614	-8.981409	-8.738042	-12.228157	-12.829359	-9.942747	3.999911	-13.674314	-8.738042	5.884738	-12.829359	6.349598
274	2	-8.194374	6.201961	8.114997	-15.878513	6.659113	-8.423305	3.587986	-9.783102	-0.690718	5.603826	-8.468484	7.907902
