PHOX2B	SOX10	PRRX1	GATA3	SNAI2	HAND2
-11.605797	-12.323834	-6.481541	-6.171719	-7.261410	-7.010210
4.871522	-17.604608	-6.481542	8.981917	-7.261411	6.482145
-7.997300	4.167311	5.085736	-8.887547	11.536749	-7.010206
-14.639346	6.433964	7.840464	-11.919430	11.972378	-10.363919
-13.919595	-4.430807	-3.412466	-6.278388	-2.995822	-10.363577
4.289440	-9.414278	-3.412478	6.525661	-2.995825	5.866350
5.677090	-17.381550	-10.012219	7.868611	-6.553442	5.105252
-9.034686	-11.589057	-10.012144	-3.673569	-6.511659	-8.994014
-3.450337	5.481986	2.947961	-3.889575	7.628282	-9.135297
2.193038	-10.112796	-1.637319	6.493051	-7.229871	4.219445
-8.074763	-8.208958	-1.637317	-0.692657	-7.229871	-5.884937
-10.147445	6.031295	4.281550	-1.188972	9.115470	-6.801444
9.160904	-17.561209	-0.165436	8.389356	-2.829650	6.982650
-10.286131	-11.039931	-0.155994	-5.288970	-2.827625	-9.123900
-14.796450	5.829982	6.506361	-9.116353	11.139333	-9.123917
-12.389195	7.388786	6.383373	-15.293031	12.464832	-11.496747
9.659472	-2.320969	0.580430	2.756655	4.031114	6.023960
-10.209744	-6.761325	-4.920006	-8.705415	-1.967560	-11.496747
-10.982925	-7.903888	-2.026850	-14.481142	3.101621	-9.423551
-4.775189	3.661400	3.060581	-14.745682	11.001931	-9.413063
5.331221	-13.774515	-2.026850	2.518826	3.101621	7.983307
-11.657817	5.403146	7.778984	-15.728006	11.250138	-4.079753
-16.013340	-3.144567	3.835694	-13.796374	7.973899	-4.079753
-16.672697	-8.941509	0.190201	-11.099651	-1.493798	-4.079753
-10.913320	6.445197	5.211781	-10.305286	12.122344	-11.628291
-11.874402	-4.427105	-0.199014	-5.626943	5.027804	-11.628291
-11.758697	-9.083059	-3.923431	-5.626935	-2.716455	-11.628291
-12.961160	-6.164439	-5.011369	-12.285050	-0.405738	-11.690976
-11.377857	5.392288	4.984777	-18.103978	11.175285	-11.690976
2.481884	-7.912245	-5.549959	3.334359	-0.405891	6.558433
-7.914169	6.222558	6.247431	-17.048511	12.106629	-7.359407
-6.949710	-8.035891	-5.819125	-11.763608	-4.366406	-7.359404
6.726308	-13.832353	-5.819127	5.912706	-4.366427	7.312212
-13.916147	3.526623	9.010801	-16.149724	8.583097	-10.689424
-14.756734	-11.886637	-1.425408	-9.572480	-8.909519	-10.687924
2.836394	-14.723354	-1.425408	6.471252	-8.909519	5.002824
3.421336	-12.068691	-0.869418	6.933747	-3.749050	5.283329
-12.131433	5.852688	6.806637	-7.376025	11.150164	-10.309478
-10.693368	-6.229710	-0.868664	-5.568751	-3.749050	-10.304218
-7.393486	6.792476	4.996217	-19.541204	10.776996	-10.531554
-10.826339	-9.593955	-7.453315	-13.982754	-0.107780	-10.531553
5.353646	-15.854003	-7.453315	4.055530	-0.107781	6.370084
7.673039	-14.202861	-6.202465	6.277106	-8.122833	7.818396
-6.327429	-7.770507	-6.201869	-8.821096	-8.122833	-3.554281
-8.470297	5.028920	5.681074	-15.126927	8.000301	-3.554281
2.144282	0.348474	7.243752	-8.762644	9.661490	-0.722031
5.222771	-10.205126	1.960084	3.489732	3.480441	5.132138
5.283769	-17.439428	-4.560537	3.525152	-5.661316	5.133535
-13.935977	-7.904685	-0.210830	-11.482504	3.489534	-8.954514
-9.458689	2.454921	4.721189	-16.609281	10.753310	-8.954481
-13.935976	-11.182894	-6.591829	-11.482295	-1.109218	-8.954514
-6.137176	-14.922907	-7.341704	6.036574	-9.546677	4.253330
-16.460445	3.495911	5.350439	-10.960928	6.907290	-5.846161
-18.376967	-14.900988	-7.341704	-5.921034	-9.546677	-5.479951
-11.129686	7.426334	7.914872	-14.162194	13.238414	-9.566350
6.310811	1.888242	7.877633	3.290209	13.127534	5.848954
6.866011	-12.286966	-3.515115	5.291316	0.522196	5.855144
-13.274847	6.825436	6.552187	-13.676935	10.633460	-3.945064
3.444232	5.066721	6.508331	2.130075	10.625782	7.533126
-13.743953	-4.241210	-4.226337	-9.406376	-0.754991	-3.945040
-11.376681	4.246023	6.000935	-13.365485	9.065157	-7.698177
-10.618795	-10.886183	-3.695642	-10.105375	-6.700586	-7.698131
3.315561	-12.707173	-3.695642	5.985662	-6.703872	8.377217
-10.447911	-10.138060	-6.375693	-8.801361	-9.782315	-11.914907
6.901602	-14.664431	-6.375718	7.460345	-9.782315	5.854968
-6.847426	2.387854	4.250245	-11.294175	9.281812	-11.744289
1.131422	5.469372	7.243490	-16.745885	10.497769	-4.325117
-0.506512	-6.600202	-4.630876	-12.097816	-4.128814	-4.325367
4.468756	-8.704355	-4.693100	4.823917	-4.136094	6.084490
3.325191	-3.417763	3.944401	5.470236	10.455809	7.186356
-8.294175	6.769793	4.572787	-11.510406	13.411124	-6.045490
8.624763	1.319041	4.572380	4.728227	13.410685	7.317147
-9.651935	7.564787	6.046930	-17.231489	9.718589	-9.987139
4.523888	-12.085943	-2.844046	5.703856	-6.939211	6.012152
-11.346601	-7.687160	-2.665988	-12.108852	-6.938255	-9.965769
-7.209560	-6.899710	2.171771	-11.257334	5.211008	-10.105554
5.607635	-13.345046	2.171694	5.077908	5.210953	7.218497
-4.939921	4.366772	6.492020	-15.686672	11.584081	-10.105535
-9.972150	-9.133843	-5.048246	-8.612306	-8.263128	-10.122335
-7.413780	6.072619	5.664477	-14.714795	9.721014	-9.809000
4.947328	-14.616582	-5.048246	6.906456	-8.263128	5.106457
-11.802541	-11.876918	-2.045402	-10.812375	-2.874465	-12.593070
-11.810855	-5.967669	1.161865	-11.029326	4.926107	-12.593135
-12.473632	2.666553	6.675368	-13.918738	13.825196	-12.597249
-14.252475	-12.622688	-5.424570	-8.492311	-7.776315	-13.270650
3.053559	-17.524812	-5.424570	7.504867	-7.776315	5.687250
-8.181485	3.808048	2.639211	-8.987912	8.946508	-13.270650
-14.618600	-9.222962	-4.947047	-11.607931	-10.496532	-11.297981
-13.059893	6.753990	5.807056	-17.414860	8.169454	-11.297985
2.183060	-11.989904	-4.947047	4.410553	-10.496575	6.224489
-10.920093	-6.096893	-0.853284	0.021062	3.253440	-10.818499
-12.892660	6.837590	4.682153	-11.239423	8.681335	-14.148502
-12.500611	-6.096893	-0.853284	-6.237084	3.253440	-14.148502
7.859747	-18.567842	-8.510847	6.132064	-7.812189	4.212586
-4.792760	-12.409267	-8.510847	-10.359806	-7.812162	-4.394971
10.694287	-0.362690	4.187960	4.193389	8.871192	4.242460
6.835373	-8.133848	3.617459	7.810360	7.183749	6.492147
-7.867298	5.784580	7.558828	-12.748841	13.520045	-8.801457
-8.378936	-1.924823	3.628148	-8.724843	7.192827	-8.801457
4.872190	-17.723374	-2.188702	7.022921	-4.119980	7.387936
-11.756029	-11.826848	-2.188696	-10.763034	-4.119980	-10.189764
-9.002343	5.074067	5.513863	-12.811985	12.171681	-10.189771
-7.241054	5.755366	6.250856	-17.728441	13.393888	-10.160487
4.532905	-9.741434	-0.281863	5.139113	3.896299	4.550274
-10.148734	-9.209546	-6.872031	-11.945484	-2.142739	-10.160487
-8.883691	8.367701	7.881012	-15.807411	11.196628	-14.076878
-9.508751	-4.937120	-2.909244	-9.200924	-6.729297	-14.076878
0.696605	-5.115978	-2.909267	3.789672	-6.748789	-2.207154
-11.342960	8.399107	4.598593	-12.552975	12.450471	-11.189916
-14.777017	-8.422373	-6.909821	-7.677257	-5.701408	-11.190636
5.896314	3.835410	4.597978	2.377833	12.437714	3.865966
-6.944391	7.489282	5.645891	-15.990459	11.213749	-9.477462
-5.347873	-0.883165	-2.207070	-10.379821	-4.844813	-9.477462
5.110956	-10.380904	-3.435668	4.841482	-5.236873	5.192410
-6.798958	6.562902	8.201466	-16.985882	11.144310	-0.396549
2.922759	-12.133174	-0.476041	5.102984	-5.416062	7.231237
-7.534800	-8.106998	-0.308761	-11.139302	-5.284072	-0.396549
-11.467367	-12.169036	-1.201897	-9.333049	-1.703672	-8.966095
5.602226	-17.026039	-1.201897	7.425271	-1.703672	7.796370
-9.195470	4.260615	5.308299	-15.603517	12.351144	-8.966095
-10.789473	8.170565	7.627825	-12.901488	11.630895	-12.682017
7.458052	-15.057719	-4.647801	6.235368	-5.758006	4.780800
-9.930103	-9.290236	-4.647470	-6.790976	-5.758006	-12.280189
2.719061	-13.711782	-4.555682	5.607907	-0.961671	8.259473
-12.982138	5.775646	5.971444	-11.842868	13.000009	-6.574995
-13.412347	-8.353308	-4.351013	-6.562259	-0.769126	-6.574995
-8.644017	6.292730	6.928590	-15.962584	10.759601	-10.114509
-12.323906	-9.202403	-5.721905	-11.683047	-6.072866	-10.114517
3.011838	-10.890836	-5.721906	4.148577	-6.072866	8.426448
-13.127801	7.394003	4.970912	-11.075778	11.518416	-11.619274
2.805275	-5.930158	0.888428	7.230333	4.814452	6.828231
-13.856906	-2.713414	0.896427	-9.524380	5.501330	-11.618602
8.463126	-14.258235	-2.642048	9.553661	-8.196324	7.291792
-3.309626	-8.450866	-2.641117	-6.882303	-8.195568	-2.817720
-2.984454	7.146655	4.054733	-7.181314	6.949256	-2.813885
-9.865200	5.917254	7.156912	-16.058274	12.796656	-13.906055
-13.040929	-4.985092	2.904629	-11.213348	7.538951	-13.906061
4.246606	-9.822478	2.904629	4.943774	7.524730	4.586172
4.037881	4.196245	4.711816	1.670564	11.787598	5.738872
-11.233508	6.451278	4.712149	-15.934682	11.787790	-9.486745
7.304335	-2.761217	-0.443675	6.482171	6.008208	5.822541
-8.675519	7.906170	7.212851	-13.094493	11.633877	-8.778051
4.565409	-4.143040	0.935827	7.436855	5.361273	2.564121
4.947444	4.184849	7.212834	0.951229	11.633831	2.570178
-13.189402	-8.323018	-5.152190	-11.139475	-6.339501	-5.464666
3.182776	-10.088328	-5.152190	4.888092	-6.339501	7.569445
-7.629160	6.477494	3.579096	-11.192263	9.316367	-5.464666
-12.745411	3.505138	7.498303	-15.605706	11.839238	-10.242556
3.372329	-14.682705	-0.709279	5.623537	-5.769238	4.317155
-11.570712	-12.424937	-0.709279	-10.088597	-5.769238	-10.242556
-5.996093	5.360319	4.863135	-14.331396	6.840338	-9.409949
-8.005764	-12.748575	-5.338819	-10.333189	-12.073121	-9.600783
7.371688	-17.788406	-5.338819	6.676415	-12.087076	6.400186
-15.782112	-9.636933	-0.615077	-9.466420	3.276379	-7.378357
-15.781045	-16.418417	-6.592893	-9.378105	-3.278535	-7.378357
-11.819681	3.177134	5.594190	-11.676861	11.799082	-7.378357
-8.552344	-10.395613	-7.037283	-11.881356	-6.331105	-8.808578
-3.503248	5.801902	4.804705	-14.358732	12.021352	-7.247068
2.812504	-0.892221	2.936612	3.498589	6.026238	5.796565
-9.041432	-10.720356	-2.714559	-7.865782	-6.262764	-9.759388
-14.910997	6.704978	6.524288	-10.175072	10.233581	-9.759494
6.099898	-13.706142	-2.714559	5.533263	-6.262764	7.002451
5.374665	-17.999015	-1.858640	6.212119	-8.562675	6.952566
-0.639274	3.775737	7.086885	-16.547053	10.587164	-8.193319
-0.642033	-13.611134	-1.858640	-10.250846	-8.562675	-8.193325
-5.641596	4.053040	3.718707	-10.854109	7.886783	-10.366576
4.523763	-2.122255	3.685486	4.754688	4.543480	7.785042
-10.791580	-11.563601	-2.124048	-9.842072	-4.725700	-10.366576
-10.405784	7.456515	8.028168	-12.671760	11.683660	-10.726156
5.245481	3.584338	8.023211	3.347868	11.683590	8.563105
-12.099603	-10.615056	-0.416295	-9.404254	-4.098456	-10.726157
6.627980	-14.647373	-1.412559	5.369750	-7.636624	7.509197
-13.140310	5.923457	6.239520	-16.913563	10.478082	-7.208550
-11.001341	-9.572951	-1.412559	-12.016240	-7.636620	-7.208550
-11.779109	4.216624	8.430662	-10.598647	11.206764	-7.425475
-11.002458	-11.779849	-0.552425	-5.022886	-2.488176	-3.911291
6.102270	-14.201771	-0.566243	6.378383	-2.497045	6.113498
-11.601351	-10.098766	-3.727936	-12.071748	-5.870830	-14.522708
-12.246494	6.576662	6.609991	-15.977970	10.656557	-14.522708
5.184315	-14.516752	-3.727952	5.304006	-5.870830	4.359557
-12.535848	-5.598701	0.553606	-8.570977	5.580193	-9.233872
3.462394	-8.294151	0.553603	6.773109	5.580190	6.300065
-12.544613	3.077366	7.083292	-14.153217	12.628113	-9.326098
-9.456343	5.352910	6.549657	-15.241668	8.526902	-6.513851
-8.517561	-11.192470	-0.838071	-9.976817	-5.264909	-6.513851
5.001009	-17.201634	-0.841050	4.626770	-5.264909	6.505604
-11.107354	5.877159	8.158639	-17.760342	11.573008	-12.935574
5.315213	-13.945959	-0.649662	6.382390	-5.064646	6.438537
-9.590267	-9.436365	-0.647556	-11.341532	-4.716973	-12.935574
4.407193	-11.585273	2.245421	2.443660	6.252928	8.475532
-14.650897	6.334945	7.206206	-18.199780	12.118918	-9.270484
-14.204158	-10.516249	-4.287947	-14.650970	-2.836914	-9.268910
9.976324	-17.335350	-7.132837	5.288889	-5.686514	8.864539
-2.998603	-12.661679	-7.132837	-8.915897	-5.686514	-8.618411
-4.383961	5.482185	4.046688	-15.675268	10.737855	-8.734249
6.155710	-14.155143	1.983750	5.696393	4.001619	7.428490
-5.777885	-8.370010	1.983750	-10.112141	4.001619	-9.269685
-7.907454	2.877952	7.755634	-12.959764	13.891272	-9.269954
-14.097423	-8.984798	-6.693429	-12.025176	-3.331239	-7.264647
-12.012691	4.743718	5.543952	-13.805348	13.079121	-7.241795
3.254263	1.289763	4.896684	1.773805	12.774810	6.985988
8.272932	-13.466492	-4.084375	8.745929	-10.299124	7.026603
-1.793933	-10.226220	-4.084375	2.776387	-10.299124	-2.154574
-9.738387	3.842771	7.150425	-10.690638	7.551029	-9.103535
6.375541	-16.015607	-1.760800	7.840280	-4.735942	6.882739
-8.302149	6.040844	9.007665	-16.652972	10.550037	-6.602781
-9.739823	-9.224420	-1.760793	-10.353183	-4.394282	-6.602779
-13.249999	-4.687175	1.814741	-12.098342	4.452423	-12.315293
-11.478812	7.341572	5.645416	-18.329008	14.227677	-12.315293
-13.243947	-5.275791	0.537982	-12.096735	-0.918235	-12.315293
-15.047262	-12.795957	-3.976645	-6.865397	-1.579155	-11.553076
0.031518	-12.796130	-3.976645	4.276864	-1.579155	1.423372
-11.912257	3.530875	5.327791	-11.045069	10.267898	-11.553076
5.662626	-15.531240	-5.805813	5.004463	-2.315844	7.235908
-12.170373	6.599298	5.269452	-17.322954	11.840382	-6.837938
-10.191909	-9.639807	-5.805813	-11.932138	-2.315844	-6.837938
-14.312383	7.869112	5.670981	-10.632528	11.665181	-10.739546
-14.818823	-10.612775	-6.212630	-5.884967	-6.892819	-10.739546
-8.043173	-10.612775	-6.212630	1.623941	-6.892819	-1.076447
-13.789871	-12.340395	-8.079458	-7.651782	-4.706542	-12.488463
-10.498791	3.399086	3.746643	-8.218863	11.774594	-12.488463
4.304825	1.468328	3.744695	6.324451	11.748286	4.244546
-7.598969	6.412413	4.254523	-13.834094	10.997785	-7.641433
3.899223	-10.012950	-1.864706	4.282597	3.572620	7.037956
3.935434	-10.259136	-6.505808	4.284052	-0.908908	7.037960
-11.498940	6.286954	8.275293	-16.711824	12.878670	-8.533134
3.842473	-0.429905	7.857082	2.870217	12.575247	7.048227
5.497641	-10.051442	2.210784	7.747720	5.826227	7.055429
2.510601	-12.249709	-6.318727	5.950027	-6.429953	5.496750
-11.382474	-10.652253	-6.265975	-10.778173	-6.384806	-8.727278
-5.944396	3.801233	4.576176	-15.463831	7.924756	-8.727131
8.215043	-4.747145	1.558098	7.431865	5.581018	7.928723
8.714836	-13.556656	-0.577937	8.312525	-1.842502	7.928792
-9.598943	7.003221	6.973311	-14.520689	12.700844	-6.096035
-12.001502	6.793990	6.609563	-11.512790	10.006142	-12.179668
-10.995823	-8.537635	-4.461010	-5.911748	-3.520015	-12.179645
5.267281	-13.936700	-4.461979	8.110458	-3.627221	5.703523
-14.894921	-7.665691	0.447855	-10.732040	-4.622128	-8.043275
-13.208506	7.005207	6.205318	-15.962295	13.026420	-8.043275
4.957486	2.906413	6.205115	1.593215	13.013221	6.792925
-10.258889	-7.875591	-7.798223	-14.212046	-2.761282	-7.836543
-5.172260	5.441357	3.396011	-17.752524	10.001575	-7.838495
6.482211	-14.176459	-7.798430	3.251016	-2.761921	6.379911
-10.458141	6.459357	5.883694	-12.643589	11.561197	-11.922411
-9.744792	-7.830317	-3.873634	-5.760677	-5.864172	-11.922075
3.453705	-13.141178	-3.873634	6.149114	-5.864172	6.823224
3.893862	0.123322	3.872371	8.012312	10.389636	6.915562
-7.752976	4.213294	3.874046	-8.385259	12.032660	-6.094927
-12.909581	-4.220856	-8.018708	-7.352407	-1.484185	-6.094930
-10.426117	-9.797581	-4.647311	-11.693203	-4.257345	-12.247891
-12.264876	6.756214	7.958158	-15.773617	11.360288	-12.293426
4.203457	-14.090984	-4.647311	7.154076	-4.257345	4.298285
-10.769862	-8.006525	-6.465558	-11.492244	-5.136975	-13.616602
-11.962727	5.321193	4.383430	-12.802030	10.852297	-13.616602
6.090939	-14.015604	-6.465743	5.752547	-5.136976	6.054246
-13.605103	7.913617	7.337574	-15.277319	12.783229	-10.761896
2.032174	-8.872436	-1.614627	6.134050	-1.420551	6.682924
-13.559647	-7.679368	-1.612523	-9.638032	-1.420551	-10.761838
-12.532273	-9.270288	-0.412251	-9.962894	5.839393	-11.631325
-14.344919	3.336859	6.052103	-12.497137	13.910711	-11.631325
5.712851	-15.833371	-0.412371	7.327043	5.839393	5.220934
