49	8	1.988567	1.131423	5.536757	-11.905410	14.208247	-8.403444	-3.716747	-5.009318	-1.061540	-10.101768	5.441983	-13.707001	0.492926	-5.812231	-1.062316	-9.659616	5.441052	-9.153860	6.857791	-10.092170	-1.062409	6.573264	5.440939	4.448998	-2.395455	5.938110	5.545954	-16.044611	14.233159	-13.706531	4.080040	-10.091929	-1.062409	1.496599	5.440939	-1.930531	3.894963	-16.207001	-5.971813	1.496324	-1.494737	-1.930648	-6.302897	-11.124804	-5.971813	-10.101615	-1.494737	-13.707003
206	8	-10.767896	-3.891207	0.846082	-10.050036	4.405657	-5.255947	-10.884770	-10.233595	-1.681676	-10.051636	-3.352491	-5.256010	-1.337878	-3.908842	0.843106	4.022115	4.403554	4.736373	3.704934	-11.915994	-1.681694	6.649984	-3.352498	7.102621	5.115189	4.803578	5.505918	0.925318	12.503356	6.676534	-8.682053	6.489938	5.508015	-15.812082	12.503893	-5.312298	3.708027	-5.650909	0.728610	6.650169	4.322953	7.102670	-1.456457	-10.244004	-1.681676	3.929293	-3.352491	4.732261
331	8	-11.204764	8.257071	5.758786	-13.508958	12.051612	-7.026213	4.350701	1.305166	5.411817	3.392920	11.627171	6.963153	-12.001174	-5.298671	-4.482231	-10.549109	-3.541695	-6.978580	2.774670	-7.191173	0.550499	5.455828	2.579654	7.118641	2.898965	-6.253615	1.252752	5.329077	2.719928	7.110752	3.217367	-4.632773	2.591288	4.985503	3.924289	7.094778	3.403163	-4.298176	2.813202	4.936075	4.428249	7.091249	3.122474	-4.897686	2.404243	5.030446	3.586055	7.097287
375	8	6.847464	1.881659	4.765763	1.100597	9.087638	-0.126898	-9.864213	7.987906	4.788407	-12.144272	9.246302	-9.428653	4.236208	-3.605316	0.446353	7.063095	2.483408	0.123861	4.236444	-7.868022	-4.450197	7.063114	-4.668605	0.123873	4.958803	-3.605330	0.446346	7.576872	2.483397	5.612965	-12.542093	-1.817922	-4.449311	-6.330312	-1.330192	-9.422857	7.793926	1.881659	4.765763	1.789111	9.087638	5.506014	4.959027	-7.868031	-4.450197	7.576882	-4.668607	5.612968
922	8	-10.335932	8.003664	7.087581	-10.922159	7.277473	-8.590795	8.776380	2.898141	2.128945	8.537063	-2.747263	6.661662	7.219531	-1.878447	0.479584	8.591361	3.176620	6.660718	3.858375	5.618784	7.087581	1.611202	7.277473	6.212830	-11.977922	-6.974075	-4.500134	-4.060527	-5.848682	-8.588692	2.148439	-8.877441	-4.500134	8.548486	-5.849148	5.795084	-5.454076	5.288791	2.129169	-2.103084	-2.747085	-8.470233	-0.736912	5.285053	2.129169	1.520248	-2.747085	-2.184483
1069	8	-0.226041	-11.289831	-5.469524	3.622131	-4.520328	4.340848	6.363390	-12.911371	-5.493075	5.912733	-4.520329	5.743896	-6.906594	5.437129	6.272373	-7.286015	12.866740	-10.574687	9.074452	3.773641	6.211024	2.448047	12.866740	5.730828	6.615078	-7.183396	0.984835	5.898628	6.190910	5.743894	0.527661	-5.599077	1.643226	3.651592	6.406738	5.654620	-5.404484	-5.508730	1.692785	-0.295462	6.412907	-6.758348	-6.005803	-11.257857	-5.468749	-0.244003	-4.520328	-6.729924
1138	8	-10.310897	6.567381	5.408969	-14.330492	10.113834	-8.916469	-10.629748	-7.107984	-4.604158	-8.152410	-6.336855	-8.915978	4.832915	-10.577305	-4.604158	8.687431	-6.336863	1.162795	7.089833	3.091985	5.406987	2.905841	10.106067	6.915932	4.814063	-5.147211	1.426134	8.680605	4.396842	1.162794	6.780324	-5.151377	1.426134	8.810044	4.396838	6.973242	4.752628	3.096776	5.407013	2.568106	10.106144	0.922641	6.799174	-10.581305	-4.604158	8.816603	-6.336863	6.973242
1772	8	-12.225740	6.641180	8.184717	-11.820534	11.318768	-8.800036	-11.088636	-5.806788	-3.712148	-7.881607	-4.704850	-8.800035	6.235890	-6.681105	2.306981	6.906703	4.013769	5.588389	4.745141	-5.836539	2.308324	5.929640	4.107638	1.093329	3.523824	4.994119	8.184695	2.278600	11.318425	0.998278	5.642349	-8.746773	-3.738318	7.302906	-4.839735	5.588391	5.487439	3.781985	8.184442	3.362965	11.316755	5.581262	3.932692	-7.708960	-3.736950	6.309641	-4.831900	1.093165
1881	8	-1.694817	-4.610734	-0.216314	3.386099	1.834857	4.720090	4.237679	0.780262	5.763859	5.443362	10.992375	8.160552	-8.962221	-4.607811	-0.215134	-10.248010	1.835687	-4.344994	-7.822137	6.770342	5.823957	-11.681285	11.108414	-4.317203	4.540959	-11.213867	-0.568259	6.960523	1.613018	8.223864	-8.926805	-8.717321	-5.747159	-10.204243	-3.508749	-4.344414	-1.658660	-8.718608	-5.747159	3.457073	-3.508751	4.745209	4.551376	-14.890954	-5.747162	6.995535	-3.509575	8.225846
2010	8	-12.798949	-3.902758	3.028454	-8.477457	4.484697	-6.650348	-10.768277	-11.373722	-2.619316	-8.322723	-4.810943	-6.617135	-10.020381	4.165620	6.325504	-14.643043	11.882548	-6.588387	-3.205564	-3.902895	3.028453	2.148926	4.484636	3.650674	4.130316	-17.018253	-2.619316	7.093064	-4.810956	7.222944	-1.059558	-7.188851	-2.084198	2.303897	1.376077	5.332286	-1.060756	-11.423668	-2.619316	2.303897	-4.810943	5.331458	-10.766993	-7.138724	-2.083716	-8.322723	1.376391	-6.617097
