3	3	-10.495014	-10.867235	-11.313431	-12.299084	-7.091910	-5.746747	5.579929	-15.565687	-11.313431	4.629574	-7.091910	7.830795	0.353809	6.361203	0.854325	-12.266460	5.178288	-5.741554
5	3	-9.908710	-11.639854	-9.084712	-7.495573	-8.574622	-12.347982	4.665236	-13.234588	-9.084712	7.708901	-8.574625	6.284386	-3.606947	2.181388	3.134262	-8.808672	7.107290	-12.347961
6	3	-11.784946	-1.643177	-5.850808	-11.305802	-4.679977	-12.699272	-8.024022	4.686164	1.691584	-14.460023	4.953043	-12.699272	4.490526	-4.538788	-7.552638	7.472739	-6.937571	4.324777
7	3	-13.047379	-6.682426	-6.527852	-11.030528	-6.745849	-7.119572	-9.686363	2.841911	1.801703	-11.030736	6.699606	-7.119572	5.406864	-9.972908	-8.631270	7.428724	-6.879240	6.527603
12	3	-13.828418	-8.509090	-8.789660	-11.071759	-8.994102	-8.570229	3.664295	-14.467019	-8.789660	6.211437	-8.994102	7.418049	-1.735947	-8.509099	-8.789660	4.639494	-8.994102	5.308954
18	3	-12.011738	-10.215115	-7.831357	-11.587645	-9.916482	-11.963701	3.561696	-16.865635	-7.831357	7.819559	-9.917217	4.528803	-6.526032	1.999029	3.143510	-12.527656	6.320984	-11.963701
19	3	-11.667228	-8.512601	-7.407383	-9.937261	-11.681175	-12.093397	4.399920	-14.654769	-7.854600	6.714078	-11.681175	6.115905	0.175535	-8.563380	-7.420793	3.830782	-11.681175	4.432115
20	3	-8.612090	-7.884655	-2.475686	-7.491691	2.293225	3.218308	-4.217961	4.699137	3.008648	-8.982519	7.840637	3.218308	4.659297	-13.015228	-2.475687	5.721333	2.293225	6.381447
22	3	7.560973	-12.282462	-9.955040	4.504339	-6.784059	7.523153	-9.136055	-7.955623	-9.955039	-7.737825	-6.784059	-10.004052	-0.867614	3.034561	-0.657833	-6.709296	5.332813	-9.999468
23	3	-14.258196	-12.741323	-8.458851	-10.957303	-11.323796	-11.190125	-7.801351	5.432377	2.706574	-14.873549	4.957129	-11.164270	3.252288	-18.995444	-8.458852	7.572522	-11.323797	5.479202
25	3	-13.206058	-14.976996	-2.333552	-11.530327	-4.769350	-7.979292	3.436810	-19.498686	-2.333552	6.792043	-4.769350	6.614510	-10.626183	3.189740	4.168289	-11.757090	5.950597	-7.958038
37	3	6.526508	-15.055417	-10.699233	7.297930	-9.895432	6.642391	-3.227882	-11.260685	-10.699233	-9.377132	-9.895432	-3.668298	12.427599	0.112676	2.453016	7.320583	5.639991	6.720428
50	3	4.027802	-15.279189	-8.001314	6.313962	-6.637712	9.267896	-11.956234	-9.101465	-7.643485	-10.572457	-6.637711	-8.024084	-0.244644	-9.104695	-7.644201	4.065880	-6.637711	3.670311
53	3	3.635558	-15.908714	-5.903015	6.870660	-4.536683	7.892591	-7.893486	7.529100	1.691018	-8.836606	2.901384	-3.560756	-14.114326	-9.530280	-5.902957	-6.536410	-4.536683	-3.560756
55	3	4.264057	-11.378307	-10.767276	4.094253	-7.648698	8.349481	-12.244467	-6.362228	-9.780583	-9.270390	-7.648656	-10.178405	-6.866954	4.351030	1.383616	-8.722539	4.226143	-10.178405
56	3	5.753537	-16.151519	-9.488045	8.191700	-11.967106	6.076352	-8.149878	-9.540353	-9.450702	-1.853887	-11.967106	-9.280305	1.459917	-15.934691	-9.487981	4.556317	-11.967106	-2.697551
60	3	-5.068288	2.991557	-4.430384	-6.465746	-4.383469	-12.749024	-10.954899	-3.259250	-9.904027	-6.465746	-7.143147	-12.749024	4.223968	-7.409643	-9.906633	6.955063	-7.143184	5.264850
62	3	-13.310783	-8.628691	-7.593762	-7.656399	-9.336163	-10.202774	3.531465	-12.241981	-7.593762	6.759971	-9.336163	6.770995	-7.676043	7.028149	3.192666	-7.801708	3.458689	-10.202764
76	3	-12.663296	-9.646171	-10.395575	-2.785019	-8.372204	-13.838563	-7.466645	1.409236	-1.519621	-2.789643	3.402307	-13.841419	5.560847	-13.467696	-10.467704	6.642574	-8.372842	4.123841
77	3	-6.914436	-7.649273	-11.120038	-10.318137	-10.697480	-12.410517	5.955977	-13.795121	-11.122089	7.032131	-10.697495	6.619415	0.244139	-8.412092	-11.121376	0.439289	-10.697492	5.228335
80	3	-14.198681	-9.103409	-6.989868	-10.016923	-8.885384	-9.077252	4.377292	-13.164437	-6.989868	7.325035	-8.885384	5.857332	-7.795049	4.721458	1.703420	-10.020818	5.928851	-9.077252
83	3	-13.498497	-3.515793	-4.049078	-7.452649	1.448597	-10.348582	-14.864673	2.051191	1.649646	-7.475148	7.443624	-10.348582	3.711570	-5.474592	-6.945154	6.471566	1.440579	5.137511
84	3	-15.447653	-11.010136	-6.936299	-6.994178	-4.761605	-7.786316	-11.923052	3.732993	0.826925	-6.994182	4.240750	-7.786316	1.588817	-12.256593	-7.019682	7.374185	-4.761605	4.083754
86	3	4.018320	-13.287720	-11.711775	1.544922	-9.393625	-2.272466	7.943113	-14.657868	-11.711787	7.345617	-9.393625	4.563234	-9.870526	-8.355360	-11.699117	-5.610351	-9.393361	-14.352966
87	3	3.349896	-12.951431	-8.758728	4.718401	-9.510041	6.869131	-9.319410	3.993582	2.124403	-13.540985	2.282177	-9.659700	-15.767743	-6.617168	-8.758441	-13.063327	-9.510039	-9.659700
90	3	4.816338	-18.358807	-12.252827	6.705835	-7.683594	8.131030	-1.289927	-14.894334	-12.249962	3.975102	-7.683593	4.615574	-12.728357	-14.892433	-12.249958	-9.833215	-7.683593	-4.754725
91	3	5.822058	-13.858650	-9.673474	7.958303	-9.894630	5.687660	-4.508708	-9.416334	-9.673474	2.483122	-9.894630	-5.838122	-6.377632	-9.378283	-9.673474	-4.663907	-9.894630	-12.228425
92	3	4.978642	-16.040742	-6.166462	6.979214	-11.083569	6.821256	-11.531724	-9.916329	-6.166462	-7.128897	-11.083569	-8.148312	-7.030617	4.495011	3.049352	-7.204598	4.824612	-8.148315
93	3	-9.369167	-10.593226	-7.303861	-9.448004	-13.164431	-11.702333	-11.323002	5.538252	4.261868	-12.051991	5.139238	-11.702333	5.813130	-15.237746	-7.349445	5.059375	-13.164432	5.484001
96	3	5.922227	-16.251181	-9.090949	6.824320	-10.998237	8.315223	-9.296693	-10.462334	-9.090903	-11.697870	-10.998237	-5.766323	-5.911977	6.228006	3.908677	-12.766404	4.632051	-5.766323
98	3	-12.501626	-8.823983	-5.423041	-12.262027	-11.703091	-8.677542	7.065653	-15.383600	-5.423041	5.096066	-11.703399	8.679350	-9.441407	7.897608	3.782279	-12.713178	6.013553	-8.677542
101	3	6.977703	-17.702169	-7.347636	5.618440	-9.450967	7.156685	-6.872075	-11.967277	-7.347538	-9.495933	-9.450925	-11.622808	-4.641568	5.033903	4.738430	-12.321446	6.747481	-11.211354
107	3	3.992363	-14.263380	-5.122544	9.139801	-10.882951	6.879339	-7.169633	-7.127111	-5.122541	-6.745413	-10.442285	-10.027808	-3.033868	4.608946	1.285390	-5.681833	3.437817	-8.643644
109	3	4.865430	-17.195281	-5.745308	7.869547	-6.921563	6.848231	-13.699537	-11.390220	-5.745308	-7.020526	-6.921563	-7.619063	-9.308862	6.087907	1.745186	-7.020923	6.082844	-7.619117
112	3	-12.647840	-9.454769	-7.806856	-7.151936	-1.748789	-3.372594	5.273665	-14.878344	-7.806856	6.839822	-1.748789	6.728197	-0.190596	-9.473863	-7.806856	6.728358	-1.748789	6.356826
