44	6	-1.974940	-9.991229	-10.773379	2.109441	-6.413284	5.939364	-9.618516	-9.704725	-10.773379	-6.141429	-6.413205	0.380831	-10.821296	-9.703821	-10.773379	-6.437435	-6.413204	-5.372539	4.553068	-13.738353	-10.773379	7.163610	-6.413445	8.446826	-2.377852	1.694374	2.199196	-5.943145	4.570671	0.983120	-4.591729	1.941561	2.199491	-6.537137	4.601228	-5.231398
376	6	10.478828	4.073266	3.211877	6.859078	6.708277	7.796904	4.348328	-11.823458	-5.140306	7.345074	0.297783	7.796830	-13.015407	-8.519147	-5.140302	-10.428160	0.297783	-5.482974	4.348328	-12.076187	-6.770240	7.346300	-5.430369	7.796830	-6.465749	8.726982	3.212053	-10.916480	6.708330	-5.482974	-13.015407	-8.771875	-6.770237	-10.426933	-5.430369	-5.482974
474	6	-6.511376	-9.983804	-8.534987	-5.976018	-10.445582	-14.816569	3.166912	-12.645319	-8.534990	2.208413	-10.445582	-2.217395	2.603468	3.945330	1.430157	2.200372	5.665249	-2.512135	6.599550	-15.782488	-8.534990	8.571177	-10.445582	4.226979	-7.070916	5.580465	1.430158	-5.980648	5.665263	-14.816569	5.454791	0.280680	1.427231	8.566689	5.347644	4.226959
585	6	-3.912705	3.720417	0.705324	-3.095192	1.470237	3.852616	-6.965292	-2.413865	-10.421329	-2.850444	-9.385709	3.856050	-0.653530	-2.414083	-10.421370	3.165915	-9.385715	4.603653	-9.262227	3.720417	0.705324	-8.083188	1.470237	-0.848388	-12.428121	-2.413865	-10.421329	-7.840748	-9.385709	-0.848385	-3.585591	-8.702773	-10.514194	2.000407	-9.395568	4.318337
621	6	-5.131280	-7.695767	-7.386478	1.058613	-8.480888	-1.767290	-11.102143	-7.695766	-7.386478	-4.327217	-8.480888	-7.653000	4.992731	-13.907074	-7.387319	8.025486	-8.480890	6.242337	-0.188443	-7.720023	-7.386506	3.769970	-8.480888	4.544471	-6.628256	5.110741	2.288545	-4.412628	5.623267	-7.653000	-0.470739	5.097113	2.288490	1.790268	5.623264	-1.751044
692	6	-14.666496	-12.156913	-6.368874	-10.709428	-4.750376	-7.184771	-14.666496	-12.108972	-6.359279	-10.709447	0.310964	-7.184771	-2.412703	-12.238994	-6.359279	1.782455	0.310964	4.440191	3.380418	-14.223163	-6.359279	6.597231	0.310964	7.052553	3.380418	-14.271104	-6.368874	6.597249	-4.750376	7.052553	-2.412699	-12.286936	-6.368874	1.782476	-4.750376	4.440196
721	6	-11.019379	-6.759477	-2.524440	-10.135881	-0.831942	-11.065113	-13.219621	-5.096714	2.258992	-10.329555	3.341932	-11.067524	-8.265677	6.092402	4.246268	-13.194551	5.814504	-11.047559	-2.870781	-5.159441	2.258988	2.716988	3.341929	2.534169	4.448581	-9.515862	-2.524441	6.693006	-0.831943	6.189308	7.156859	1.775746	4.139040	3.937365	5.730979	6.439953
930	6	8.676209	-9.600318	-4.943699	5.701968	-11.299252	7.971668	-6.850981	-4.082675	-4.922663	-11.611052	-9.313160	-8.538508	10.431221	3.062336	1.948687	5.657707	5.089399	7.974058	-5.095824	8.980978	1.948687	-11.655314	5.306141	-7.934983	-5.054671	2.544502	0.707492	-11.619072	-2.557115	-7.915259	3.659892	0.030712	0.516212	-3.881640	-3.623601	1.590524
1389	6	9.832976	3.044420	-0.297001	6.576166	-3.095025	7.924437	-9.113722	7.782872	-0.230241	-9.594312	-3.051285	-11.753128	-10.143129	8.256698	4.071171	-10.301323	6.219150	-11.753128	8.815326	3.530076	4.036720	5.901441	6.198607	7.924437	6.340776	-5.596108	-6.006106	6.580993	-7.595176	7.924437	-9.055056	-0.711871	-3.313043	-9.549797	-4.718972	-11.753128
1702	6	-4.558145	6.129237	1.875832	-13.821898	5.581002	-9.286348	-6.448308	-1.673832	-3.597412	-13.821936	-7.080600	-9.288256	3.594385	2.630860	1.875811	-4.907630	5.581000	-2.744028	-4.450094	2.599281	0.639383	-13.821876	0.672767	-9.285858	10.423445	1.131406	1.874471	3.745476	5.580668	5.730611	6.035567	-9.354315	-5.769573	3.745485	-10.148814	5.730585
