313	7	6.297700	-3.067669	-6.946560	5.713704	-12.355936	6.717884	-3.301833	3.234691	-4.049847	-9.518651	-1.187387	-11.386120	-3.311349	4.509258	1.718538	-9.521971	5.197433	-11.386306	0.172010	2.706337	-4.081635	-7.769073	-7.158198	-10.670202	-3.302636	3.009186	-4.065563	-9.518917	-7.158069	-11.386135	0.174213	2.933473	-4.061639	-7.767871	-1.187438	-10.666599	0.161928	4.213447	1.716525	-7.774757	5.197313	-10.686499
1374	7	-1.183669	5.762163	3.057054	-5.699139	5.754287	3.814476	-0.398752	1.008421	2.552961	-5.409939	-1.891618	3.983427	-7.073691	1.008623	2.553291	-10.940286	-1.890920	-4.273775	8.086514	1.455684	2.959600	4.507562	5.486374	6.176729	-11.140223	-10.425386	-4.508217	-10.936408	-7.975036	-4.296440	4.549707	-14.559278	-4.508217	4.519082	-7.975036	6.177277	-7.748872	5.762172	3.057054	-10.952018	5.754287	-4.287568
1844	7	-2.592405	-4.305350	-1.385788	2.739731	4.118644	2.173178	4.280878	-11.781306	-5.078023	5.651793	0.226158	7.026768	-6.513567	-4.305349	-1.385788	-8.032845	4.118644	-9.669752	4.297489	-11.429963	-3.404250	5.651813	4.114581	7.027208	-7.197102	-5.175257	-3.611686	-8.032845	0.226343	-9.669752	-3.276029	-5.175257	-3.611686	2.739730	0.226343	2.173152	-3.208498	4.018263	1.535227	-8.032890	5.525303	-9.669748
2123	7	5.439962	-9.550047	-7.524425	8.815027	1.307853	5.923856	-11.872920	-2.915996	-7.314745	-5.416553	1.331513	-9.749333	-11.873384	-7.049441	-9.381418	-5.416553	-2.830695	-9.749334	5.439962	-13.679577	-9.381420	8.815027	-2.830695	5.923856	-8.545127	-2.915996	-7.314745	-0.043974	1.331513	-0.170008	-6.786015	2.787243	2.511044	-5.417752	7.607318	-9.608140	-8.545741	-7.049441	-9.381418	-0.043975	-2.830695	-0.170061
2530	7	3.937289	-14.442961	-5.666195	6.792176	-3.350739	7.591918	-6.146303	3.896832	2.964295	-3.361689	6.281414	5.062038	-8.147326	-9.459668	-5.648127	-3.474868	-3.350739	4.998755	-0.366655	-1.987233	1.979765	6.632109	4.507209	7.404825	-2.612837	-9.467963	-5.648233	4.987718	-3.350739	6.266526	-9.030012	-9.459665	-5.648127	-6.087637	-3.350739	-0.235505	-6.974335	3.896875	2.964296	-6.005043	6.281416	-0.173680
3478	7	-7.768697	-9.798394	-7.105134	-8.318313	0.430095	-12.007727	-1.534639	0.462606	1.059625	-4.909184	6.583018	-11.801603	3.096836	-12.157934	-7.105736	3.047736	0.430095	-1.150653	-7.768697	-9.806689	-11.232664	-8.318313	-3.316972	-12.007727	3.096836	-12.166230	-11.233260	3.047736	-3.316972	-1.150653	4.308349	-12.785766	-7.105750	7.247896	0.430095	5.626210	4.308349	-12.794061	-11.233274	7.247896	-3.316972	5.626210
3581	7	-4.578349	-8.273150	-6.484760	2.558883	-6.841398	-2.119904	-3.294176	3.260787	0.304239	-7.705425	5.290212	-8.522945	9.502784	1.358860	0.301216	7.789376	5.222807	7.203411	0.202321	-8.330345	-6.484760	7.796773	-6.841398	3.938670	-9.060395	-8.273072	-6.484760	-8.090383	-6.841398	-8.555027	3.345724	-9.581876	-6.484760	7.849992	-6.841398	6.989336	1.304851	3.025818	0.304237	7.544087	5.290170	-1.383559
5506	7	-13.300503	-6.583089	-12.164808	-8.914865	-7.843423	-9.967975	-6.808911	2.965743	-3.213120	-8.870536	4.308195	-9.962085	0.027017	2.400886	-3.270803	1.710516	3.932931	-4.532010	-0.231926	-1.652727	-6.692326	2.404910	3.408975	-3.806298	1.247985	1.354850	-3.246293	2.318460	4.071607	-3.760010	-0.894508	2.286555	-3.450650	1.188823	3.822122	-4.651786	-1.416192	-0.768211	-6.667116	1.769394	3.123085	-4.348112
6010	7	-8.889685	-6.034037	-9.053182	-6.825129	-4.234176	-12.095259	10.304698	3.381869	0.901578	9.258717	2.854494	6.517041	-1.254832	6.021890	0.940691	4.058893	2.863487	-3.389876	-5.446397	6.022361	0.940691	-6.825006	2.863487	-11.709440	7.170782	3.382357	0.901605	4.666424	2.854500	0.264332	3.875504	3.760735	0.917841	-1.998078	2.858181	-3.762483	6.862957	-8.668622	-9.205151	9.258815	-5.049508	6.453713
6422	7	4.580853	-16.066009	-10.185552	7.006165	0.834555	8.187731	4.580030	-17.065527	-10.223086	7.006072	-4.651356	8.187723	-11.950983	-9.666957	-10.185552	-9.063060	0.834555	-7.476950	-5.544642	5.283380	1.560412	-8.509323	6.692612	-7.476939	-12.015719	-10.666685	-10.223086	-9.063416	-4.651356	-7.476950	2.231200	3.665666	1.525639	-3.693643	6.490968	-3.087548	2.098500	3.487728	1.462137	-3.745518	6.402602	-3.134730
